0.000000000000000000e+00 6.077627853036083999e-18
1.250000000000000000e-01 4.499120552952542881e-19
2.500000000000000000e-01 4.413226595134222098e-19
3.750000000000000000e-01 4.270977980509850690e-19
5.000000000000000000e-01 4.079181443623217924e-19
6.250000000000000000e-01 3.843425188552523439e-19
7.500000000000000000e-01 3.570175041927215971e-19
8.750000000000000000e-01 3.266304197407216171e-19
1.000000000000000000e+00 2.941406737940198470e-19
1.125000000000000000e+00 2.604453881142839524e-19
1.250000000000000000e+00 2.263604283880025103e-19
1.375000000000000000e+00 1.927845411592952446e-19
1.500000000000000000e+00 1.603833860161332447e-19
1.625000000000000000e+00 1.299247363668674193e-19
1.750000000000000000e+00 1.019439608314293373e-19
1.875000000000000000e+00 7.680278633617403004e-20
2.000000000000000000e+00 5.479539709683652206e-20
2.125000000000000000e+00 3.617091927225516442e-20
2.250000000000000000e+00 2.086144201391648769e-20
2.375000000000000000e+00 8.850251952345763500e-21
2.500000000000000000e+00 4.264259831436165526e-22
2.625000000000000000e+00 6.379256075750525890e-21
2.750000000000000000e+00 1.018209148456249206e-20
2.875000000000000000e+00 1.196610957663350196e-20
3.000000000000000000e+00 1.211542368635946585e-20
3.125000000000000000e+00 1.112094488791307757e-20
3.250000000000000000e+00 9.230037868828058176e-21
3.375000000000000000e+00 7.014910740700839071e-21
3.500000000000000000e+00 4.946217734794941021e-21
3.625000000000000000e+00 3.985637566312320868e-21
3.750000000000000000e+00 3.914530830125112296e-21
3.875000000000000000e+00 5.214095942730627887e-21
4.000000000000000000e+00 6.863356085764456734e-21
4.125000000000000000e+00 8.038732946180013996e-21
4.250000000000000000e+00 9.291805637764922538e-21
4.375000000000000000e+00 1.088870944602710923e-20
4.500000000000000000e+00 1.291835122993642717e-20
4.625000000000000000e+00 1.432405144852530785e-20
4.750000000000000000e+00 1.615210487521672796e-20
4.875000000000000000e+00 2.041885539642220091e-20
5.000000000000000000e+00 2.632569906004397157e-20
5.125000000000000000e+00 3.355787998369384279e-20
5.250000000000000000e+00 4.300713190855674953e-20
5.375000000000000000e+00 5.841243089445944735e-20
5.500000000000000000e+00 6.882833061320025448e-20
5.625000000000000000e+00 9.707520253391182351e-20
5.750000000000000000e+00 1.200284115116083833e-19
5.875000000000000000e+00 1.685837585296994200e-19
6.000000000000000000e+00 2.963112355615291295e-19
6.125000000000000000e+00 6.459167735087857459e-19
6.250000000000000000e+00 3.965175614017618642e-19
6.375000000000000000e+00 2.620476719224958295e-19
6.500000000000000000e+00 2.529561183881504930e-19
6.625000000000000000e+00 2.187642590552670843e-19
6.750000000000000000e+00 2.129698095740332884e-19
6.875000000000000000e+00 1.886077514313767475e-19
7.000000000000000000e+00 1.757236560341264985e-19
7.125000000000000000e+00 1.773198223267776728e-19
7.250000000000000000e+00 1.461917625244322763e-19
7.375000000000000000e+00 1.236818525896180141e-19
7.500000000000000000e+00 1.245038604220768670e-19
7.625000000000000000e+00 1.190585814630764090e-19
7.750000000000000000e+00 1.070165404038086053e-19
7.875000000000000000e+00 9.694849522297908813e-20
8.000000000000000000e+00 8.757069038782325008e-20
8.125000000000000000e+00 7.292958585512466765e-20
8.250000000000000000e+00 6.264841689939180010e-20
