File 	 GPStime 	 HCoh64	 LCoh64
posterior_H1L1_1128652618.37-924.hdf5	1128652618.37	8.52331663872	7.62227282058
posterior_H1L1_1128294478.68-636.hdf5	1128294478.68	8.29834471327	8.10430109851
posterior_H1L1_1128758349.11-820.hdf5	1128758349.11	8.73279023964	8.52855870893
posterior_H1L1_1128737615.34-867.hdf5	1128737615.34	7.8619996189	9.05220962989
posterior_H1L1_1128285690.76-800.hdf5	1128285690.76	6.34519722383	9.45290688296
posterior_H1L1_1127690546.59-654.hdf5	1127690546.59	7.09005367511	5.15202069168
posterior_H1L1_1127107012.93-741.hdf5	1127107012.93	7.71103468835	6.60112673307
posterior_H1L1_1127044136.03-900.hdf5	1127044136.03	7.57124951019	6.49345987464
posterior_H1L1_1128168603.81-903.hdf5	1128168603.81	9.08028310721	6.30722066189
posterior_H1L1_1128640338.16-837.hdf5	1128640338.16	7.13723350592	6.98861988698
posterior_H1L1_1128123332.63-814.hdf5	1128123332.63	8.23157139564	5.96856528008
posterior_H1L1_1128761243.95-719.hdf5	1128761243.95	7.23733580644	7.0060504501
posterior_H1L1_1128658598.19-925.hdf5	1128658598.19	6.37672013282	8.78864936311
posterior_H1L1_1128169326.19-892.hdf5	1128169326.19	6.2010154207	6.09608524259
posterior_H1L1_1127038372.77-847.hdf5	1127038372.77	6.5527310749	7.84676834715
posterior_H1L1_1128872711.5-700.hdf5	1128872711.5	8.11044596592	10.7248804717
posterior_H1L1_1127045881.25-766.hdf5	1127045881.25	7.873840343	5.10421145099
posterior_H1L1_1128273239.03-874.hdf5	1128273239.03	6.92477883884	7.37369412194
posterior_H1L1_1127619322.13-864.hdf5	1127619322.13	7.17256852223	5.58649369121
posterior_H1L1_1126910878.97-711.hdf5	1126910878.97	6.8626606344	10.9426658739
posterior_H1L1_1128171518.68-720.hdf5	1128171518.68	9.00182450818	5.63606831463
posterior_H1L1_1127627590.64-631.hdf5	1127627590.64	9.96420414694	9.90305283693
posterior_H1L1_1127239362.6-915.hdf5	1127239362.6	6.71739549075	6.84617341644
posterior_H1L1_1127253716.57-826.hdf5	1127253716.57	12.7201542257	6.37019420908
posterior_H1L1_1126799969.7-821.hdf5	1126799969.7	9.77150978958	9.53173761605
posterior_H1L1_1128682542.16-829.hdf5	1128682542.16	7.10775128553	6.89825557459
posterior_H1L1_1128171518.69-638.hdf5	1128171518.69	8.88731942783	6.15802811069
posterior_H1L1_1128393840.67-747.hdf5	1128393840.67	6.50219548155	18.4432400369
posterior_H1L1_1127389906.76-731.hdf5	1127389906.76	6.51331672177	10.9345763656
posterior_H1L1_1127434694.13-746.hdf5	1127434694.13	7.37390402059	6.99512459188
posterior_H1L1_1128051935.27-833.hdf5	1128051935.27	8.64491091616	6.07918144859
posterior_H1L1_1127785576.15-882.hdf5	1127785576.15	6.73664262581	6.2183485361
posterior_H1L1_1128914870.52-696.hdf5	1128914870.52	6.43890275494	7.90597728022
posterior_H1L1_1128998665.83-774.hdf5	1128998665.83	6.95462675061	6.50006606276
posterior_H1L1_1128681523.31-856.hdf5	1128681523.31	6.79302729422	7.1279204223
posterior_H1L1_1128399614.4-870.hdf5	1128399614.4	7.93503419859	9.9519921294
posterior_H1L1_1126559715.17-688.hdf5	1126559715.17	7.90097459036	8.87587132038
posterior_H1L1_1128761463.65-717.hdf5	1128761463.65	6.41455393072	6.77596224033
posterior_H1L1_1127640626.8-642.hdf5	1127640626.8	8.13655496032	12.0919435068
posterior_H1L1_1128761549.31-637.hdf5	1128761549.31	9.18821870454	10.3574853864
posterior_H1L1_1127187088.53-693.hdf5	1127187088.53	8.02873215844	7.74631033676
posterior_H1L1_1127792310.34-651.hdf5	1127792310.34	8.58598163694	7.06369069513
posterior_H1L1_1127711242.79-689.hdf5	1127711242.79	7.93333682024	6.34146492444
posterior_H1L1_1127536358.64-645.hdf5	1127536358.64	6.6207371349	5.72452426496
posterior_H1L1_1128392318.28-756.hdf5	1128392318.28	9.34706310803	8.29266964133
posterior_H1L1_1127240358.58-836.hdf5	1127240358.58	6.98061163798	8.6103947661
posterior_H1L1_1127259415.1-805.hdf5	1127259415.1	8.00203425606	8.56810564933
posterior_H1L1_1127564634.87-709.hdf5	1127564634.87	8.30993562056	8.06450823577
posterior_H1L1_1127370445.59-934.hdf5	1127370445.59	7.90768398092	7.22080548355
posterior_H1L1_1127262287.96-705.hdf5	1127262287.96	7.39395608263	7.98885198568
posterior_H1L1_1126991475.8-758.hdf5	1126991475.8	8.65141341789	9.43086970893
posterior_H1L1_1126568900.3-898.hdf5	1126568900.3	8.18589788936	6.22827485977
posterior_H1L1_1127611754.66-786.hdf5	1127611754.66	8.47655054703	11.2195337516
posterior_H1L1_1128657044.22-652.hdf5	1128657044.22	8.76117865037	6.87008325882
posterior_H1L1_1127434682.83-682.hdf5	1127434682.83	6.52389934335	7.9229718014
posterior_H1L1_1126574261.37-632.hdf5	1126574261.37	7.58737924537	13.6097867494
posterior_H1L1_1128656675.0-875.hdf5	1128656675.0	8.88885648521	9.13368432898
posterior_H1L1_1126660463.48-819.hdf5	1126660463.48	6.3433659525	10.1149508531
posterior_H1L1_1126910950.71-919.hdf5	1126910950.71	7.19905028953	8.41205186557
posterior_H1L1_1126109425.59-921.hdf5	1126109425.59	9.124354524	7.86704322328
posterior_H1L1_1129069137.67-917.hdf5	1129069137.67	6.30189196849	9.32874535545
posterior_H1L1_1127370820.53-798.hdf5	1127370820.53	9.93042292274	7.98898606073
posterior_H1L1_1129080224.54-822.hdf5	1129080224.54	7.54079787613	7.53087348517
posterior_H1L1_1128624004.9-932.hdf5	1128624004.9	8.72310484403	8.30846223542
posterior_H1L1_1128296359.92-845.hdf5	1128296359.92	9.03212156237	7.48055077433
posterior_H1L1_1127038542.12-628.hdf5	1127038542.12	7.02937220085	9.41718225273
posterior_H1L1_1128636846.88-735.hdf5	1128636846.88	8.10371763427	10.2773999289
posterior_H1L1_1128503871.17-891.hdf5	1128503871.17	6.48647749015	9.22421932144
posterior_H1L1_1128688216.65-627.hdf5	1128688216.65	7.0306550838	8.77675417614
posterior_H1L1_1128426411.13-807.hdf5	1128426411.13	6.95798830447	9.40895172083
posterior_H1L1_1127549669.97-708.hdf5	1127549669.97	7.25447844746	6.21482454648
posterior_H1L1_1128171263.66-673.hdf5	1128171263.66	8.97370172469	7.52349959428
posterior_H1L1_1128814300.66-659.hdf5	1128814300.66	7.64033779122	7.88757055751
posterior_H1L1_1127376114.99-803.hdf5	1127376114.99	10.1654640247	5.2236427831
posterior_H1L1_1128457175.84-714.hdf5	1128457175.84	7.83076210516	7.31578172728
posterior_H1L1_1128703355.55-791.hdf5	1128703355.55	8.15891079691	7.17520646342
posterior_H1L1_1128273386.61-777.hdf5	1128273386.61	6.83165206663	7.98844446128
posterior_H1L1_1129082162.57-902.hdf5	1129082162.57	6.43046442218	10.6667028517
posterior_H1L1_1128340483.07-848.hdf5	1128340483.07	8.06085268411	8.54175170307
posterior_H1L1_1126326860.84-643.hdf5	1126326860.84	11.1917346867	6.82157517397
posterior_H1L1_1127999992.18-687.hdf5	1127999992.18	7.57991800666	8.13860157386
posterior_H1L1_1129074352.51-871.hdf5	1129074352.51	7.24048433686	9.68554456443
posterior_H1L1_1127602479.45-841.hdf5	1127602479.45	6.59731058781	8.27324726915
posterior_H1L1_1128761563.27-725.hdf5	1128761563.27	9.12429003003	10.1909907461
posterior_H1L1_1128250583.68-770.hdf5	1128250583.68	7.55203981336	6.65297749013
posterior_H1L1_1127651908.96-668.hdf5	1127651908.96	8.04450038988	6.20162598746
posterior_H1L1_1128495877.36-773.hdf5	1128495877.36	7.56030309842	8.06720169702
posterior_H1L1_1127385788.18-771.hdf5	1127385788.18	7.36668835381	14.4989894066
posterior_H1L1_1128344078.81-646.hdf5	1128344078.81	8.73045111594	6.50851646172
posterior_H1L1_1126626280.25-740.hdf5	1126626280.25	7.85410602592	7.96595986899
posterior_H1L1_1127240257.64-889.hdf5	1127240257.64	10.9944956475	6.78108552894
posterior_H1L1_1127514977.75-640.hdf5	1127514977.75	7.09160834089	8.97711036061
posterior_H1L1_1127522744.5-698.hdf5	1127522744.5	9.7819318468	6.83439348514
posterior_H1L1_1127613214.24-653.hdf5	1127613214.24	4.12810245005	35.3887687901
posterior_H1L1_1128338512.08-665.hdf5	1128338512.08	9.42004109854	11.1010255557
posterior_H1L1_1128455276.27-824.hdf5	1128455276.27	10.3456753428	10.0632468438
posterior_H1L1_1128116556.94-684.hdf5	1128116556.94	9.16863858817	6.97236065778
posterior_H1L1_1127707470.88-912.hdf5	1127707470.88	10.9876076989	5.27878843261
posterior_H1L1_1126742304.84-686.hdf5	1126742304.84	8.22141584621	10.9525386904
posterior_H1L1_1126690215.06-721.hdf5	1126690215.06	9.00540742388	11.258839047
posterior_H1L1_1127625972.1-849.hdf5	1127625972.1	8.3540499035	10.8422103125
posterior_H1L1_1128403798.24-904.hdf5	1128403798.24	8.06975210104	14.4053632578
posterior_H1L1_1128415542.2-914.hdf5	1128415542.2	6.76202875648	11.7728509218
posterior_H1L1_1127789138.97-664.hdf5	1127789138.97	9.12035883907	10.5050623183
posterior_H1L1_1127795327.13-634.hdf5	1127795327.13	8.20946386119	9.96722768775
posterior_H1L1_1128657039.4-707.hdf5	1128657039.4	9.76972681388	10.5948606194
posterior_H1L1_1128633103.76-869.hdf5	1128633103.76	6.51630411926	15.607882597
posterior_H1L1_1127253723.87-885.hdf5	1127253723.87	13.4194992002	6.92095550823
posterior_H1L1_1129074846.18-729.hdf5	1129074846.18	8.84557187761	12.8267738087
posterior_H1L1_1128755932.49-624.hdf5	1128755932.49	15.742492286	10.6809592868
posterior_H1L1_1128446724.75-736.hdf5	1128446724.75	6.74834973948	14.5662812785
posterior_H1L1_1128752538.75-865.hdf5	1128752538.75	6.63321971843	13.745327222
posterior_H1L1_1128494876.65-879.hdf5	1128494876.65	7.4746278502	14.9532139701
posterior_H1L1_1128349728.33-635.hdf5	1128349728.33	37.8284284875	4.77116058142
posterior_H1L1_1128134270.18-844.hdf5	1128134270.18	167.168671776	5.88305772189
posterior_H1L1_1128815977.86-793.hdf5	1128815977.86	11.1878149223	17.6944083697
