L1_cplx_snr_amp	L1_cplx_snr_arg	L1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	a1	a2	mc	costheta_jn	dec	deltalogL	deltaloglL1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	tilt1	tilt2	time	
1.56091852445406e+00	1.18509129820834e+00	2.87287077518326e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.01742099224970e-02	6.19807541647996e-01	2.15602296914394e+01	5.09158728994263e-01	-1.00847268722616e+00	-2.43963722364697e+00	-2.43963722364697e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13582583197015e+03	1.40885114165218e+01	7.13707009003578e+00	-7.08243692260661e+00	5.87237002227091e-01	2.87287077518326e+00	4.40444185199319e+00	5.04187321245744e+00	1.72403888991204e+00	8.92080291673663e-01	0.00000000000000e+00	2.81450332550897e-01	2.63187078188165e+00	1.00000000000000e+00	1.97594713004201e+00	1.36025681724112e+00	1.12761870440324e+09	
1.03067869968607e+00	3.03803950388358e+00	1.37181977888495e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.22042064325730e-02	2.22900198814815e-01	1.53344080039262e+01	-1.52544357259570e-02	-4.35000231064714e-01	-2.34727611653943e+00	-2.34727611653943e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13573347086304e+03	1.40164603131523e+01	7.30002990579182e+00	-6.23930102859382e+00	-1.02515752091896e+00	1.37181977888495e+00	2.98398737661768e+00	6.12614447908282e+00	5.07509244626790e+00	1.02818905132354e+00	0.00000000000000e+00	4.33816100559266e-01	1.54989728940263e+00	1.00000000000000e+00	1.23487297139964e+00	1.54162202101829e+00	1.12761870429852e+09	
1.21229578767920e+00	1.06788903784365e+00	3.07856385773489e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.69550329518894e-01	2.18193259531522e-01	1.53811541018512e+01	6.74823777369231e-01	-4.11798166691146e-01	-2.93998474985165e+00	-2.93998474985165e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13632617949635e+03	1.35743983091392e+01	7.31725146463924e+00	-6.23930102859382e+00	5.84296134934679e-01	3.07856385773489e+00	1.43595743227684e+00	4.38697351533919e-01	3.35795678116536e-01	2.96852156547083e+00	0.00000000000000e+00	5.29776452222226e-01	2.82786099760120e+00	1.00000000000000e+00	2.07550707862474e+00	9.83089050413778e-01	1.12761870429279e+09	
2.36214339296346e+00	3.07754815566135e+00	8.00604684642163e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.79106552230813e-01	6.93384770002786e-01	2.12586366290849e+01	5.28989929164134e-01	-5.37069139543254e-01	-2.20774987364621e+00	-2.20774987364621e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13559394462015e+03	1.51269330563226e+01	7.56037548530421e+00	-6.67141376696534e+00	-2.35730064951353e+00	8.00604684642163e-01	4.30036499342659e+00	2.43591709721620e+00	1.26083978516860e+00	3.08947827784695e+00	0.00000000000000e+00	1.82265577729458e-01	1.22609024291505e+00	1.00000000000000e+00	2.27235531727474e+00	9.97027229515126e-01	1.12761870427460e+09	
1.02283573334566e+00	2.32585864771633e+00	1.48564032427183e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.97938066873972e-01	7.99026290648827e-01	1.93583359328262e+01	2.45253532504217e-01	4.39417654208600e-02	-2.14497392071007e+00	-2.14497392071007e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13553116866721e+03	1.36014723337977e+01	7.58357970666738e+00	-6.96941244853899e+00	-7.00984159587365e-01	1.48564032427183e+00	3.37009260516888e+00	1.35947491007380e+00	2.99809243900096e+00	2.21641208543634e-01	0.00000000000000e+00	3.27943146899643e-01	5.32231664912020e+00	1.00000000000000e+00	6.27033614274057e-01	4.37781987918503e-01	1.12761870434439e+09	
1.42473673003012e+00	2.12397193788580e+00	1.44286439184262e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.61563559802852e-01	3.83504255816924e-01	1.37778872644911e+01	-9.61050235806687e-01	-6.45301722101766e-01	-2.12097790033567e+00	-2.12097790033567e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13550717264684e+03	1.34796986674999e+01	7.29686740438640e+00	-7.09164107777113e+00	-7.48545102241064e-01	1.44286439184262e+00	5.19069833702778e+00	8.53533076838563e-01	4.45206325067716e+00	1.94914609124412e+00	0.00000000000000e+00	5.17192164696877e-01	3.29581280997242e-01	1.00000000000000e+00	2.13572097375410e+00	1.60440907533347e+00	1.12761870425537e+09	
1.82767767445771e+00	1.25593837607780e+00	2.66952574149167e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.84913447990316e-01	4.10738761754443e-01	1.97753458347132e+01	4.81328126727423e-01	-8.14767721601630e-02	-2.05223815649788e+00	-2.05223815649788e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13543843290300e+03	1.52152938075633e+01	7.42982803310087e+00	-6.48574658610536e+00	5.65997795885928e-01	2.66952574149167e+00	5.40859641812321e-01	2.94214989804709e+00	4.79618884908461e+00	1.99660920752484e-01	0.00000000000000e+00	1.79110075897190e-01	2.77262114158169e+00	1.00000000000000e+00	8.17028930264416e-01	1.47021989035286e+00	1.12761870440396e+09	
9.20634980336959e-01	-2.76603292245541e+00	1.33648952648039e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.06156639382519e-01	2.43418339396286e-01	1.37892529957327e+01	-5.42264814171699e-01	2.53033977491530e-02	-2.03776396052308e+00	-2.03776396052308e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13542395870702e+03	1.33292748625610e+01	7.55122309849506e+00	-6.54270518004870e+00	-8.56468988830403e-01	1.33648952648039e+00	5.85198941840990e+00	5.10360857609325e+00	2.36015967258241e+00	1.40711855536026e+00	0.00000000000000e+00	3.83476636701498e-01	4.96171262030177e+00	1.00000000000000e+00	1.64441083608683e+00	2.80872631760683e+00	1.12761870427739e+09	
1.17335746465500e+00	-1.78003173032664e+00	1.78032998900554e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.25767821875255e-01	3.29425866203483e-01	2.10710950742361e+01	-4.27319994100364e-01	8.57238059822244e-01	-2.01869030124362e+00	-2.01869030124362e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13540488504774e+03	1.42711802273292e+01	7.37838870328820e+00	-6.89273600421217e+00	-2.43720472635165e-01	1.78032998900554e+00	6.44829751594984e-01	4.59401963298341e+00	1.86947334693206e+00	1.63662763382349e+00	0.00000000000000e+00	2.81483996538320e-01	7.22792281853496e-01	1.00000000000000e+00	1.58585753730114e+00	2.35693224009133e+00	1.12761870425975e+09	
2.52046658077915e+00	2.38822573004065e+00	8.67070907695791e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.10717147670536e-01	7.85751632547371e-01	1.40392173816915e+01	8.53241410695170e-02	1.07459643733301e+00	-1.96993118602131e+00	-1.96993118602131e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13535612593252e+03	1.36063298386581e+01	7.31706127992283e+00	-6.86406343302587e+00	-1.83840236408285e+00	8.67070907695791e-01	3.40932099160954e-01	1.36082636860559e+00	1.73445868070855e-01	1.14069090136913e+00	0.00000000000000e+00	2.14667730789652e-01	9.79693713341828e-01	1.00000000000000e+00	2.49098741016646e+00	1.33143036881803e+00	1.12761870431109e+09	
6.80788484417085e-01	2.07794168348684e+00	1.66724098303060e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.82578437118839e-01	4.22558835865057e-01	1.70037648468651e+01	6.95020296918602e-01	6.98235085960446e-01	-1.94111613977930e+00	-1.94111613977930e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13532731088628e+03	1.16708247602481e+01	7.34988089340778e+00	-6.23930102859382e+00	-3.30647997284924e-01	1.66724098303060e+00	2.83313188374301e+00	5.02055998317313e-01	8.43907713539091e-01	3.13113796402697e+00	0.00000000000000e+00	7.51485701481483e-01	2.54071529400523e+00	1.00000000000000e+00	2.91840178594686e+00	2.30797361648251e+00	1.12761870424814e+09	
1.51615925296251e+00	1.94302521985193e+00	1.48613030504833e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.43791072428715e-01	5.37652423772840e-01	1.35990743413257e+01	1.73435844742783e-01	-1.25187345537670e-01	-1.92376749988944e+00	-1.92376749988944e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13530996224639e+03	1.30501620760526e+01	6.74894988013728e+00	-6.23930102859382e+00	-5.51415885480446e-01	1.48613030504833e+00	4.31047845550079e-01	2.03361633443777e+00	3.99010191127362e+00	1.59624996827992e+00	0.00000000000000e+00	5.48867745993550e-01	1.60051964546486e+00	1.00000000000000e+00	1.41836461763415e+00	9.88792201579247e-01	1.12761870424233e+09	
4.53294539490238e-01	1.20623145157693e+00	2.12288314903674e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.53008589290706e-01	2.13701527223059e-01	1.50667639473740e+01	-8.43196057193824e-01	-4.80445588197960e-01	-1.91021838336564e+00	-1.91021838336564e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13529641312987e+03	1.41398719913134e+01	6.85670488089641e+00	-7.00150115419981e+00	1.61618904470786e-01	2.12288314903674e+00	4.56485326795508e+00	5.88470437912938e+00	3.10444135655261e+00	4.01514147524794e-01	0.00000000000000e+00	2.39498613671081e-01	5.06120052079636e+00	1.00000000000000e+00	1.60032445484271e+00	1.11967925259882e+00	1.12761870438502e+09	
1.49452250899842e+00	1.37621718294804e+00	2.25821149185950e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.16952398648170e-01	4.98280832892316e-01	2.11055439766009e+01	-6.40383014535470e-02	1.29181967167257e+00	-1.89720111600673e+00	-1.89720111600673e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13528339586251e+03	1.32777609139109e+01	7.10950067579746e+00	-7.02422492080731e+00	2.88971363988059e-01	2.25821149185950e+00	2.25050687033800e-02	4.06032686267818e+00	5.36918408574932e+00	2.21494269833065e+00	0.00000000000000e+00	3.34213930642613e-01	4.83012416561239e+00	1.00000000000000e+00	1.38240947685495e+00	1.57859356097837e+00	1.12761870438975e+09	
1.06194513828531e+00	-2.54179462817000e+00	1.25315372266686e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.71717418945992e-01	7.69226385382192e-01	2.01067990388308e+01	-4.17324096042578e-01	-4.32765636250392e-01	-1.88368941569115e+00	-1.88368941569115e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13526988416219e+03	1.33110839977487e+01	7.42355812948060e+00	-6.23930102859382e+00	-8.76582233691522e-01	1.25315372266686e+00	4.39425242800682e+00	4.32871190958569e+00	1.50458303727405e+00	2.09410272657007e-01	0.00000000000000e+00	3.85508279581655e-01	5.10969086837242e+00	1.00000000000000e+00	1.74067590997672e+00	2.83987744216341e-01	1.12761870441910e+09	
1.96864888106074e+00	-2.22245185236279e+00	1.08137902221223e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.94121119824655e-01	3.46940061894976e-01	1.92669229852464e+01	2.56271375883764e-01	1.14832107802691e+00	-1.87584869591683e+00	-1.87584869591683e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13526204344242e+03	1.09195813828870e+01	7.33691809283119e+00	-6.98386793602043e+00	-1.19399246199072e+00	1.08137902221223e+00	4.79916410391940e-01	2.42077820909577e+00	1.13007000798161e+00	6.90195556013473e-01	0.00000000000000e+00	3.72562637833009e-01	3.61787036969370e+00	1.00000000000000e+00	3.08016640914910e+00	1.61208630281490e+00	1.12761870430110e+09	
1.86001297410099e+00	2.02221065099003e+00	1.27205007959163e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.41480465428923e-01	1.42670220715232e-01	2.06842116851814e+01	-1.56276085894827e-01	-3.64109906354490e-02	-1.84120921922113e+00	-1.84120921922113e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13522740396572e+03	1.42628524221807e+01	7.35517131176384e+00	-6.23930102859382e+00	-8.11409498168105e-01	1.27205007959163e+00	1.89979486350477e-01	4.80183959852414e+00	4.57601736172656e+00	2.95784142156481e+00	0.00000000000000e+00	3.18541550945460e-01	2.52226725682115e+00	1.00000000000000e+00	1.12995565826118e+00	2.48965969255537e+00	1.12761870431422e+09	
2.16852881306210e+00	1.95900905642401e+00	1.22772608309214e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.96794768114352e-01	4.82278495564352e-01	1.81652370850006e+01	-6.57562237615000e-03	-7.68522911574177e-01	-1.76145120197816e+00	-1.76145120197816e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13514764594848e+03	1.37202788725944e+01	6.68293069257234e+00	-6.75185819679143e+00	-8.20863503923867e-01	1.22772608309214e+00	4.72294053427007e+00	4.65942161157033e+00	5.33487970731596e+00	1.00704808445345e+00	0.00000000000000e+00	3.19943762644987e-01	4.46402963238763e+00	1.00000000000000e+00	1.64304385464677e+00	1.65871032434831e+00	1.12761870441115e+09	
1.63947452194692e+00	2.09704046302151e+00	1.21626510883537e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.16077628291663e-01	8.45508428431290e-02	1.41154423833122e+01	-1.59529277740147e-01	8.24680200054032e-01	-1.74123297756705e+00	-1.74123297756705e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13512742772407e+03	1.35150112161796e+01	7.06179979754264e+00	-6.23930102859382e+00	-8.23490341707963e-01	1.21626510883537e+00	5.57686639623979e+00	5.35783713788954e+00	4.65519989101059e+00	1.50056057540967e+00	0.00000000000000e+00	2.71523835050205e-01	4.22300139342961e+00	1.00000000000000e+00	7.35102924459955e-01	1.21847167089836e+00	1.12761870441324e+09	
1.39780428700288e+00	-1.41478022205021e+00	2.08325815123497e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.79521683423766e-01	6.15225091364360e-02	1.50848305662650e+01	-5.12906498170091e-01	-9.76066999645628e-01	-1.71750621425690e+00	-1.71750621425690e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13510370096076e+03	1.26469642331551e+01	6.45502849946359e+00	-6.23930102859382e+00	2.17196341134457e-01	2.08325815123497e+00	1.67072163334256e+00	5.78410947071046e+00	5.01946908372248e+00	1.60386013313155e+00	0.00000000000000e+00	4.31618575898963e-01	4.39549141531094e+00	1.00000000000000e+00	1.30904759474117e+00	1.90030252429140e+00	1.12761870439614e+09	
1.54055442530190e+00	1.14098377204274e+00	2.59800448617452e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.67749000469550e-01	8.68318531268408e-01	1.35731993044533e+01	-9.14696979079797e-01	1.44889336530218e-01	-1.70702554162835e+00	-1.70702554162835e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13509322028813e+03	1.34557606331149e+01	7.40195035801958e+00	-7.06010767820820e+00	6.41949666499258e-01	2.59800448617452e+00	5.53786113031900e+00	3.62668401005299e+00	3.74692313011469e+00	2.41871838436020e+00	0.00000000000000e+00	6.11765579834356e-01	2.74662734712896e+00	1.00000000000000e+00	2.05386808801935e+00	2.18037224924292e+00	1.12761870439660e+09	
1.93520566395992e+00	-2.75990845257030e+00	7.74655383745062e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	9.36811359158020e-02	4.58059557039713e-01	2.11319675408842e+01	1.21843516752906e-01	-5.38047471281864e-01	-1.69128439615451e+00	-1.69128439615451e+00	2.00000000000000e+01	2.00000000000000e+01	-4.13507747914266e+03	1.50562980867701e+01	6.73465551915052e+00	-6.23930102859382e+00	-1.79594558246777e+00	7.74655383745062e-01	1.98167253446940e+00	5.62098376990056e+00	5.01032655218752e+00	1.32537412007320e-01	0.00000000000000e+00	1.21497144484401e-01	4.46606623542138e+00	1.00000000000000e+00	1.15744201370503e+00	1.91340634272578e+00	1.12761870432340e+09	
