H1_cplx_snr_amp	H1_cplx_snr_arg	H1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	a1	a2	mc	costheta_jn	dec	deltalogL	deltaloglH1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	tilt1	tilt2	time	
2.95838095525913e+00	1.23760506186955e-01	2.50993937056144e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.18937388893193e-01	1.36533543802554e-01	1.93900190442651e+01	5.31456871449221e-01	6.23330629005073e-01	4.21866571291412e+00	4.21866571291412e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09418223422726e+03	1.52635703027354e+01	7.09313488483779e+00	-1.17660163594125e+01	2.93575359679426e+00	2.50993937056144e+00	2.23875182196072e+00	2.10129284990585e+00	9.70206859627200e-01	1.37148645323895e+00	0.00000000000000e+00	1.29614077267162e-01	9.23410812334424e-01	1.00000000000000e+00	1.60761672824420e+00	1.96937662409056e+00	1.12843260130460e+09	
3.31494286997003e+00	-4.55140441583962e-01	3.27258610629752e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.77633968754657e-01	2.19811556055337e-01	1.32398770425057e+01	7.91297084448113e-01	1.03522559940615e+00	4.38914769707935e+00	4.38914769707935e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09401175224310e+03	1.36993157473359e+01	7.27655050560340e+00	-1.15348300658836e+01	2.97747936712635e+00	3.27258610629752e+00	3.01075298766173e+00	6.44772300695491e-01	4.30473442308494e+00	1.18660528619203e+00	0.00000000000000e+00	2.88424164228088e-01	7.65684101719443e-01	1.00000000000000e+00	1.34839640742786e+00	1.25132141690525e+00	1.12843260135550e+09	
4.07489386996279e+00	-7.13658185464909e-01	3.43903526379054e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.84893200707046e-01	4.26028318248000e-01	1.69589438126178e+01	5.07985280452550e-01	3.23588318102310e-01	4.68048975019155e+00	4.68048975019155e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09372041018998e+03	1.40520747628245e+01	6.97232983351280e+00	-1.20772763943415e+01	3.08050680216414e+00	3.43903526379054e+00	3.98863628537261e+00	2.51280577976126e+00	5.11662829550052e+00	1.92624628102330e+00	0.00000000000000e+00	2.34032856704245e-01	8.02288698388960e-01	1.00000000000000e+00	8.98026278872106e-01	8.63144667620359e-01	1.12843260120354e+09	
3.82161197320251e+00	5.55338084898756e-01	2.30350617011905e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.81023761983674e-01	7.13716686853313e-01	1.73025908018375e+01	7.05998458119396e-01	1.82072504637933e-01	4.82712525837132e+00	4.82712525837132e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09357377468180e+03	1.38056010016342e+01	7.30521218780386e+00	-9.38780588954266e+00	3.24730868677162e+00	2.30350617011905e+00	5.14939503400692e+00	4.31803986556847e+00	4.15518141716514e+00	1.44348861594457e+00	0.00000000000000e+00	3.72179882060077e-01	4.44367793809898e+00	1.00000000000000e+00	5.65776479099227e-01	1.76337041728434e+00	1.12843260132502e+09	
3.20534694423867e+00	-4.22333189566150e-02	2.56205251293628e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.10913425943042e-01	2.44238830469348e-01	1.80750716852073e+01	-7.93041034971896e-01	-3.12389500075801e-01	4.92288782389096e+00	4.92288782389096e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09347801211628e+03	1.38207479436948e+01	7.17797176504668e+00	-1.12964475793042e+01	3.20248875539604e+00	2.56205251293628e+00	3.79065720906331e+00	1.76865379160431e+00	8.18293489531216e-01	1.70929924718041e+00	0.00000000000000e+00	3.61143645958020e-01	3.74194318287060e+00	1.00000000000000e+00	1.49674747097670e+00	2.51994687448045e+00	1.12843260123159e+09	
4.22480287636359e+00	4.05350339401120e-01	2.45964543930966e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.96952130282641e-01	6.66634333238603e-01	1.34960610682262e+01	3.26877773721066e-01	2.04368964675633e-01	6.52450542369797e+00	6.52450542369797e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09187639451648e+03	1.36178861587613e+01	6.83244401535786e+00	-1.23020811513586e+01	3.88244301989184e+00	2.45964543930966e+00	5.84212515882548e+00	4.02024061194492e+00	3.06797643203520e+00	2.41220052078976e+00	0.00000000000000e+00	4.02101051226859e-01	8.58994102325565e-01	1.00000000000000e+00	1.57001215678178e+00	1.37092691354273e+00	1.12843260138140e+09	
3.64231554931624e+00	-9.63954051135530e-02	3.92659800569521e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.80572978875340e-02	4.07139789778991e-01	1.83078494736065e+01	1.08705073250997e-01	4.48309064350494e-01	6.52642726048771e+00	6.52642726048771e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09187447267969e+03	1.29831153856205e+01	6.54641463395345e+00	-1.17917198069639e+01	3.62540631585024e+00	3.92659800569521e+00	6.00561421557222e+00	3.66611756460209e+00	5.22592742724566e+00	2.75873949910223e+00	0.00000000000000e+00	6.44173963580953e-01	1.39931641311539e+00	1.00000000000000e+00	1.79341615788092e+00	1.92466709429025e+00	1.12843260120395e+09	
3.66208940727429e+00	5.61765715247250e-02	3.16239795629326e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.24695023771133e-01	1.54208807512500e-03	1.79927587509114e+01	9.89680761302250e-02	-1.28889456665847e-01	6.56233476915349e+00	6.56233476915349e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09183856517102e+03	1.42103645555941e+01	6.51795027237504e+00	-1.37663346773603e+01	3.65631250270933e+00	3.16239795629326e+00	5.84523213144285e+00	4.58846775432506e+00	3.02749744269578e+00	5.36443128174796e-01	0.00000000000000e+00	2.05598645575600e-01	8.25275325366922e-01	1.00000000000000e+00	2.11149940820238e+00	1.48106606556857e+00	1.12843260124143e+09	
4.02375583650290e+00	-2.78956326123959e-01	3.05764157836433e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.02806589013650e-02	1.47544521294294e-01	1.62234417096049e+01	-2.39930895156432e-01	1.41747218126643e+00	7.15301639519475e+00	7.15301639519475e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09124788354498e+03	1.00791826896128e+01	6.90439443514812e+00	-1.33741287311014e+01	3.86821087525673e+00	3.05764157836433e+00	1.04856581286959e+00	1.00734933764264e+00	1.07636441736011e+00	1.13952954868906e+00	0.00000000000000e+00	9.25022677404111e-01	1.54570349784725e+00	1.00000000000000e+00	2.07254066597361e+00	3.96157057697312e-01	1.12843260120640e+09	
4.43136109252457e+00	-5.21026667762300e-02	2.19483454148354e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.15011327895906e-01	8.57969640752615e-01	1.33189225270842e+01	6.42333561777829e-01	4.97422716028440e-02	7.30425637679718e+00	7.30425637679718e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09109664356338e+03	1.46699969424734e+01	7.24151067734504e+00	-1.28236297040424e+01	4.42534757197546e+00	2.19483454148354e+00	2.78481158289871e+00	1.36727977278246e+00	3.64332473776753e+00	1.59563250004232e+00	0.00000000000000e+00	1.44553234002246e-01	2.02037840876778e+00	1.00000000000000e+00	7.53828970557547e-01	2.10656703018483e+00	1.12843260124699e+09	
3.86601681679523e+00	8.45528429297900e-03	3.81190806525604e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.36702072745017e-01	1.82788732772250e-02	1.36066217537350e+01	2.39927232214949e-01	8.81492596454216e-01	7.47105235449635e+00	7.47105235449635e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09092984758568e+03	1.35218850054237e+01	6.94917055678069e+00	-1.40061421322175e+01	3.86587862330524e+00	3.81190806525604e+00	2.17230338721717e+00	2.84148203904613e+00	2.23022576994483e+00	6.80040617725176e-01	0.00000000000000e+00	2.45275335916385e-01	1.81236468782351e+00	1.00000000000000e+00	2.11029303666915e+00	2.18526695965004e+00	1.12843260134562e+09	
4.26377962583069e+00	-3.05096851528166e-01	4.89579932179194e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.36178518153005e-01	3.45077327722238e-01	2.08824997421612e+01	-3.96409320297766e-01	4.42362869106645e-01	7.92614985554155e+00	7.92614985554155e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09047475008463e+03	1.37039509939423e+01	6.56016480040030e+00	-1.36655088005151e+01	4.06686917630501e+00	4.89579932179194e+00	4.98369042107954e+00	2.93101827712079e+00	3.59243278445773e+00	1.85420245669478e+00	0.00000000000000e+00	2.13068948445673e-01	2.45789396447098e+00	1.00000000000000e+00	2.01778094386763e+00	5.68723007774834e-01	1.12843260123693e+09	
4.03059967879944e+00	5.52986479178520e-02	4.09989931376410e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.06325623940061e-01	5.74036548663394e-01	1.57239119072650e+01	4.16025301142359e-01	2.21620468625638e-01	8.09520578970296e+00	8.09520578970296e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09030569415047e+03	1.23597061087131e+01	6.47488067066290e+00	-1.48693696583619e+01	4.02443858214071e+00	4.09989931376410e+00	2.39125595267306e+00	3.62559087470146e+00	1.82628211732699e+00	1.69319669026507e+00	0.00000000000000e+00	5.36796851813072e-01	2.76044833845429e+00	1.00000000000000e+00	1.66401133367776e+00	4.89079280280483e-01	1.12843260125553e+09	
4.08528938994095e+00	1.54995585426070e-02	4.10893565097659e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.77389266467292e-01	7.34210965937670e-02	1.84797794895823e+01	8.38347210705762e-01	3.38631950626951e-01	8.34249884095652e+00	8.34249884095652e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09005840109922e+03	1.38623014483551e+01	7.47066502684655e+00	-1.43950059572742e+01	4.08479868233048e+00	4.10893565097659e+00	2.09133130997030e+00	4.75705220536858e+00	6.27096140001995e+00	2.22565031025518e+00	0.00000000000000e+00	7.34938080618118e-01	1.54027464067397e+00	1.00000000000000e+00	1.75801325462397e+00	1.83245208945362e+00	1.12843260120167e+09	
5.62045978990318e+00	6.00139849123154e-01	2.46613751010892e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.92044501191609e-01	5.68230403582496e-01	1.81541948219638e+01	-8.20556425265620e-02	4.40008526108488e-01	8.39782219942390e+00	8.39782219942390e+00	2.00000000000000e+01	2.00000000000000e+01	-4.09000307774075e+03	1.37889974919663e+01	7.08641668659789e+00	-1.43289174855412e+01	4.63832177318517e+00	2.46613751010892e+00	5.06387251482761e+00	4.94916153260604e+00	4.76495360100504e+00	2.52806997430548e+00	0.00000000000000e+00	3.27363514131439e-01	2.42505845071307e+00	1.00000000000000e+00	6.36089389462618e-01	1.79111169588864e+00	1.12843260120580e+09	
4.31576858790827e+00	9.38227589568170e-02	3.70785716198878e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.53682156466922e-01	8.60668923643682e-01	1.80518662462072e+01	2.05037000046510e-01	7.09509304463376e-01	9.05777115279443e+00	9.05777115279443e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08934312878738e+03	1.38936958913246e+01	6.96860460992276e+00	-1.53138969159240e+01	4.29678728808017e+00	3.70785716198878e+00	1.42393562113561e+00	4.83410287710724e+00	1.33479689570025e+00	1.66936806070389e+00	0.00000000000000e+00	2.91108624658072e-01	1.30764458866447e+00	1.00000000000000e+00	1.97044840150276e+00	9.75584649921149e-01	1.12843260120221e+09	
4.41553271159819e+00	-8.99167453853470e-02	3.36973430817676e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.97624679912441e-01	3.24734762997351e-01	1.70514262682516e+01	7.29096884749772e-01	9.72692105709758e-01	9.14150871795164e+00	9.14150871795164e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08925939122222e+03	1.18150160953934e+01	7.45070812881898e+00	-1.54848143131170e+01	4.39769489714496e+00	3.36973430817676e+00	8.44829598035079e-01	2.04247389770234e-01	4.43724139258351e+00	2.18725008400332e+00	0.00000000000000e+00	9.93393943513053e-01	2.64105763168634e+00	1.00000000000000e+00	9.34294483221682e-01	2.74836652420167e+00	1.12843260121099e+09	
4.33936818724746e+00	4.82209345016850e-02	3.82674891127915e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.93800766535922e-01	6.33577149556745e-01	1.57575987942474e+01	6.06400827676460e-01	7.15530131975117e-01	9.26436637116103e+00	9.26436637116103e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08913653356901e+03	1.33815900285462e+01	7.09001886243496e+00	-1.32654654391487e+01	4.33432408833039e+00	3.82674891127915e+00	2.01032254129553e+00	6.00011156231133e+00	1.16076097918915e+00	5.78225722218333e-01	0.00000000000000e+00	1.71332615128100e-01	1.69080903747571e+00	1.00000000000000e+00	1.14030661200289e+00	2.85536853494884e+00	1.12843260120107e+09	
4.61036809897501e+00	-3.55653254676536e-01	4.66406361418513e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.40864309760143e-01	3.78508494351900e-03	1.89213581682935e+01	-8.87907633310323e-01	7.63258292684625e-01	9.28062783267478e+00	9.28062783267478e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08912027210750e+03	1.34134135202242e+01	7.12477248343610e+00	-1.49846752976605e+01	4.32184768448521e+00	4.66406361418513e+00	3.16699977420154e+00	4.06097552327712e+00	5.32559553137630e-02	2.08704938484271e+00	0.00000000000000e+00	3.53166146036725e-01	1.46890015896252e+00	1.00000000000000e+00	2.49642937537782e+00	9.82870228438639e-01	1.12843260120132e+09	
4.45715424837517e+00	1.08866161893203e-01	5.43342044904988e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.07247946238551e-01	2.25453021548411e-01	1.71034578980686e+01	-5.24263517320420e-02	1.68832315659684e-01	9.31319429976020e+00	9.31319429976020e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08908770564042e+03	1.28258249869582e+01	6.33076931894576e+00	-1.53918360583430e+01	4.43076758251728e+00	5.43342044904988e+00	4.05391998767672e+00	7.08995527931208e-01	1.64800553630529e+00	2.21932304091204e+00	0.00000000000000e+00	3.64447559827411e-01	9.64773906989482e-01	1.00000000000000e+00	7.95137882518873e-01	2.33336310313558e+00	1.12843260120167e+09	
5.02201741150204e+00	-4.28742526310538e-01	3.27111039055021e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.99508759394339e-01	5.58756485896513e-01	1.55842785822354e+01	9.35935925586785e-01	2.87877974993052e-01	9.59061951222611e+00	9.59061951222611e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08881028042795e+03	1.36414238193866e+01	7.35543849609066e+00	-1.53780280144235e+01	4.56747077352397e+00	3.27111039055021e+00	4.26913883669095e+00	4.74691801336929e+00	2.61575442380929e+00	2.91861554368857e+00	0.00000000000000e+00	6.78102881892898e-01	2.64214371938008e+00	1.00000000000000e+00	1.22585995556358e+00	1.79996122747525e+00	1.12843260120639e+09	
4.55280682957557e+00	-5.34505976411090e-02	3.58451929727113e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.74541976999885e-01	1.34422102564203e-01	1.59232975313793e+01	-6.11732543425171e-01	5.37653450906605e-01	9.87192788225684e+00	9.87192788225684e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08852897205792e+03	1.39947172513860e+01	7.23575500035244e+00	-1.60375617144711e+01	4.54630476976857e+00	3.58451929727113e+00	7.87995558277229e-01	3.91813271638366e+00	3.39568860054774e+00	1.42134997708026e+00	0.00000000000000e+00	4.19790792425469e-01	1.90590143335388e+00	1.00000000000000e+00	1.56732180796407e+00	1.31051862476426e+00	1.12843260120869e+09	
5.17695365341994e+00	-8.56523516871790e-02	2.54548295261537e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.58765477620171e-01	1.31419081341887e-01	1.78744147013663e+01	-5.34106048935131e-01	1.51737670820707e-01	9.88979659775168e+00	9.88979659775168e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08851110334242e+03	1.37874313375685e+01	7.54442442120801e+00	-1.55557273629188e+01	5.15797535209945e+00	2.54548295261537e+00	1.67065209944600e-01	7.41461741944097e-01	1.19874500265244e+00	2.25679290108524e+00	0.00000000000000e+00	8.23411864940139e-01	1.80097816827986e+00	1.00000000000000e+00	1.24727590285492e+00	1.86760293369420e+00	1.12843260120124e+09	
4.60041674186162e+00	1.97901897520879e-01	3.76005623391636e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.03543476549696e-01	5.63838369841045e-01	1.44758103412374e+01	-7.90052186414520e-02	8.68680410421188e-01	9.89118225620859e+00	9.89118225620859e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08850971768397e+03	1.20263997885444e+01	6.64891134075011e+00	-1.57568049522748e+01	4.51062235302000e+00	3.76005623391636e+00	1.21870830287052e+00	2.62705690113988e+00	2.78199048397138e+00	2.00390556236133e+00	0.00000000000000e+00	9.72466362190413e-01	2.94675287886136e+00	1.00000000000000e+00	1.95036239598630e+00	1.97704556127299e+00	1.12843260121154e+09	
4.87706577379466e+00	2.40335036538413e-01	3.11458493224685e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.63988919769485e-01	5.29310238353329e-01	1.48289321206093e+01	2.42814161101112e-01	-9.41300261537571e-01	9.90312819265546e+00	9.90312819265546e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08849777174752e+03	1.30474937819458e+01	6.80424136481186e+00	-1.59607496086790e+01	4.73689052110775e+00	3.11458493224685e+00	1.08524348835272e+00	2.10677683795553e+00	3.40372644802417e+00	2.14644598980470e+00	0.00000000000000e+00	3.07100207383536e-01	3.43591223445632e+00	1.00000000000000e+00	8.65849939296403e-01	2.13882797692479e+00	1.12843260121283e+09	
5.86435478337179e+00	5.36485490788469e-01	2.68880052415154e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.68562960579803e-01	1.40550303973820e-01	1.35520350224839e+01	3.29815508671825e-01	7.25388665134402e-01	9.93800348266450e+00	9.93800348266450e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08846289645751e+03	1.45524589707540e+01	7.22225143906938e+00	-1.58759743896846e+01	5.04047343425747e+00	2.68880052415154e+00	1.19608821328647e+00	6.10328821875450e+00	1.27991155879738e+00	1.97535958827967e+00	0.00000000000000e+00	1.89656439630048e-01	2.09800858320669e+00	1.00000000000000e+00	1.54255211875845e+00	1.87226873441415e+00	1.12843260120363e+09	
5.00835075487457e+00	-4.68485631412269e-01	4.20294396404995e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.66748298320643e-01	3.39552184939125e-01	1.82215810507263e+01	-4.13094867009412e-01	5.95070294020828e-01	9.94939605330137e+00	9.94939605330137e+00	2.00000000000000e+01	2.00000000000000e+01	-4.08845150388687e+03	1.36474678898516e+01	6.81193014153438e+00	-1.33820394922081e+01	4.46871649882177e+00	4.20294396404995e+00	1.07154699814204e+00	6.16294181385330e+00	2.50966647699108e+00	1.22538874560928e+00	0.00000000000000e+00	3.61386147276692e-01	9.03624155167827e-01	1.00000000000000e+00	9.37875738093693e-01	1.65638153839516e+00	1.12843260120540e+09	
4.98790998000828e+00	-3.88963494269479e-01	3.61595806037271e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.04652447967304e-01	2.44058235138902e-01	1.86509849522613e+01	-6.82627546063872e-01	4.07599572899346e-01	1.01512497166714e+01	1.01512497166714e+01	2.00000000000000e+01	2.00000000000000e+01	-4.08824965022350e+03	1.36485186267923e+01	7.56692201783685e+00	-1.29007558097377e+01	4.61532622481200e+00	3.61595806037271e+00	2.21878899060236e+00	7.31783348203321e-01	3.13634124780455e-01	2.33090420504760e+00	0.00000000000000e+00	8.46794942759668e-01	1.62767466311002e+00	1.00000000000000e+00	9.66934384250623e-01	1.47211492095774e+00	1.12843260120367e+09	
