H1_cplx_snr_amp	H1_cplx_snr_arg	H1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	a1	a2	mc	costheta_jn	dec	deltalogL	deltaloglH1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	tilt1	tilt2	time	
7.31439243409146e-01	-1.87395853068600e+00	2.14854994929235e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.63321112669223e-01	8.60279382933612e-01	2.18301480268520e+01	-1.14518903994417e-01	-5.72598316975350e-01	-2.77729864514686e+00	-2.77729864514686e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94581119631131e+03	1.23613911413323e+01	6.85810801467478e+00	-7.05321027350010e+00	-2.18363647072376e-01	2.14854994929235e+00	2.45216906936026e+00	2.06453550588086e+00	1.47076334838842e+00	2.94680307592149e+00	0.00000000000000e+00	2.79851846829202e-01	4.84993528314804e+00	1.00000000000000e+00	2.61219394018889e+00	2.63391956188566e-01	1.12640253134138e+09	
5.67843795534675e-01	-1.54870199339117e+00	2.36747845109877e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.37612602253643e-01	7.52811038832207e-01	1.37299278396041e+01	-4.10554584103553e-01	3.36061679003461e-01	-2.77277683200782e+00	-2.77277683200782e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94580667449817e+03	1.36815487330330e+01	7.24333110805013e+00	-6.23930102859382e+00	1.25451094124480e-02	2.36747845109877e+00	4.31409289297222e-01	5.51151696094279e+00	3.44586948848881e+00	7.69734348313667e-01	0.00000000000000e+00	4.36622528390094e-01	5.02313173883461e+00	1.00000000000000e+00	9.30448623539388e-01	1.29656270280478e+00	1.12640253127533e+09	
1.18802931588739e+00	-8.57789823596914e-01	3.25455387594067e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.75769500031142e-01	2.91454495058367e-01	1.57241535022317e+01	-4.22008981706060e-02	1.27635324216203e+00	-2.76693736481411e+00	-2.76693736481411e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94580083503097e+03	1.17224856188757e+01	6.70373777421559e+00	-6.81243194607230e+00	7.77102852585379e-01	3.25455387594067e+00	4.31612547638530e+00	5.36600813611478e+00	6.07242431298941e+00	2.60655748833918e+00	0.00000000000000e+00	5.76848917900757e-01	1.01941887934948e-01	1.00000000000000e+00	9.59357038414554e-01	2.08329627135339e+00	1.12640253138328e+09	
2.04004009501364e+00	2.74416834508354e+00	1.12116239448613e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.30849698471857e-01	7.99092627532095e-01	1.63048053162624e+01	-6.19519738799132e-01	-6.48699226945052e-01	-2.73745535541730e+00	-2.73745535541730e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94577135302158e+03	1.28408888509079e+01	7.03111805442377e+00	-6.23930102859382e+00	-1.88104132673731e+00	1.12116239448613e+00	5.61212315917817e+00	5.10283611767782e+00	5.19000312901139e-01	1.38579372277469e+00	0.00000000000000e+00	8.58548792203023e-01	4.56362658156493e+00	1.00000000000000e+00	1.61906148578624e+00	9.88433686052678e-01	1.12640253129474e+09	
1.21004953047839e+00	-1.38698924781613e+00	2.55633010383724e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.37317457245255e-01	3.40720041962836e-01	1.96340481702221e+01	7.30674858484490e-01	1.80958830148230e-02	-2.70204003919980e+00	-2.70204003919980e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94573593770536e+03	1.32004864413942e+01	6.52028935749458e+00	-6.89990497932272e+00	2.21165396379753e-01	2.55633010383724e+00	1.39211727442003e+00	2.83479285418000e+00	8.57378819073586e-01	2.16769218355298e+00	0.00000000000000e+00	4.65579062675066e-01	5.77807401000149e+00	1.00000000000000e+00	1.24019964626182e+00	2.31521823616790e+00	1.12640253142213e+09	
1.37043034591735e+00	-2.18210870505332e-01	3.95848169234990e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.45093698542877e-01	4.89619905174720e-02	1.88276646893525e+01	7.19293082666890e-01	1.00023941480208e-01	-2.53860770155461e+00	-2.53860770155461e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94557250536771e+03	1.21933881266788e+01	6.77720050988451e+00	-6.23930102859382e+00	1.33793241055414e+00	3.95848169234990e+00	1.87346724535981e+00	3.00610562189344e+00	5.89759664790341e+00	1.32428868925337e+00	0.00000000000000e+00	4.67803936931237e-01	7.34544248462772e-01	1.00000000000000e+00	2.79814329655304e+00	2.47954138741931e+00	1.12640253131490e+09	
1.85221321522830e+00	1.96512957080882e-01	4.68658988887577e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.50367282666559e-01	4.99590956078678e-01	1.69123642017697e+01	-9.13275573528185e-01	-7.22430243879138e-01	-2.46857012275404e+00	-2.46857012275404e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94550246778891e+03	1.38066939410764e+01	6.74143430206430e+00	-6.23930102859382e+00	1.81656438313715e+00	4.68658988887577e+00	5.75938707467095e+00	5.27151784089552e+00	4.40195796171293e+00	2.97728703453072e+00	0.00000000000000e+00	2.72943948529318e-01	2.85747190489357e+00	1.00000000000000e+00	1.34618745824812e+00	1.13018355519866e+00	1.12640253139893e+09	
5.78310110809697e-01	-2.63664289896757e+00	1.76924459853850e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.90129425771435e-01	2.60537356911490e-01	2.04923755879760e+01	-4.20703125303418e-01	9.96839129847370e-01	-2.46059214818342e+00	-2.46059214818342e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94549448981434e+03	1.26733552130921e+01	7.32457033512891e+00	-6.75169102922462e+00	-5.06136304835501e-01	1.76924459853850e+00	5.34412803566675e+00	4.46295728305200e+00	3.52953252881920e+00	1.26027301248957e+00	0.00000000000000e+00	5.73926752655101e-01	2.98572008644272e-01	1.00000000000000e+00	2.68289425149948e+00	1.15436904344546e+00	1.12640253130114e+09	
1.35091707408440e+00	1.13829130064632e-01	3.88213725862937e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.54375580241505e-01	1.63504784050395e-01	2.12460705578394e+01	9.15324923835000e-01	1.05581367947215e+00	-2.32498899650273e+00	-2.32498899650273e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94535888666266e+03	1.18936788112614e+01	7.47085885319475e+00	-6.43365284417517e+00	1.34217455586726e+00	3.88213725862937e+00	5.86743692530198e+00	1.07969071857677e+00	3.04735157930563e+00	5.48660949552948e-01	0.00000000000000e+00	4.48998300293522e-01	3.17051091061201e+00	1.00000000000000e+00	1.41404192334851e+00	3.00824478032049e+00	1.12640253131561e+09	
6.08328187743666e-01	-5.54600636378959e-01	2.73285890580210e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.06677792156337e-01	2.29491360071420e-01	1.63232994329456e+01	4.86979223696156e-01	3.75096254350552e-01	-2.32097083351164e+00	-2.32097083351164e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94535486849967e+03	1.30845372801216e+01	6.72166559868202e+00	-6.30631662149159e+00	5.17146371149547e-01	2.73285890580210e+00	1.40618155646957e+00	2.51171249571794e-01	6.18100998192679e-01	2.86223601177513e+00	0.00000000000000e+00	5.81065969438474e-01	6.96380939632802e-01	1.00000000000000e+00	9.85651869391521e-01	1.68147319561433e+00	1.12640253138699e+09	
8.24669879981941e-01	-1.33572698544424e+00	2.33724248282297e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.37707954698267e-01	4.69192462268602e-01	1.72652572534634e+01	-7.59313112517186e-01	-9.83549515279764e-01	-2.28242721192055e+00	-2.28242721192055e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94531632487808e+03	1.19585514989282e+01	6.50118933164727e+00	-6.23930102859382e+00	1.92074208446509e-01	2.33724248282297e+00	4.43186293150172e+00	2.28790766797500e+00	2.21594228716999e+00	1.22594110382961e+00	0.00000000000000e+00	8.11209362890195e-01	4.33148153491852e+00	1.00000000000000e+00	2.27949643632644e+00	1.43103706860803e+00	1.12640253144129e+09	
1.44105093838271e+00	2.01276645996260e+00	1.59935800337044e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.32072856587020e-01	2.27993958601127e-01	1.87780872202012e+01	-8.38319284959722e-01	-1.18962797493750e-02	-2.26476597614419e+00	-2.26476597614419e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94529866364230e+03	1.29736597827687e+01	7.22416143093297e+00	-7.10187197786431e+00	-6.16367919248894e-01	1.59935800337044e+00	2.65304284011710e+00	3.85536293479810e+00	3.14299769132559e+00	1.47672414598455e+00	0.00000000000000e+00	5.26712356957714e-01	2.58730818050574e+00	1.00000000000000e+00	6.88544406672672e-01	2.60079774554499e+00	1.12640253136278e+09	
1.32902211774385e+00	1.33911381205032e+00	2.43187352315744e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.41728300750545e-01	6.84046454551880e-02	1.84039833867434e+01	-4.29088045363023e-01	1.40984883795961e+00	-2.21488427150825e+00	-2.21488427150825e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94524878193767e+03	1.18024707764404e+01	7.43001806721872e+00	-7.13574768435256e+00	3.05163955996144e-01	2.43187352315744e+00	4.58828544181324e+00	1.56303369796633e-01	6.22833640898526e+00	2.81849103096965e+00	0.00000000000000e+00	7.03736636197123e-01	2.98345629256233e+00	1.00000000000000e+00	1.38352541240147e+00	8.10637653031565e-01	1.12640253138442e+09	
1.17232533385734e+00	2.84495425706915e+00	1.26049436312122e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.39006945723359e-01	4.97105793281475e-01	1.83570159838424e+01	-8.84619862973454e-01	1.86472819879045e-01	-2.20759281114806e+00	-2.20759281114806e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94524149047731e+03	1.30497084047015e+01	7.54847573996342e+00	-6.23930102859382e+00	-1.12112345184847e+00	1.26049436312122e+00	2.19307830292651e+00	2.42979109678375e-01	2.31204814944240e+00	1.97940132224682e+00	0.00000000000000e+00	2.75382074872880e-01	5.65841309163047e+00	1.00000000000000e+00	2.42729726906948e+00	2.01478580915562e-01	1.12640253128347e+09	
8.87477112079643e-01	-9.32928638927067e-01	2.67258588691754e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.65820904211757e-01	1.34208344644897e-01	1.82974561760748e+01	-5.32863582658771e-01	8.07959019120755e-01	-2.15895424686005e+00	-2.15895424686005e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94519285191302e+03	1.47632450109627e+01	7.52893856246308e+00	-6.23930102859382e+00	5.28478213377148e-01	2.67258588691754e+00	5.36823987138439e+00	1.23256550223946e+00	1.32509784699491e+00	1.99770559529407e+00	0.00000000000000e+00	1.55671017917604e-01	4.54363583114283e+00	1.00000000000000e+00	9.81666025852943e-01	2.41037916474610e+00	1.12640253127564e+09	
1.14286596010763e+00	1.11062104246562e+00	2.64325195455623e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.49288765962940e-01	2.44947599556133e-01	1.83244853194431e+01	-7.73030955070832e-01	-5.56799214846939e-01	-2.15180084802159e+00	-2.15180084802159e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94518569851418e+03	1.17380112459479e+01	7.10281752334226e+00	-6.41472412040923e+00	5.07552674764390e-01	2.64325195455623e+00	2.65309877301261e+00	2.07143388825259e+00	1.92873182754485e+00	1.25748630317606e+00	0.00000000000000e+00	7.27943506653066e-01	3.67160550664402e+00	1.00000000000000e+00	1.62455253113707e+00	1.83086737434098e-01	1.12640253135135e+09	
1.88903996860711e+00	-2.55914100567203e+00	1.02558124557632e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.96272570181728e-01	3.41995455613693e-01	2.16527500349374e+01	3.73385098423711e-01	-7.26526990242134e-01	-2.14383320510888e+00	-2.14383320510888e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94517773087127e+03	1.36275792081998e+01	7.15425743926447e+00	-6.89628295385099e+00	-1.57756858995694e+00	1.02558124557632e+00	3.52688238245747e+00	1.50365699770141e+00	4.61201015792452e-01	9.71071587536507e-01	0.00000000000000e+00	3.44062478173306e-01	3.76457341644766e+00	1.00000000000000e+00	2.02693792524847e+00	2.55883931947571e+00	1.12640253140485e+09	
1.20558359389614e+00	-2.32449825572039e+00	1.40152645273708e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.83486319537088e-01	3.04233189742569e-01	1.47190555202985e+01	3.41758207928659e-01	-9.79277292373022e-01	-2.13844290937459e+00	-2.13844290937459e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94517234057553e+03	1.42847621409701e+01	7.12789353625936e+00	-6.64356767940494e+00	-8.25032383980612e-01	1.40152645273708e+00	2.08691994554462e+00	6.46004915869540e-01	2.50516456483117e+00	1.96443361566278e+00	0.00000000000000e+00	1.78046866387860e-01	3.47530528954986e+00	1.00000000000000e+00	1.27576106394155e+00	1.83809388963245e+00	1.12640253127463e+09	
8.13278871959094e-01	-2.05917568650331e+00	1.71660815822513e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.45402380335403e-01	1.58114180566199e-01	1.49165208319672e+01	-4.39908354542903e-01	-7.76105154320444e-01	-2.12840653390413e+00	-2.12840653390413e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94516230420006e+03	1.38048971068916e+01	7.07052999251769e+00	-6.90764499185240e+00	-3.81586645923307e-01	1.71660815822513e+00	2.42137993993020e+00	2.54332843114150e+00	5.42899262240637e+00	1.48892076767568e+00	0.00000000000000e+00	2.37701430620636e-01	6.01947423700669e+00	1.00000000000000e+00	2.28139061982866e+00	1.02210412559565e+00	1.12640253127239e+09	
5.88849305571660e-01	2.75068020275556e+00	1.58614026579292e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.59260698364857e-01	7.55390960758428e-01	1.62228000657887e+01	-3.59898985799137e-01	1.25843833537706e+00	-2.12145894165314e+00	-2.12145894165314e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94515535660781e+03	1.23758797179441e+01	7.48893130494957e+00	-6.33389895131698e+00	-5.44427557191127e-01	1.58614026579292e+00	3.14878635051915e-01	4.52707212472735e+00	6.03484646872361e-01	1.45184000210573e+00	0.00000000000000e+00	9.24408836367032e-01	9.87453376890200e-02	1.00000000000000e+00	1.42904514609988e+00	1.22402657154691e+00	1.12640253145519e+09	
1.28386946752601e+00	1.58915663297167e-01	3.68127626718796e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.65153316849394e-01	1.43060846559615e-01	1.84526268832180e+01	8.60491884982744e-01	-9.58623166128395e-01	-2.10917294587489e+00	-2.10917294587489e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94514307061203e+03	1.29822163097451e+01	7.48437537383193e+00	-6.94366110571978e+00	1.26769201578303e+00	3.68127626718796e+00	2.01381049909803e+00	4.97183744191570e+00	7.12495038715431e-01	1.50818412813747e+00	0.00000000000000e+00	5.49478665906417e-01	4.42039602890671e-01	1.00000000000000e+00	2.01737008983763e+00	2.59209577121079e+00	1.12640253136622e+09	
5.11630275720502e-01	1.90409721202109e+00	1.85573676958408e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.36868485800036e-01	2.58921844378474e-01	1.30388175675748e+01	-2.09772224092195e-01	-6.16383563581687e-01	-2.03250573642208e+00	-2.03250573642208e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94506640340258e+03	1.34398347053954e+01	6.70412763283439e+00	-6.25349825884540e+00	-1.67387025207597e-01	1.85573676958408e+00	2.15388850459380e+00	4.64113737543557e+00	6.12540248835061e+00	3.06022159053327e+00	0.00000000000000e+00	2.94234191175485e-01	5.06969665952392e+00	1.00000000000000e+00	1.30384011799858e+00	2.12110448105117e+00	1.12640253143660e+09	
9.69285231581299e-01	-2.42994312799407e+00	1.35562913501238e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.73112038107130e-02	6.29964819463689e-01	2.20794537267762e+01	2.61981200399199e-01	-3.28536098052067e-01	-1.91393190305098e+00	-1.91393190305098e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94494782956921e+03	1.48172390355172e+01	6.92290859662839e+00	-6.84447540822259e+00	-7.34025775563427e-01	1.35562913501238e+00	1.44422745234652e+00	2.25247186993498e+00	6.11451355585044e+00	4.02801425218765e-01	0.00000000000000e+00	1.26649691813756e-01	1.71448283304465e-01	1.00000000000000e+00	1.38355768574967e+00	5.48792127806033e-01	1.12640253133628e+09	
5.45923779702100e-01	-9.54097357946643e-01	2.28462586534582e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.43013431019446e-01	2.03182644234810e-01	1.73165724067160e+01	-5.18684308974220e-02	-3.18400078285642e-01	-1.88842706880769e+00	-1.88842706880769e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94492232473497e+03	1.26662659687654e+01	7.21484778736939e+00	-6.23930102859382e+00	3.15732485759501e-01	2.28462586534582e+00	3.87149686604937e+00	5.33496058176032e+00	4.40364938257696e+00	6.01463003550674e-01	0.00000000000000e+00	7.68590856796698e-01	8.80939591648787e-01	1.00000000000000e+00	1.44611471549010e+00	4.27465206141737e-01	1.12640253133486e+09	
1.21561318221013e+00	-2.16733237919251e+00	1.36308705208639e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.46764813338816e-01	1.20767254926834e-01	1.75860335694558e+01	-2.37705796834471e-01	7.87514026256499e-01	-1.85986536715609e+00	-1.85986536715609e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94489376303332e+03	1.46792587227574e+01	7.01144623754693e+00	-6.51023422952890e+00	-6.82907382876452e-01	1.36308705208639e+00	1.39350663484933e+00	2.23345845191901e+00	4.24881377320821e+00	1.03686981740217e+00	0.00000000000000e+00	1.47702046538568e-01	1.63664511354347e+00	1.00000000000000e+00	1.22083511219348e+00	1.06463179819936e+00	1.12640253144831e+09	
2.32917337190943e+00	-1.98699097297770e+00	1.19273027416409e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.43371383995831e-01	2.57910431918964e-01	1.77722731912096e+01	1.98698459465448e-01	4.60375916825316e-01	-1.83443116295029e+00	-1.83443116295029e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94486832882911e+03	1.49537695357136e+01	7.01635743083910e+00	-7.13937909077685e+00	-9.41644924946449e-01	1.19273027416409e+00	9.55473027706509e-01	5.87646628921757e+00	3.01693387821086e+00	1.55599958160087e+00	0.00000000000000e+00	1.43477140985804e-01	2.96031973256226e+00	1.00000000000000e+00	1.32470274787983e+00	2.15137133546565e+00	1.12640253139297e+09	
1.55320197813717e+00	1.16490006329583e+00	2.62405462918186e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.27312433350301e-01	6.79822361565812e-01	2.02065190753965e+01	7.95028116698937e-01	-1.17373720942257e+00	-1.83357753789096e+00	-1.83357753789096e+00	2.00000000000000e+01	2.00000000000000e+01	-3.94486747520405e+03	1.22286388626736e+01	6.43774329558575e+00	-7.20479473836929e+00	6.13269934504426e-01	2.62405462918186e+00	3.20841774493675e+00	4.16258739911032e+00	1.68287267688112e+00	3.81572850674751e-01	0.00000000000000e+00	1.23326503208358e-01	3.83848617220893e+00	1.00000000000000e+00	2.93321804118742e+00	2.24021457191873e+00	1.12640253135678e+09	
