L1_cplx_snr_amp	L1_cplx_snr_arg	L1_optimal_snr	LAL_AMPORDER	LAL_APPROXIMANT	LAL_PNORDER	a1	a2	mc	costheta_jn	dec	deltalogL	deltaloglL1	f_ref	flow	logL	logPrior	logdistance	logw	matched_filter_snr	optimal_snr	phi_orb	phi12	phi_jl	psi	psdScaleFlag	q	ra	signalModelFlag	tilt1	tilt2	time	
7.67877483649270e-01	1.79910369377470e-01	2.35444479748614e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.03433396882708e-01	8.17039139889840e-02	2.11767441378945e+01	7.16610454279102e-01	2.70462967303968e-01	-9.92960396018589e-01	-9.92960396018589e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03399509000152e+03	1.44238299573003e+01	7.48351588703474e+00	-6.84665542252765e+00	7.55483737858440e-01	2.35444479748614e+00	1.83844534217721e+00	4.29265884268118e+00	1.99360834656030e+00	1.94932527071887e+00	0.00000000000000e+00	3.63337549661311e-01	4.30933688803190e+00	1.00000000000000e+00	9.96655488140986e-01	2.23038702902374e+00	1.12909754281789e+09	
1.51437958901073e+00	1.63854311295318e+00	1.27635752817110e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.03163155314731e-01	8.81144900279061e-01	1.44832540653909e+01	-6.51452480417000e-02	3.72420197198087e-01	-9.45391197672507e-01	-9.45391197672507e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03394752080317e+03	1.37387934233428e+01	7.21906244223769e+00	-6.93418862441537e+00	-1.02515889885988e-01	1.27635752817110e+00	5.45085974802342e+00	2.09810566394553e+00	5.68915128899506e+00	2.03967797227883e+00	0.00000000000000e+00	2.05106206777321e-01	3.27432573672033e+00	1.00000000000000e+00	8.55729163500976e-01	2.66161351742558e+00	1.12909754292642e+09	
1.43097900385218e+00	1.79946846383210e+00	1.04842793378478e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.78042596956639e-01	8.02530404829531e-01	1.72072556985543e+01	4.11085270602460e-02	8.82790132464908e-01	-8.89690307190449e-01	-8.89690307190449e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03389181991269e+03	1.29096674257134e+01	6.30614203037337e+00	-7.45397626011028e+00	-3.24380656086536e-01	1.04842793378478e+00	3.28646716735938e+00	2.70680162413202e-01	3.72094986929342e+00	2.80952983858071e-01	0.00000000000000e+00	3.05084042407355e-01	3.11239633654715e+00	1.00000000000000e+00	2.25591304328329e+00	1.23128643454846e+00	1.12909754278683e+09	
3.89298617220926e-01	2.23438251146984e+00	1.11489688049641e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.26464224927608e-01	7.72451012228020e-02	1.39802762616268e+01	-5.15365374005562e-01	-1.28910664908357e-01	-8.88835206180374e-01	-8.88835206180374e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03389096481168e+03	1.55883319627522e+01	7.48335103180974e+00	-7.25274215435986e+00	-2.39786911046807e-01	1.11489688049641e+00	8.21653244654485e-01	5.86274374367518e+00	5.08241565976998e+00	6.72655287637343e-01	0.00000000000000e+00	1.25840537385810e-01	1.23786457333208e+00	1.00000000000000e+00	1.25148623357709e+00	1.64686908676526e+00	1.12909754282720e+09	
1.82390683949477e+00	1.26885690458140e+00	1.84279697921887e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.90229015883926e-01	3.96567096671627e-01	1.29123952837058e+01	-1.09284777993843e-01	-9.04849680964784e-01	-6.98454779336316e-01	-6.98454779336316e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03370058438484e+03	1.38070543468174e+01	7.30462231789705e+00	-6.69371998728396e+00	5.42379646398356e-01	1.84279697921887e+00	5.68381152782804e+00	5.77967186837049e+00	3.86161119013801e+00	3.11177435893472e+00	0.00000000000000e+00	2.10629030734509e-01	3.98906504517149e+00	1.00000000000000e+00	7.56062587028532e-01	1.05608779593654e+00	1.12909754284907e+09	
3.80911211328600e-01	-4.95284045344587e-01	1.54158086704182e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.53386324751843e-01	6.78567796225320e-01	1.96693652307704e+01	-2.75817119397885e-01	3.54344876773557e-01	-6.71592628178132e-01	-6.71592628178132e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03367372223368e+03	1.54778829898436e+01	7.49881490841747e+00	-7.46889397730874e+00	3.35138537122533e-01	1.54158086704182e+00	5.26165155258314e+00	4.36741454489347e+00	6.22756758956492e-01	2.36627666001144e+00	0.00000000000000e+00	1.42983344979179e-01	5.71924027537713e+00	1.00000000000000e+00	8.13738967443021e-01	1.58127785828541e+00	1.12909754289384e+09	
2.49117353359902e-01	-1.63874960487753e+00	1.09588102963282e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.62300757946990e-01	3.79471947152152e-01	1.40825077721129e+01	-4.03488549183227e-01	-7.81407705587172e-01	-6.19014789041103e-01	-6.19014789041103e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03362114439454e+03	1.40726017095319e+01	7.42561966696334e+00	-7.60309085531890e+00	-1.69153156092190e-02	1.09588102963282e+00	4.84762138273181e+00	4.42090155003513e+00	5.53657875624089e+00	2.89213536519515e+00	0.00000000000000e+00	2.50975999451172e-01	8.14642956090573e-01	1.00000000000000e+00	2.39604895119246e+00	1.41961660230643e+00	1.12909754281818e+09	
1.67518251812928e+00	-1.30034142920563e+00	1.57522689150768e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	9.23967507405700e-03	9.37671558329270e-02	1.37482335544826e+01	2.11054506781731e-01	-5.83895893216850e-02	-5.35664132880811e-01	-5.35664132880811e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03353779373838e+03	1.19927196229932e+01	7.34592143548752e+00	-6.29229907352317e+00	4.47558222110412e-01	1.57522689150768e+00	5.59722942191261e+00	3.47374217651039e+00	4.84356257518414e+00	1.43463405035616e+00	0.00000000000000e+00	3.52582768012974e-01	4.06641411530173e+00	1.00000000000000e+00	1.37556000708488e-01	2.36260883154789e+00	1.12909754279184e+09	
9.64734773810290e-01	5.43429784892728e-01	2.12908857738591e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.77367712209421e-01	3.45005468890395e-01	1.90920512878691e+01	-9.06767784834460e-02	9.99924911945689e-01	-5.08402829130773e-01	-5.08402829130773e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03351053243463e+03	1.41268211793581e+01	7.46594444204610e+00	-6.86659285644529e+00	8.25755337152437e-01	2.12908857738591e+00	2.89102121361427e+00	4.83676498421741e+00	2.08958931594006e-01	1.02189919087565e+00	0.00000000000000e+00	2.92123554517859e-01	2.54985011830714e-01	1.00000000000000e+00	1.93540688045731e+00	9.88883266548150e-01	1.12909754278123e+09	
1.59363607001047e+00	-1.09330621626680e+00	1.82980576462933e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.97342489686015e-01	7.82267578596296e-01	1.89240310935005e+01	5.97963111804726e-01	-5.18694937554290e-02	-3.34022063476368e-01	-3.34022063476368e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03333615166898e+03	1.46433441658716e+01	7.58993754611139e+00	-6.96148208738542e+00	7.32357789314608e-01	1.82980576462933e+00	1.72167309027069e+00	2.65508412795712e+00	2.75463287764382e+00	7.82080281002926e-01	0.00000000000000e+00	2.14970095433183e-01	1.31951315781640e-02	1.00000000000000e+00	1.28575105167757e+00	4.85159470902642e-01	1.12909754283240e+09	
9.60481803784908e-01	-1.13877783434531e+00	1.30458373700609e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.37282628717358e-01	1.62846834064230e-01	1.79154576218797e+01	6.28872889064673e-01	-3.17359468119834e-01	-3.26320266089624e-01	-3.26320266089624e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03332844987159e+03	1.54599423376690e+01	7.42316675722388e+00	-7.54724617964529e+00	4.02158238262822e-01	1.30458373700609e+00	1.07190884118890e+00	5.17706818590603e+00	4.43010796462909e+00	2.15855046733260e+00	0.00000000000000e+00	1.43138694003296e-01	6.24741600445673e+00	1.00000000000000e+00	1.16035597017116e+00	1.14633482850511e+00	1.12909754278986e+09	
4.25495176487179e+00	1.39407524155546e+00	1.83038927198198e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	2.35699036722190e-01	4.83916208214614e-01	1.34637376672722e+01	9.20542991484300e-02	4.82462937351316e-01	-3.05972857345296e-01	-3.05972857345296e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03330810246284e+03	1.19379318101875e+01	6.37909020326336e+00	-6.24916685142970e+00	7.48031911630258e-01	1.83038927198198e+00	4.65938223722495e+00	2.83633961324902e+00	3.92588535640567e+00	2.40771928097505e+00	0.00000000000000e+00	2.85282467039689e-01	1.61920065661428e+00	1.00000000000000e+00	2.83008991273981e+00	7.93396992087690e-01	1.12909754277195e+09	
1.81417913400836e+00	2.05108377205603e+00	2.20449440080010e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.79543284281554e-01	2.26490399793908e-01	1.30295262047297e+01	3.91061529503778e-01	-4.92027350382917e-01	-2.09082488894637e-01	-2.09082488894637e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03321121209439e+03	1.32327012221848e+01	7.44982694138591e+00	-7.33991807985195e+00	-8.38212657795353e-01	2.20449440080010e-01	3.83764346326865e+00	5.17828706109521e+00	4.27647771197290e-02	4.85052093065451e-01	0.00000000000000e+00	3.86331019937009e-01	1.76976960717210e+00	1.00000000000000e+00	6.27326048346780e-01	2.40057267531234e+00	1.12909754275678e+09	
3.21158838811228e-01	2.54736216623763e+00	1.86677928187279e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.34462898439542e-01	8.09610350346200e-02	1.80530589835341e+01	5.15213339779690e-01	-2.72523273700517e-01	-6.71003764664420e-02	-6.71003764664420e-02	2.00000000000000e+01	2.00000000000000e+01	-4.03306922998197e+03	1.16768685532848e+01	7.53463688960687e+00	-6.23930102859382e+00	-2.66105653263678e-01	1.86677928187279e-01	4.50269789321681e+00	4.19979093069799e+00	6.08371283505808e+00	1.49285546250528e+00	0.00000000000000e+00	1.21757956667186e-01	1.89504725765002e+00	1.00000000000000e+00	3.12693217290410e+00	1.91206738471587e+00	1.12909754282777e+09	
8.64104229005221e-01	1.60750847396607e+00	3.15570312698798e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.84845160091340e-02	2.65611000818634e-01	1.43443673402584e+01	1.66308863603250e-01	1.05222225875255e+00	-5.98009379455110e-02	-5.98009379455110e-02	2.00000000000000e+01	2.00000000000000e+01	-4.03306193054344e+03	1.19046939736200e+01	7.13653614076191e+00	-7.72820592581851e+00	-3.17159961326040e-02	3.15570312698798e-01	2.62785142796505e+00	7.58542529487897e-01	1.49263962467979e+00	3.83105561612510e-01	0.00000000000000e+00	9.28966470199647e-01	3.09978063385390e+00	1.00000000000000e+00	2.51667315758125e+00	1.47970123451693e+00	1.12909754276601e+09	
1.95922499942462e+00	1.57361880489395e+00	3.09833559018980e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.52527045587450e-02	8.60980247786574e-01	1.44977207428127e+01	-6.19255817523159e-01	8.55457749722514e-01	-4.97117540676300e-02	-4.97117540676300e-02	2.00000000000000e+01	2.00000000000000e+01	-4.03305184135957e+03	1.26171582292151e+01	7.18818809526369e+00	-7.70303627459790e+00	-5.52986230982900e-03	3.09833559018980e-01	4.86950705435504e+00	2.08701335417798e+00	4.78070028541600e+00	2.72814962871088e+00	0.00000000000000e+00	6.65622810102512e-01	2.71733400283073e+00	1.00000000000000e+00	2.49745018839767e+00	1.51580706012074e+00	1.12909754277149e+09	
2.03570006241067e+00	1.13595337614198e+00	1.73125645796128e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	6.56053428976162e-01	4.25954643426420e-02	1.89596614645585e+01	-2.97672910899060e-01	1.75344684884960e-02	-1.39417916616370e-02	-1.39417916616370e-02	2.00000000000000e+01	2.00000000000000e+01	-4.03301607139716e+03	1.35097234087434e+01	7.47400738486597e+00	-7.73985142519397e+00	8.57575238565896e-01	1.73125645796128e+00	6.07711638090284e+00	7.23765242691524e-01	4.38328867243685e+00	1.59627237623082e+00	0.00000000000000e+00	9.14284928208011e-01	3.20489844015662e+00	1.00000000000000e+00	2.07403840481342e+00	2.08253545180690e+00	1.12909754293160e+09	
2.33955423272637e+00	1.44699264599342e+00	6.18074866295355e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.54222086648397e-01	5.86603127138534e-01	1.52678723023925e+01	9.03355067218391e-01	-1.25877694050413e+00	-1.24426858246810e-02	-1.24426858246810e-02	2.00000000000000e+01	2.00000000000000e+01	-4.03301457229132e+03	1.28201062558792e+01	7.51098979032031e+00	-7.06672939673451e+00	2.88906076085191e-01	6.18074866295355e-01	5.30599030064545e+00	6.35128122968708e-01	8.12556054235069e-01	7.23364265930973e-01	0.00000000000000e+00	2.20086493334978e-01	6.15238928006729e+00	1.00000000000000e+00	2.16635033694547e+00	2.73964627930715e+00	1.12909754277431e+09	
4.60417250016320e-01	7.33737874689368e-01	1.26068840167335e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.54111727507569e-01	3.72313126323247e-01	1.81470040996966e+01	3.25060612771330e-02	-3.57816571039482e-01	3.51614396818150e-02	3.51614396818150e-02	2.00000000000000e+01	2.00000000000000e+01	-4.03296696816582e+03	1.51008497798453e+01	7.38661171235396e+00	-7.98205372926333e+00	3.41941084372476e-01	1.26068840167335e-01	1.09918263088517e-01	5.40344519150346e+00	4.80388403982634e+00	1.08889987829508e+00	0.00000000000000e+00	1.96226880876005e-01	1.75972060483427e+00	1.00000000000000e+00	1.08510869322277e+00	1.38414988539316e+00	1.12909754285636e+09	
2.21754699102691e+00	1.19621050853589e+00	1.55127910131495e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.26132858786599e-01	8.27535984333584e-01	1.43423402045100e+01	4.16520239266050e-02	-4.32330406737169e-01	5.54307446136590e-02	5.54307446136590e-02	2.00000000000000e+01	2.00000000000000e+01	-4.03294669886089e+03	1.43589356875145e+01	7.15746973459126e+00	-6.23930102859382e+00	8.11371834143160e-01	1.55127910131495e+00	4.74529418960335e+00	1.69048384836280e+00	5.65381001387949e+00	3.01180162723560e+00	0.00000000000000e+00	1.84589993177285e-01	9.53982018312367e-01	1.00000000000000e+00	1.52142220195738e+00	2.45433421958237e+00	1.12909754277459e+09	
8.72331088983468e-01	-8.33942531743769e-01	1.02585170014974e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	5.87157506696916e-01	7.34968992269586e-01	1.42272730453595e+01	2.90450180886310e-02	-3.87153832060922e-01	7.51403537369700e-02	7.51403537369700e-02	2.00000000000000e+01	2.00000000000000e+01	-4.03292698925176e+03	1.48931286011249e+01	7.16405325407874e+00	-7.20677044083623e+00	5.86172649515860e-01	1.02585170014974e+00	1.10958411208362e+00	2.40314397207479e+00	9.28290749409918e-01	4.92567393282691e-01	0.00000000000000e+00	1.33286376380390e-01	5.93055195503198e+00	1.00000000000000e+00	8.41925321019033e-01	1.77087261620256e+00	1.12909754285332e+09	
5.83912238674704e-01	-1.04482192715140e-01	5.91780985930672e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	4.25474866929972e-01	9.87151573678010e-02	1.74223214441385e+01	2.81085902037396e-01	4.18950124681143e-01	1.68561414634041e-01	1.68561414634041e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03283356819087e+03	1.48125702157735e+01	7.58755757029267e+00	-8.13413972419465e+00	5.80727989676842e-01	5.91780985930672e-01	3.64353937076329e+00	4.97239679007232e+00	4.37253376619423e+00	1.20097938731419e+00	0.00000000000000e+00	2.68438694473999e-01	4.59228326821794e+00	1.00000000000000e+00	2.19701481466413e+00	1.61272032697009e+00	1.12909754286042e+09	
8.90732993063828e-01	-7.85105033196781e-01	8.43866432527700e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	7.90642858581379e-01	4.22458488185218e-01	1.62827053258924e+01	-8.32538566933877e-01	-2.74352764658239e-01	1.75604151019797e-01	1.75604151019797e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03282652545448e+03	1.35805001322531e+01	7.49267154520220e+00	-7.76160281795961e+00	6.30027938664168e-01	8.43866432527700e-01	5.15117830848534e+00	1.74177572789403e+00	2.00477197942960e+00	1.12911199541004e+00	0.00000000000000e+00	3.63869637944297e-01	2.14018981651000e+00	1.00000000000000e+00	2.45551710782353e+00	6.21614688863300e-01	1.12909754283900e+09	
2.36028452753086e+00	8.97252535414011e-01	2.81757109216677e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.39730706835338e-01	1.09761958038463e-01	1.48731559976418e+01	-3.35949749418463e-01	6.64365095173716e-01	1.78817197708213e-01	1.78817197708213e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03282331240779e+03	1.23852526454358e+01	7.26506623032310e+00	-8.29751968702099e+00	1.47225056324137e+00	2.81757109216677e+00	3.02903587187829e+00	2.86716599791844e+00	5.52883637065683e+00	1.22529859447345e+00	0.00000000000000e+00	7.89817516243957e-01	6.72412669077799e-01	1.00000000000000e+00	2.69912215492717e+00	1.65712487026622e+00	1.12909754293674e+09	
9.14130992320607e-01	-2.59304194172421e-01	1.47568394517390e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	8.25362398342108e-01	4.23592812677090e-01	1.60485404044263e+01	-2.15412792032454e-01	-2.17780504177162e-01	2.15049003110835e-01	2.15049003110835e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03278708060239e+03	1.34489061268445e+01	7.35793626717054e+00	-8.13033140029768e+00	8.83570333875984e-01	1.47568394517390e+00	6.73356637186625e-01	5.42440392025806e+00	2.26390777450472e+00	1.01147098688911e+00	0.00000000000000e+00	6.41541384459157e-01	5.97502185527996e+00	1.00000000000000e+00	2.29343982851886e+00	1.13145190844038e+00	1.12909754283824e+09	
1.36315456157308e+00	7.13098335900216e-01	2.57099139990487e-01	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	1.68341475794206e-01	3.79015888046012e-01	2.15941537217359e+01	3.44602576446277e-01	-1.00987399880635e+00	2.32020891883622e-01	2.32020891883622e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03277010871362e+03	1.44081752104620e+01	7.28868220366533e+00	-6.23930102859382e+00	1.03100646616478e+00	2.57099139990487e-01	3.50411871811747e+00	3.96580401887768e-01	3.30578966499362e+00	1.34319583205738e+00	0.00000000000000e+00	1.70216635593401e-01	5.99626405859256e+00	1.00000000000000e+00	2.22836523917401e+00	2.27463809905371e+00	1.12909754285214e+09	
1.56206788200255e+00	-3.11737187234159e-01	2.80335960756273e+00	-1.00000000000000e+00	5.60000000000000e+01	8.00000000000000e+00	3.92063922760181e-01	6.47559344684974e-01	2.08604668137267e+01	7.12844489094939e-01	-1.08397829563315e+00	2.38565414776986e-01	2.38565414776986e-01	2.00000000000000e+01	2.00000000000000e+01	-4.03276356419072e+03	1.27521400348474e+01	7.26925562403551e+00	-6.23930102859382e+00	1.48677962976641e+00	2.80335960756273e+00	4.28313428991783e+00	5.70103427456096e+00	5.66453808859116e+00	2.63224560483160e+00	0.00000000000000e+00	9.13295570208465e-01	1.38664621738627e+00	1.00000000000000e+00	1.08894041653241e+00	1.84652454764075e+00	1.12909754279752e+09	
