File 	 GPStime 	 Lincoh32
posterior_L1_1128814300.66-347.hdf5	1128814300.66	9.64258054819
posterior_L1_1128916526.36-561.hdf5	1128916526.36	8.57269667053
posterior_L1_1128285690.76-488.hdf5	1128285690.76	7.65488828375
posterior_L1_1128656310.42-400.hdf5	1128656310.42	8.18049511331
posterior_L1_1128933299.79-608.hdf5	1128933299.79	9.13386989546
posterior_L1_1127107012.93-429.hdf5	1127107012.93	9.02743987733
posterior_L1_1127002734.67-394.hdf5	1127002734.67	9.08068969013
posterior_L1_1129074352.51-559.hdf5	1129074352.51	9.00125180176
posterior_L1_1127253722.89-596.hdf5	1127253722.89	7.8834165024
posterior_L1_1127795327.13-322.hdf5	1127795327.13	9.08349974778
posterior_L1_1128947771.55-489.hdf5	1128947771.55	7.89153829285
posterior_L1_1128392318.28-444.hdf5	1128392318.28	8.33637802864
posterior_L1_1128171263.66-361.hdf5	1128171263.66	8.23628670006
posterior_L1_1129070227.86-453.hdf5	1129070227.86	9.36511978485
posterior_L1_1127259415.1-493.hdf5	1127259415.1	7.2534687452
posterior_L1_1128118929.13-451.hdf5	1128118929.13	6.08923540719
posterior_L1_1128821272.83-327.hdf5	1128821272.83	11.5465621118
posterior_L1_1128657636.54-539.hdf5	1128657636.54	7.61709881676
posterior_L1_1126627903.68-406.hdf5	1126627903.68	10.6233013933
posterior_L1_1126988387.91-560.hdf5	1126988387.91	7.7882376557
posterior_L1_1127514977.75-328.hdf5	1127514977.75	9.34264572893
posterior_L1_1128168603.81-591.hdf5	1128168603.81	7.48394973077
posterior_L1_1127625972.1-537.hdf5	1127625972.1	8.72676535031
posterior_L1_1128296359.92-533.hdf5	1128296359.92	9.23171274775
posterior_L1_1127699133.26-369.hdf5	1127699133.26	9.09156684975
posterior_L1_1127619322.13-552.hdf5	1127619322.13	5.5689965746
posterior_L1_1127651908.96-356.hdf5	1127651908.96	6.30532696874
posterior_L1_1128344078.81-334.hdf5	1128344078.81	5.6934453325
posterior_L1_1126566977.35-329.hdf5	1126566977.35	5.91507315739
posterior_L1_1128666220.78-575.hdf5	1128666220.78	5.10048189175
posterior_L1_1127045881.25-454.hdf5	1127045881.25	4.21323591931
posterior_L1_1127792310.34-339.hdf5	1127792310.34	6.15621141785
posterior_L1_1127628436.96-365.hdf5	1127628436.96	10.5056283835
posterior_L1_1128652618.37-612.hdf5	1128652618.37	6.0553641604
posterior_L1_1128932085.61-427.hdf5	1128932085.61	8.53949800431
posterior_L1_1128995282.66-430.hdf5	1128995282.66	9.22094827167
posterior_L1_1128954745.38-547.hdf5	1128954745.38	8.8053433306
posterior_L1_1127197078.86-466.hdf5	1127197078.86	8.40742732606
posterior_L1_1128761443.57-515.hdf5	1128761443.57	8.58900039609
posterior_L1_1127038542.12-316.hdf5	1127038542.12	9.62986508689
posterior_L1_1127202366.25-518.hdf5	1127202366.25	9.74510211191
posterior_L1_1128044942.34-528.hdf5	1128044942.34	7.05170930739
posterior_L1_1128762891.24-587.hdf5	1128762891.24	9.06905896327
posterior_L1_1126568900.3-586.hdf5	1126568900.3	7.94587956321
posterior_L1_1127434682.83-370.hdf5	1127434682.83	8.70554415543
posterior_L1_1128121760.76-358.hdf5	1128121760.76	10.9396214613
posterior_L1_1127038372.77-535.hdf5	1127038372.77	9.95708005267
posterior_L1_1129077080.87-593.hdf5	1129077080.87	10.8110929025
posterior_L1_1126990892.29-443.hdf5	1126990892.29	8.8648836962
posterior_L1_1126910878.97-399.hdf5	1126910878.97	9.74075394078
posterior_L1_1128872711.5-388.hdf5	1128872711.5	9.85948744136
posterior_L1_1127385788.18-459.hdf5	1127385788.18	11.7487212405
posterior_L1_1128910873.35-484.hdf5	1128910873.35	9.73467413314
posterior_L1_1128761463.65-405.hdf5	1128761463.65	9.4204380163
posterior_L1_1128943896.58-566.hdf5	1128943896.58	10.5495340543
posterior_L1_1128815977.86-481.hdf5	1128815977.86	10.1724451114
posterior_L1_1128419868.36-487.hdf5	1128419868.36	8.84785412395
posterior_L1_1127718903.33-542.hdf5	1127718903.33	11.2859995834
posterior_L1_1126660463.48-507.hdf5	1126660463.48	9.57146206722
posterior_L1_1128503871.17-579.hdf5	1128503871.17	9.87040391896
posterior_L1_1128495877.36-461.hdf5	1128495877.36	9.4688360413
posterior_L1_1127169666.27-371.hdf5	1127169666.27	10.4573450607
posterior_L1_1128761549.31-325.hdf5	1128761549.31	11.3157155267
posterior_L1_1128752538.75-553.hdf5	1128752538.75	9.30548437635
posterior_L1_1128950294.18-516.hdf5	1128950294.18	9.35506233777
posterior_L1_1126991475.8-446.hdf5	1126991475.8	11.5146862253
posterior_L1_1128430632.89-477.hdf5	1128430632.89	7.96529131406
posterior_L1_1128755290.98-418.hdf5	1128755290.98	9.23985608055
posterior_L1_1128393840.67-435.hdf5	1128393840.67	16.463896645
posterior_L1_1127240257.64-577.hdf5	1127240257.64	9.02091822211
posterior_L1_1127389906.76-419.hdf5	1127389906.76	11.3219334934
posterior_L1_1128657039.4-395.hdf5	1128657039.4	11.0642636424
posterior_L1_1128757091.07-348.hdf5	1128757091.07	10.7085884292
posterior_L1_1129082162.57-590.hdf5	1129082162.57	9.66903035453
posterior_L1_1127203274.53-531.hdf5	1127203274.53	8.43132353728
posterior_L1_1128636846.88-423.hdf5	1128636846.88	11.5791627617
posterior_L1_1128399614.4-558.hdf5	1128399614.4	10.0329452143
posterior_L1_1128479412.37-503.hdf5	1128479412.37	10.7711283706
posterior_L1_1127261423.39-505.hdf5	1127261423.39	10.3378728051
posterior_L1_1127611754.66-474.hdf5	1127611754.66	10.8995056836
posterior_L1_1128761563.27-413.hdf5	1128761563.27	11.3767937816
posterior_L1_1126655016.69-354.hdf5	1126655016.69	11.3663420946
posterior_L1_1127640626.8-330.hdf5	1127640626.8	11.2938825898
posterior_L1_1126811046.44-469.hdf5	1126811046.44	11.6417434202
posterior_L1_1128706461.38-416.hdf5	1128706461.38	9.98787785236
posterior_L1_1128481003.16-359.hdf5	1128481003.16	11.9941800248
posterior_L1_1127602479.45-529.hdf5	1127602479.45	10.0354535935
posterior_L1_1128426411.13-495.hdf5	1128426411.13	9.88275985995
posterior_L1_1127647114.66-473.hdf5	1127647114.66	9.42017975728
posterior_L1_1126574261.37-320.hdf5	1126574261.37	10.5856670962
posterior_L1_1128455276.27-512.hdf5	1128455276.27	9.21021452466
posterior_L1_1128443202.05-373.hdf5	1128443202.05	17.9560168771
posterior_L1_1129041370.3-367.hdf5	1129041370.3	8.8684682453
posterior_L1_1127651778.66-379.hdf5	1127651778.66	11.5210150463
posterior_L1_1128814949.48-599.hdf5	1128814949.48	9.74126418286
posterior_L1_1128338512.08-353.hdf5	1128338512.08	11.0847126955
posterior_L1_1127262287.96-393.hdf5	1127262287.96	9.41113571138
posterior_L1_1128223407.57-338.hdf5	1128223407.57	10.0893337958
posterior_L1_1128814670.87-472.hdf5	1128814670.87	10.6245599225
posterior_L1_1127512704.75-426.hdf5	1127512704.75	10.2030154868
posterior_L1_1126770128.88-385.hdf5	1126770128.88	9.12168254809
posterior_L1_1126109425.59-609.hdf5	1126109425.59	6.50468464632
posterior_L1_1127253723.87-573.hdf5	1127253723.87	6.77323011879
posterior_L1_1128704866.36-337.hdf5	1128704866.36	14.6220366616
posterior_L1_1127789138.97-352.hdf5	1127789138.97	10.0906341333
posterior_L1_1127259176.72-520.hdf5	1127259176.72	6.34530447594
posterior_L1_1127370820.53-486.hdf5	1127370820.53	6.2736865255
posterior_L1_1127050603.11-496.hdf5	1127050603.11	4.52672105442
posterior_L1_1128044136.39-441.hdf5	1128044136.39	6.01213858097
posterior_L1_1126848578.76-449.hdf5	1126848578.76	12.0448290912
posterior_L1_1126257549.25-349.hdf5	1126257549.25	10.6511918147
posterior_L1_1126799969.7-509.hdf5	1126799969.7	10.2656756499
posterior_L1_1128415542.2-602.hdf5	1128415542.2	13.1674625304
posterior_L1_1128483728.58-364.hdf5	1128483728.58	11.3634522217
posterior_L1_1127620092.28-357.hdf5	1127620092.28	10.8808894493
posterior_L1_1127613184.2-621.hdf5	1127613184.2	12.0637206998
posterior_L1_1128488513.47-571.hdf5	1128488513.47	15.8062452844
posterior_L1_1128446724.75-424.hdf5	1128446724.75	14.3103264435
posterior_L1_1127549669.97-396.hdf5	1127549669.97	7.6447403394
posterior_L1_1128134270.18-532.hdf5	1128134270.18	5.40848946778
posterior_L1_1129333578.26-378.hdf5	1129333578.26	8.97604828029
posterior_L1_1127205341.67-501.hdf5	1127205341.67	5.9901275752
posterior_L1_1127253716.57-514.hdf5	1127253716.57	5.51688365273
posterior_L1_1128627448.9-545.hdf5	1128627448.9	5.99610440144
posterior_L1_1127695197.67-546.hdf5	1127695197.67	5.95804594741
posterior_L1_1127100483.06-594.hdf5	1127100483.06	6.11241556575
posterior_L1_1127696899.77-403.hdf5	1127696899.77	8.77223882537
posterior_L1_1128218515.88-522.hdf5	1128218515.88	5.83553000416
posterior_L1_1128129991.22-480.hdf5	1128129991.22	7.65965563872
posterior_L1_1126955590.62-380.hdf5	1126955590.62	4.42669235505
posterior_L1_1127239362.6-603.hdf5	1127239362.6	6.55158853937
posterior_L1_1128656675.0-563.hdf5	1128656675.0	5.35415911556
posterior_L1_1127522744.5-386.hdf5	1127522744.5	6.27216737443
posterior_L1_1128430997.75-452.hdf5	1128430997.75	5.8884781085
posterior_L1_1127627590.64-319.hdf5	1127627590.64	12.2571058924
