File 	 GPStime 	 HCoh32	 LCoh32
posterior_H1L1_1129077080.87-593.hdf5	1129077080.87	7.08264361374	8.82233164375
posterior_H1L1_1127385788.18-459.hdf5	1127385788.18	9.79164594389	8.80481645167
posterior_H1L1_1126257549.25-349.hdf5	1126257549.25	7.14064497927	8.89296106555
posterior_H1L1_1128740991.91-538.hdf5	1128740991.91	7.03477337928	6.70549132333
posterior_H1L1_1127370445.59-622.hdf5	1127370445.59	6.55542785356	7.13904799239
posterior_H1L1_1127262287.96-393.hdf5	1127262287.96	7.01450815647	7.63910434225
posterior_H1L1_1127197078.86-466.hdf5	1127197078.86	6.04154910201	7.6830567661
posterior_H1L1_1126999148.36-350.hdf5	1126999148.36	6.107248939	5.80049765275
posterior_H1L1_1127220379.28-345.hdf5	1127220379.28	8.14943796197	8.3370819438
posterior_H1L1_1127253722.89-596.hdf5	1127253722.89	6.86133213508	6.96855289319
posterior_H1L1_1128273386.61-465.hdf5	1128273386.61	5.61639822207	6.57537969068
posterior_H1L1_1128910873.35-484.hdf5	1128910873.35	6.99467230386	6.53923180647
posterior_H1L1_1128656675.0-563.hdf5	1128656675.0	7.48975273514	5.91208816747
posterior_H1L1_1127482452.16-362.hdf5	1127482452.16	5.94777061257	4.73169305824
posterior_H1L1_1126801225.46-598.hdf5	1126801225.46	7.03231383968	7.11780307049
posterior_H1L1_1128682542.16-517.hdf5	1128682542.16	6.28449936883	6.32669602531
posterior_H1L1_1127696899.77-403.hdf5	1127696899.77	5.90341725433	7.10836156648
posterior_H1L1_1128758349.11-508.hdf5	1128758349.11	6.42176397644	5.80556463932
posterior_H1L1_1128273239.03-562.hdf5	1128273239.03	6.28507811031	6.8241479659
posterior_H1L1_1128229543.99-578.hdf5	1128229543.99	5.22218029024	6.70926689945
posterior_H1L1_1128134491.19-511.hdf5	1128134491.19	6.61277701554	6.56856953778
posterior_H1L1_1128658434.58-572.hdf5	1128658434.58	7.98423570168	7.07279565348
posterior_H1L1_1128656310.42-400.hdf5	1128656310.42	6.28742320562	7.63455027567
posterior_H1L1_1127048512.1-574.hdf5	1127048512.1	8.56318514185	7.59024467562
posterior_H1L1_1127695197.67-546.hdf5	1127695197.67	7.79423707949	6.00979429894
posterior_H1L1_1128663652.48-551.hdf5	1128663652.48	6.4747851162	4.93525827854
posterior_H1L1_1128392318.28-444.hdf5	1128392318.28	7.0175436533	6.96416190588
posterior_H1L1_1128757091.07-348.hdf5	1128757091.07	6.33412857616	9.23002341508
posterior_H1L1_1128223407.57-338.hdf5	1128223407.57	6.91773927847	9.6837113389
posterior_H1L1_1126660463.48-507.hdf5	1126660463.48	6.2946855341	7.50970217772
posterior_H1L1_1128947771.55-489.hdf5	1128947771.55	6.77438317886	7.65514364574
posterior_H1L1_1128656678.41-583.hdf5	1128656678.41	8.12314964711	5.66165227793
posterior_H1L1_1129067990.67-387.hdf5	1129067990.67	5.53269778406	6.6314381043
posterior_H1L1_1128658598.19-613.hdf5	1128658598.19	6.2902379548	6.83558389436
posterior_H1L1_1128814949.48-599.hdf5	1128814949.48	5.78933513039	8.66793464861
posterior_H1L1_1127203274.53-531.hdf5	1127203274.53	6.91043922581	7.33887423326
posterior_H1L1_1127625972.1-537.hdf5	1127625972.1	6.92367385355	8.02941447509
posterior_H1L1_1128761572.64-414.hdf5	1128761572.64	7.93318011642	6.33762917893
posterior_H1L1_1128640338.16-525.hdf5	1128640338.16	8.35050942302	6.75291403644
posterior_H1L1_1127259176.72-520.hdf5	1127259176.72	6.11842538309	5.79685960518
posterior_H1L1_1128294478.68-324.hdf5	1128294478.68	7.12137456251	6.18434780815
posterior_H1L1_1128681523.31-544.hdf5	1128681523.31	5.99398617756	6.56780874289
posterior_H1L1_1128050418.25-614.hdf5	1128050418.25	8.2453910044	6.30712269584
posterior_H1L1_1127038372.77-535.hdf5	1127038372.77	5.6671539735	9.34685599062
posterior_H1L1_1128950294.18-516.hdf5	1128950294.18	6.46826090821	7.05694223869
posterior_H1L1_1128673107.94-336.hdf5	1128673107.94	9.23816739208	6.65844364334
posterior_H1L1_1127734024.76-513.hdf5	1127734024.76	7.01406509556	5.60107045325
posterior_H1L1_1128116556.94-372.hdf5	1128116556.94	7.19160074658	5.27992525404
posterior_H1L1_1127514561.97-526.hdf5	1127514561.97	7.76779741409	5.14867399296
posterior_H1L1_1127627590.64-319.hdf5	1127627590.64	6.82713248038	10.1986847804
posterior_H1L1_1128991246.34-438.hdf5	1128991246.34	5.84336430782	7.92138376708
posterior_H1L1_1128344078.81-334.hdf5	1128344078.81	7.76635531234	5.99462536856
posterior_H1L1_1127434694.13-434.hdf5	1127434694.13	6.40289640889	6.72663053737
posterior_H1L1_1128704866.36-337.hdf5	1128704866.36	8.26516357747	13.8202554847
posterior_H1L1_1127253723.87-573.hdf5	1127253723.87	7.80752330226	7.44994344309
posterior_H1L1_1127010131.28-494.hdf5	1127010131.28	6.38129990834	5.4566380905
posterior_H1L1_1128044942.34-528.hdf5	1128044942.34	8.11590181262	5.64985972999
posterior_H1L1_1128248527.11-519.hdf5	1128248527.11	5.7069031879	6.00535614322
posterior_H1L1_1128399614.4-558.hdf5	1128399614.4	8.06051389051	9.61316137692
posterior_H1L1_1127205341.67-501.hdf5	1127205341.67	7.4377045408	5.88176259573
posterior_H1L1_1127555078.79-618.hdf5	1127555078.79	5.94702215721	5.65327910715
posterior_H1L1_1127549669.97-396.hdf5	1127549669.97	8.23295705936	6.23948017032
posterior_H1L1_1127045881.25-454.hdf5	1127045881.25	6.74558326539	4.42085407291
posterior_H1L1_1128457175.84-402.hdf5	1128457175.84	7.03355924449	6.36438962658
posterior_H1L1_1127038542.12-316.hdf5	1127038542.12	7.24563617328	8.64290560347
posterior_H1L1_1127407387.5-391.hdf5	1127407387.5	7.18234483511	9.94606448977
posterior_H1L1_1128455276.27-512.hdf5	1128455276.27	7.07928681801	7.41725835344
posterior_H1L1_1129070227.86-453.hdf5	1129070227.86	6.96738717167	8.16344994485
posterior_H1L1_1127370820.53-486.hdf5	1127370820.53	9.10555978963	5.20447551269
posterior_H1L1_1128761549.3-335.hdf5	1128761549.3	11.3867547292	8.09386787522
posterior_H1L1_1127792310.34-339.hdf5	1127792310.34	8.40903864304	6.21330555879
posterior_H1L1_1127434682.83-370.hdf5	1127434682.83	6.93859977211	7.8768926451
posterior_H1L1_1128503871.17-579.hdf5	1128503871.17	5.7563255859	8.11953248595
posterior_H1L1_1128426411.13-495.hdf5	1128426411.13	8.01338824762	8.68239246472
posterior_H1L1_1126910878.97-399.hdf5	1126910878.97	7.03204426733	7.3558670464
posterior_H1L1_1129249120.03-601.hdf5	1129249120.03	6.5183291061	5.61110722004
posterior_H1L1_1126910950.71-607.hdf5	1126910950.71	6.97091775269	6.56469281145
posterior_H1L1_1127009244.39-467.hdf5	1127009244.39	6.77080975287	5.94911922861
posterior_H1L1_1128706461.38-416.hdf5	1128706461.38	6.01092531756	9.30373140716
posterior_H1L1_1127651778.66-379.hdf5	1127651778.66	8.23090128793	9.18664801312
posterior_H1L1_1128666220.78-575.hdf5	1128666220.78	6.82875986272	5.84947686306
posterior_H1L1_1128044136.39-441.hdf5	1128044136.39	5.47629354247	4.01988844684
posterior_H1L1_1129069137.67-605.hdf5	1129069137.67	5.06619223191	6.22431934967
posterior_H1L1_1129074846.18-417.hdf5	1129074846.18	7.91298670307	8.17834484085
posterior_H1L1_1127261423.39-505.hdf5	1127261423.39	8.24862330447	8.06288786852
posterior_H1L1_1128488513.47-571.hdf5	1128488513.47	7.08901280865	17.3290185596
posterior_H1L1_1128129991.22-480.hdf5	1128129991.22	7.11413455847	6.30757034532
posterior_H1L1_1127107012.93-429.hdf5	1127107012.93	6.50355652912	8.61558650787
posterior_H1L1_1128230000.75-589.hdf5	1128230000.75	6.96257227817	7.00333788686
posterior_H1L1_1128495877.36-461.hdf5	1128495877.36	7.67625826831	7.99498510105
posterior_H1L1_1127514977.75-328.hdf5	1127514977.75	6.86829580733	8.64741508368
posterior_H1L1_1127458533.8-463.hdf5	1127458533.8	8.26788712958	6.55663431111
posterior_H1L1_1126690215.06-409.hdf5	1126690215.06	7.3688736957	7.61634897471
posterior_H1L1_1128419868.36-487.hdf5	1128419868.36	6.54631977491	7.74768324113
posterior_H1L1_1126326860.84-331.hdf5	1126326860.84	6.45182194307	4.33427849909
posterior_H1L1_1127389906.76-419.hdf5	1127389906.76	6.61506639754	10.8175718887
posterior_H1L1_1128657636.54-539.hdf5	1128657636.54	6.34503463697	6.96697797087
posterior_H1L1_1129074352.51-559.hdf5	1129074352.51	5.91662258333	6.96698825606
posterior_H1L1_1126568900.3-586.hdf5	1126568900.3	5.68447097374	5.83519772413
posterior_H1L1_1128343287.36-355.hdf5	1128343287.36	6.65768291698	6.8598950003
posterior_H1L1_1128932085.61-427.hdf5	1128932085.61	3.44487642476	7.35321547102
posterior_H1L1_1127608000.89-437.hdf5	1127608000.89	7.33558201547	6.43227256992
posterior_H1L1_1128171518.67-321.hdf5	1128171518.67	9.12226365279	5.67345484704
posterior_H1L1_1128755290.98-418.hdf5	1128755290.98	6.85897795869	8.7841661694
posterior_H1L1_1129082162.57-590.hdf5	1129082162.57	6.34674301148	7.82584844652
posterior_H1L1_1128250583.68-458.hdf5	1128250583.68	7.53113344875	7.09794943386
posterior_H1L1_1127522744.5-386.hdf5	1127522744.5	7.9008151264	7.04618866398
posterior_H1L1_1127733689.3-541.hdf5	1127733689.3	6.05058029029	6.07582195368
posterior_H1L1_1128688216.65-315.hdf5	1128688216.65	5.97022680416	5.43451084939
posterior_H1L1_1127602479.45-529.hdf5	1127602479.45	6.44246231395	8.5108714987
posterior_H1L1_1127619322.13-552.hdf5	1127619322.13	6.06163753548	5.89449705544
posterior_H1L1_1126655016.69-354.hdf5	1126655016.69	6.01713861061	7.16896651085
posterior_H1L1_1127628436.96-365.hdf5	1127628436.96	8.95653102553	9.56610937394
posterior_H1L1_1128657044.22-340.hdf5	1128657044.22	6.62802171121	7.6972592174
posterior_H1L1_1127737863.12-401.hdf5	1127737863.12	8.29126879386	8.09986687461
posterior_H1L1_1128814300.66-347.hdf5	1128814300.66	6.93844956517	8.87028319512
posterior_H1L1_1127365568.72-410.hdf5	1127365568.72	5.40128365391	5.26438751593
posterior_H1L1_1129117794.69-470.hdf5	1129117794.69	6.9466228498	5.56785130906
posterior_H1L1_1126988387.91-560.hdf5	1126988387.91	6.70593329961	6.21959616678
posterior_H1L1_1128171263.66-361.hdf5	1128171263.66	8.7684676513	6.50032860212
posterior_H1L1_1128483728.58-364.hdf5	1128483728.58	7.82837453637	9.84933408233
posterior_H1L1_1126644888.8-498.hdf5	1126644888.8	5.81671125281	5.15726387003
posterior_H1L1_1128296359.92-533.hdf5	1128296359.92	7.37005117636	6.63124151504
posterior_H1L1_1127433034.29-550.hdf5	1127433034.29	6.16594423352	5.60821220287
posterior_H1L1_1128624004.9-620.hdf5	1128624004.9	5.8103182184	5.71323790013
posterior_H1L1_1127557023.8-584.hdf5	1127557023.8	6.61627504665	5.35541719292
posterior_H1L1_1127002734.67-394.hdf5	1127002734.67	7.73934743143	7.28599654108
posterior_H1L1_1128755912.91-404.hdf5	1128755912.91	9.86065578312	7.42348260294
posterior_H1L1_1126574261.37-320.hdf5	1126574261.37	7.87667936209	10.587084584
posterior_H1L1_1128148413.1-482.hdf5	1128148413.1	8.08020291378	8.21361397724
posterior_H1L1_1128479412.37-503.hdf5	1128479412.37	7.75668003531	8.30850143241
posterior_H1L1_1128481003.16-359.hdf5	1128481003.16	6.88192879464	11.5553544596
posterior_H1L1_1127240257.64-577.hdf5	1127240257.64	7.86265672417	6.98225961208
posterior_H1L1_1127620092.28-357.hdf5	1127620092.28	7.94247489689	6.95094752275
posterior_H1L1_1127990409.96-606.hdf5	1127990409.96	8.03098708386	9.07510758617
posterior_H1L1_1128943896.58-566.hdf5	1128943896.58	8.58304642952	8.97307747819
posterior_H1L1_1127202366.25-518.hdf5	1127202366.25	6.19599470282	9.9651517828
posterior_H1L1_1128737615.34-555.hdf5	1128737615.34	6.1095586142	7.38100517502
posterior_H1L1_1127169666.27-371.hdf5	1127169666.27	7.19519185966	10.0176165087
posterior_H1L1_1128171518.69-326.hdf5	1128171518.69	9.66805850816	6.36307730248
posterior_H1L1_1128872711.5-388.hdf5	1128872711.5	6.30151610258	9.07642592745
posterior_H1L1_1127718903.33-542.hdf5	1127718903.33	6.67025159431	10.813108179
posterior_H1L1_1127795327.13-322.hdf5	1127795327.13	6.93366314542	7.97233171495
posterior_H1L1_1126074827.15-368.hdf5	1126074827.15	6.66499687988	13.0500512942
posterior_H1L1_1128814670.87-472.hdf5	1128814670.87	8.47012526705	8.69525472941
posterior_H1L1_1128340483.07-536.hdf5	1128340483.07	7.51264251443	7.08039332372
posterior_H1L1_1128636846.88-423.hdf5	1128636846.88	9.13685917927	10.4929835807
posterior_H1L1_1127564634.87-397.hdf5	1127564634.87	6.9766788535	9.0537397147
posterior_H1L1_1128761563.27-413.hdf5	1128761563.27	6.45899630005	11.4975636899
posterior_H1L1_1128821272.83-327.hdf5	1128821272.83	7.24986394704	11.0866677453
posterior_H1L1_1127699470.58-447.hdf5	1127699470.58	8.49351194289	9.64083330784
posterior_H1L1_1128494876.65-567.hdf5	1128494876.65	6.71239340134	13.9361817991
posterior_H1L1_1128657039.4-395.hdf5	1128657039.4	9.81490564591	11.138727994
posterior_H1L1_1126409035.17-604.hdf5	1126409035.17	3.65570879257	3.62560992424
posterior_H1L1_1127514516.08-471.hdf5	1127514516.08	7.74399593519	5.67568831195
posterior_H1L1_1128693014.48-456.hdf5	1128693014.48	6.51499994833	6.76554040588
posterior_H1L1_1126799969.7-509.hdf5	1126799969.7	6.91382089926	11.0610532199
posterior_H1L1_1127107012.92-415.hdf5	1127107012.92	6.88438303235	4.63571392063
posterior_H1L1_1128485640.4-500.hdf5	1128485640.4	6.84212214363	13.2220327184
posterior_H1L1_1128338512.08-353.hdf5	1128338512.08	9.07635408257	9.53257337992
posterior_H1L1_1127253716.57-514.hdf5	1127253716.57	10.8704575847	7.10476567382
posterior_H1L1_1128815977.86-481.hdf5	1128815977.86	7.93442706386	8.49360197248
posterior_H1L1_1128171518.68-408.hdf5	1128171518.68	9.82317131018	6.27092413605
posterior_H1L1_1128755861.57-382.hdf5	1128755861.57	10.4346283977	10.4765135602
posterior_H1L1_1127611754.66-474.hdf5	1127611754.66	7.3299193663	9.35391445551
posterior_H1L1_1127640626.8-330.hdf5	1127640626.8	8.15467028225	9.68370879071
posterior_H1L1_1126403558.96-390.hdf5	1126403558.96	5.89802886746	6.27754054575
posterior_H1L1_1128256099.44-440.hdf5	1128256099.44	11.3737094002	6.99710194138
posterior_H1L1_1128240966.51-351.hdf5	1128240966.51	8.10599160343	9.75135565472
posterior_H1L1_1128446724.75-424.hdf5	1128446724.75	4.48543626524	16.3921325284
posterior_H1L1_1128752538.75-553.hdf5	1128752538.75	7.31427409873	9.79465967908
