         0 -1.532006312e-19          0
     0.125 -1.36813478e-19 1.58557559e-19
      0.25 8.859985851e-20 -5.755658464e-20
     0.375 5.299142142e-20 1.91169976e-20
       0.5 5.138027048e-21 -5.080597764e-20
     0.625 2.404783853e-21 -2.979735318e-20
      0.75 9.782456385e-21 -1.624455891e-20
     0.875 1.27604507e-20 -8.725711288e-21
         1 8.277998133e-21 -8.067070372e-21
     1.125 6.160394999e-21 -3.938548254e-21
      1.25 7.810341899e-21 1.021848628e-21
     1.375 5.722513897e-21 -7.91680476e-22
       1.5 4.610389677e-21 1.741810034e-22
     1.625 3.604971047e-21 -2.529713406e-21
      1.75 3.357230812e-21 -2.006723808e-22
     1.875 1.268246047e-21 1.257751879e-21
         2 5.299685382e-22 1.788475521e-21
     2.125 -4.261987214e-22 2.156661609e-21
      2.25 -5.961871741e-22 2.82415002e-21
     2.375 -3.85041787e-21 2.682354108e-21
       2.5 -4.367688099e-21 5.981911377e-21
     2.625 -2.922113722e-21 4.996075432e-21
      2.75 -2.739224548e-21 4.13163124e-21
     2.875 -5.551989737e-21 6.037458028e-21
         3 -5.267010582e-21 6.413089303e-21
     3.125 -5.236424606e-21 7.651702119e-21
      3.25 -5.008542097e-21 7.272714813e-21
     3.375 -6.276414001e-21 8.707513441e-21
       3.5 -7.294209434e-21 1.075674308e-20
     3.625 -6.245720151e-21 1.374051514e-20
      3.75 -5.680761478e-21 1.775513126e-20
     3.875 -5.865640333e-21 2.131361537e-20
         4 -5.947460168e-21 2.566706169e-20
     4.125 -6.033439454e-21 3.06517915e-20
      4.25 -5.248738135e-21 3.56220171e-20
     4.375 -4.276651872e-21 3.852621838e-20
       4.5 2.737208781e-21 4.774136392e-20
     4.625 5.39082704e-22 5.125480091e-20
      4.75 1.11058465e-21 5.875224774e-20
     4.875 5.032458815e-21 6.630762509e-20
         5 -7.490318329e-20 -1.578222438e-19
     5.125 2.659723602e-19 1.758977315e-19
      5.25 3.821021802e-19 1.726252567e-19
     5.375 -1.694717435e-19 9.515826125e-20
       5.5 1.028136998e-19 -3.346068031e-19
     5.625 -1.285152022e-19 7.938129984e-21
      5.75 2.888732025e-19 -3.943985691e-19
     5.875 1.274554982e-19 -2.288250063e-19
         6 5.506564301e-19 1.591438813e-19
     6.125 -1.050121996e-18 3.110222665e-19
      6.25 -1.168817205e-18 -6.908853837e-19
     6.375 -5.274975217e-19 -4.335539406e-19
       6.5 -9.311819647e-19 1.546435612e-19
     6.625 1.966828272e-19 -5.674265346e-19
      6.75 5.632695016e-19 1.13557212e-19
     6.875 2.640164531e-18 3.960135772e-19
         7 2.597142055e-19 -1.301046807e-18
     7.125 1.573953295e-19 2.483199446e-20
      7.25 -1.049495276e-18 3.02698055e-19
     7.375 -1.400175785e-18 4.385736456e-19
       7.5 5.312329805e-19 3.484391457e-19
     7.625 -7.005655911e-19 -1.02344465e-19
      7.75 -3.283313503e-19 -8.590983961e-20
     7.875 6.493828078e-19 3.418922365e-19
         8 5.82386535e-19 8.409492324e-19
     8.125 -1.61801269e-18 -9.354565723e-19
      8.25 2.019130119e-19 -3.707283419e-19
     8.375 1.619755643e-19 8.394260254e-19
       8.5 8.764267331e-19 1.748447796e-18
     8.625 -1.64105527e-19 4.40004189e-19
      8.75 -3.609366199e-19 8.568136348e-19
     8.875 -3.265849239e-19 7.212514247e-19
         9 -5.529450019e-19 1.238283971e-18
     9.125 -5.080946379e-19 9.261243384e-19
      9.25 -6.187897407e-19 3.083638599e-18
     9.375 4.941405289e-18 1.809793922e-18
       9.5 1.109485018e-17 3.519980148e-18
     9.625 5.016902721e-18 -1.288099144e-17
      9.75 -1.141891705e-17 -4.328803044e-18
     9.875 1.181548493e-18 -2.940649231e-18
        10 -2.970046749e-18 6.608746067e-19
    10.125 -4.842424518e-18 9.125176874e-19
     10.25 -2.9388894e-19 1.405457182e-18
    10.375 -7.736703109e-19 4.566191129e-19
      10.5 -2.438705046e-19 2.839741371e-20
    10.625 -2.115801836e-19 5.196550489e-19
     10.75 -2.006948947e-19 -1.429157017e-19
    10.875 -8.014541165e-19 5.53070422e-19
        11 2.508846925e-19 3.167199398e-19
    11.125 3.510183104e-21 -6.767627038e-19
     11.25 4.492190186e-20 2.491023607e-19
    11.375 2.775396314e-19 1.950566219e-19
      11.5 4.68615048e-19 8.886562847e-19
    11.625 1.081731901e-18 2.013963553e-19
     11.75 -2.074036992e-19 -1.538363075e-19
    11.875 6.989377281e-19 5.934148159e-19
        12 -2.40789339e-19 1.753567065e-19
    12.125 -1.59313947e-19 8.283399044e-20
     12.25 1.033240843e-19 -9.776698449e-20
    12.375 2.368298468e-19 -4.957382765e-19
      12.5 4.630354319e-19 -3.343560289e-19
    12.625 5.221701985e-19 9.724262539e-20
     12.75 3.829839062e-19 -8.606119842e-20
    12.875 6.662391128e-19 -2.874027102e-19
        13 5.139924526e-19 5.59443181e-20
    13.125 4.787994458e-19 1.572900889e-20
     13.25 3.508537264e-19 4.427442887e-19
    13.375 4.645480194e-19 9.561154052e-19
      13.5 8.426340107e-19 -1.045374789e-19
    13.625 -7.504606139e-18 5.819087311e-18
     13.75 7.144797262e-19 -2.260841995e-18
    13.875 4.701964505e-20 -1.450715803e-18
        14 2.620921682e-19 -6.259596808e-19
    14.125 1.370640831e-19 -3.101519558e-19
     14.25 2.669869092e-19 -5.072394924e-19
    14.375 2.690818243e-20 -4.271061319e-19
      14.5 2.347339455e-19 1.680140002e-20
    14.625 1.286536002e-19 -2.063250756e-19
