         0 -4.351387709e-20          0
     0.125 -2.365650151e-20 -2.449380811e-20
      0.25 2.235568305e-20 5.135853625e-20
     0.375 9.505226623e-21 1.055409505e-20
       0.5 3.471198386e-21 8.234148121e-21
     0.625 3.684890628e-21 3.051978969e-21
      0.75 2.266399756e-21 2.966735397e-21
     0.875 1.630194942e-21 1.591082253e-21
         1 1.109641155e-21 9.344621454e-22
     1.125 7.388177127e-22 2.928716629e-22
      1.25 1.220171394e-22 -1.761930278e-22
     1.375 2.319791321e-22 -1.407187139e-22
       1.5 1.88287256e-22 -4.098536995e-22
     1.625 -1.022134996e-22 -3.723935377e-22
      1.75 9.043609345e-23 -5.05422143e-22
     1.875 -1.083868251e-23 -2.789807178e-22
         2 -8.735800093e-23 -1.349566284e-22
     2.125 5.14446476e-23 -2.467864308e-23
      2.25 2.124584583e-22 -1.02973913e-22
     2.375 5.048058413e-21 -5.849605441e-23
       2.5 -2.33921562e-22 2.059549715e-21
     2.625 2.478025784e-21 -1.052259215e-20
      2.75 -3.807284422e-21 -1.562921971e-20
     2.875 -6.11999347e-21 -3.848363557e-21
         3 -4.145126497e-21 -2.628946167e-21
     3.125 -5.512139558e-21 -3.091983851e-21
      3.25 -6.760350142e-21 8.831372038e-21
     3.375 -6.997395779e-21 8.390938512e-21
       3.5 2.152923184e-20 -7.870755814e-21
     3.625 -4.839210461e-22 -8.780898434e-21
      3.75 4.677968523e-21 -9.468662526e-21
     3.875 -1.262303933e-21 -6.551603053e-21
         4 1.69319517e-21 -5.977902193e-21
     4.125 6.860535553e-22 -2.994042647e-21
      4.25 3.609825204e-21 -6.868138263e-22
     4.375 3.343639204e-21 -1.91048891e-20
       4.5 5.657993869e-20 -1.077640808e-20
     4.625 1.329033748e-20 4.391524939e-20
      4.75 9.717737196e-21 -5.037381855e-21
     4.875 -3.942339552e-20 -3.418498086e-20
         5 1.419300532e-20 2.285639846e-20
     5.125 -1.043184822e-19 1.360694251e-19
      5.25 -2.920696467e-20 4.786557046e-20
     5.375 2.423117079e-20 1.88269012e-19
       5.5 1.843031408e-19 -8.84727061e-20
     5.625 1.742494496e-19 1.461804362e-20
      5.75 -1.992136131e-19 8.270038261e-20
     5.875 -2.261363049e-19 -2.346275203e-19
         6 -8.969092363e-20 -2.429486988e-19
     6.125 2.840946558e-20 4.894416196e-20
      6.25 -2.40724016e-20 1.795547394e-19
     6.375 2.151213401e-19 3.555687641e-20
       6.5 4.930892692e-20 -1.76666785e-19
     6.625 -2.949180688e-20 -1.796093653e-20
      6.75 -2.047692276e-19 1.943325278e-19
     6.875 7.257618477e-21 -1.340997643e-19
         7 1.326692361e-20 5.561562094e-20
     7.125 1.74341475e-19 -2.645193082e-20
      7.25 -3.269694468e-20 -1.309540524e-19
     7.375 8.137301502e-20 1.262626875e-19
       7.5 -6.962040547e-20 3.108016239e-20
     7.625 -7.47844023e-20 -8.45486796e-20
      7.75 2.321661731e-20 1.243699262e-20
     7.875 9.8010852e-20 7.827022468e-20
         8 5.443666677e-20 -1.822999061e-20
     8.125 1.965213972e-20 7.588263228e-20
      8.25 -1.963553713e-20 -5.242700649e-20
     8.375 -8.358246867e-20 2.602079209e-20
       8.5 -1.196472997e-20 -3.200177706e-21
     8.625 7.664026739e-20 2.075175721e-20
      8.75 1.036170073e-21 -9.61198203e-20
     8.875 -8.62967804e-20 4.044235859e-20
         9 -2.948508763e-20 -2.203439391e-21
     9.125 7.149217541e-20 4.245085945e-20
      9.25 8.778544448e-21 -3.809837805e-20
     9.375 1.498234128e-20 -6.169891512e-20
       9.5 -2.89342511e-20 3.333924772e-21
     9.625 -2.912947866e-20 -3.076494061e-20
      9.75 -2.155732566e-20 1.661787337e-20
     9.875 3.781604571e-22 -3.508766184e-21
        10 1.090204497e-20 -3.485593851e-20
    10.125 -4.127598237e-21 -1.764844445e-20
     10.25 8.09409812e-21 3.677022143e-20
    10.375 -1.254583801e-20 5.765348551e-21
      10.5 1.278236467e-20 1.412071233e-20
    10.625 -2.028845135e-21 1.57479798e-21
     10.75 5.381306688e-22 2.871979459e-20
    10.875 -1.649899528e-21 7.449979401e-21
        11 -1.01516625e-21 6.636862087e-22
    11.125 -1.144113783e-20 1.392063663e-20
     11.25 -7.775904595e-21 -2.710125678e-22
    11.375 8.10434671e-22 3.832573611e-21
      11.5 -3.672257326e-21 -6.639887326e-21
    11.625 5.394316718e-21 -1.371847282e-21
     11.75 -3.962401436e-21 3.561291353e-21
