GPStime 	 Lincoh64
1127370820.53	5.38412943758
1128430632.89	9.97538833475
1128627448.9	7.02917008814
1128057894.95	6.79373891118
1128663652.48	7.68086998858
1127564634.87	10.1771190169
1129070227.86	10.6573277619
1128168660.77	6.36404316257
1128761463.65	10.3545134319
1127620166.41	6.98632251
1127792310.34	8.5405376594
1128624004.9	6.78323297475
1126568900.3	6.90971648719
1127647114.66	9.06221609098
1128343287.36	7.31846623017
1127107012.92	5.85223049996
1128273239.03	9.04053254007
1127699470.58	9.16168050379
1129043244.3	5.28672651958
1128673107.94	6.17925562873
1127261423.39	10.1146424125
1128693014.48	9.05898044514
1126659549.62	7.36920199806
1127555078.79	7.2224902093
1128430997.75	6.14787056591
1127711242.79	5.06591942988
1127651908.96	5.97773075021
1127239362.6	6.76880834282
1126571737.05	10.1390095215
1127405363.34	6.51821493188
1126799969.7	11.6967209068
1127699133.26	11.6411223902
1128229543.99	9.27677544452
1128123332.63	6.11544879024
1127514516.08	4.24999651064
1127181965.06	5.65546865211
1127549669.97	6.21690659033
1128116556.94	7.20304918095
1127785576.15	6.5473629789
1128656678.41	7.79476794085
1127652973.03	7.67820879689
1126988387.91	5.39410601144
1127628436.96	10.5883759685
1128652618.37	10.4748358479
1129347653.96	5.90740761386
1127240257.64	9.72502569523
1126403558.96	8.03436506102
1127651778.66	11.936082043
1127514561.97	4.97788233802
1128670114.12	7.11140512712
1128954745.38	8.0213861505
1127009244.39	7.96088750403
1128134270.18	6.34976492137
1126562421.57	10.9847409582
1128934599.22	7.3099210961
1127010131.28	7.65237016227
1128991246.34	11.5704209876
1128814300.66	11.4182566033
1129251773.02	7.41838439563
1126910950.71	9.21813708451
1126848578.76	13.134056407
1127004140.55	6.68308621032
1129047221.4	9.27151705929
1128171263.66	9.01529170015
1128998665.83	6.73148158888
1126627903.68	12.3701822824
1128814949.48	11.5987152768
1128230000.75	9.01814267673
1128344078.81	6.96650753892
1128761243.95	9.44950667443
1126672284.98	7.36763432314
1128758349.11	11.9984058334
1127100483.06	8.36105301944
1127787846.61	9.05998376709
1128340483.07	9.77507953051
1128250977.33	6.40258912096
1127522744.5	8.57925299843
1128443202.05	19.3652438361
1127406380.06	7.58860917098
1128933299.79	11.3633074032
1128656675.0	8.5469794836
1127627590.64	13.5055508467
1128481003.16	15.1574428189
1128169326.19	8.6544951262
1126257549.25	12.2169145986
1127563066.44	9.04903639432
1127433122.83	7.74932059511
1128640338.16	9.18677524179
1128630031.13	7.38539798495
1127458533.8	9.26095597432
1128495877.36	11.2665818444
1127536358.64	7.19576305982
1127253723.87	11.60960149
1128118929.13	8.66215998951
1127696899.77	11.9013706579
1127197078.86	8.55985749483
1127613184.2	12.7523625031
1126759521.57	9.67804602914
1128256099.44	8.70406253322
1127044136.03	7.70894702901
1127370445.59	9.33137488267
1127434682.83	9.78085393175
1128761549.31	11.7272355367
1127072188.19	9.49852001972
1129333578.26	9.41693977005
1128129991.22	8.07784038856
1128761549.3	13.5050714478
1127033331.87	8.78732963251
1128250583.68	7.29100200705
1129041370.3	8.74101988717
1128148413.1	8.58238677249
1127795327.13	12.1205027729
1128692057.64	9.25929990724
1128399614.4	10.5120647279
1128494876.65	15.5546556871
1126990892.29	8.85613530422
1128950294.18	8.66514939519
1127999992.18	10.2362514193
1127187088.53	8.89276415016
1128755932.49	12.0326439384
1126574261.37	13.8568010014
1128815977.86	14.7500020571
1129105774.02	9.478886252
1127259176.72	8.8604657372
1128393840.67	18.1254619034
1128273386.61	10.9793697963
1128658598.19	9.62824252217
1128814670.87	19.4850774613
1127789138.97	12.3714147563
1127002734.67	9.2725804633
1127407387.5	10.1723727356
1127202366.25	10.2492596921
1128044942.34	8.46353301412
1127259415.1	7.82502385172
1128294478.68	9.3184344546
1128296359.92	9.95144577088
1127240358.58	9.53066445803
1128762891.24	9.66079769673
1128821272.83	15.0454026609
1127220379.28	10.417514378
1126742304.84	10.6923528719
1128171518.67	8.93357362609
1128338512.08	12.5812494479
1126627775.49	9.85297665651
1126652504.18	10.2486469187
1128419868.36	11.1474683834
1128248527.11	9.08635570448
1127608000.89	9.59241930447
1126559715.17	11.0626611324
1128916526.36	10.9487788346
1128688216.65	9.74194130663
1129082162.57	11.7750696469
1128392318.28	10.0364011318
1128134491.19	9.12639379782
1128658434.58	9.54240278708
1128761443.57	10.2006410241
1128240966.51	11.967570123
1126109425.59	10.0853442817
1129067990.67	9.02156326107
1128761572.64	10.1752410621
1128943896.58	12.0028024523
1126660463.48	12.3039507445
1128415542.2	13.2730024836
1127625972.1	10.8057320867
1127666650.08	10.7695842457
1128910873.35	9.68199695063
1127512704.75	10.3841585936
1128503871.17	11.1437832214
1127602479.45	11.3024499347
1128704866.36	13.8332842677
1128285690.76	9.18366101844
1128755912.91	9.56928717414
1128656310.42	9.50350189757
1127514977.75	10.6249477794
1127620092.28	10.9461439849
1126910878.97	12.344642167
1127183208.07	11.2272287102
1126811046.44	11.078041911
1127611737.76	12.0405879186
1126991475.8	11.3917203899
1128706461.38	11.2315999325
1128947771.55	10.9104663613
1128755290.98	10.6562955547
1126655016.69	11.8894112059
1128932085.61	10.506705712
1129074352.51	10.6677196863
1128740991.91	10.6398862982
1127038372.77	10.9860599395
1126796497.07	12.2898015193
1127990409.96	12.7681111935
1129040988.14	11.4412838998
1128488513.47	14.3600551113
1128681523.31	11.5111022979
1128737615.34	12.4322110579
1128657039.4	13.0692815368
1129077080.87	11.5783284819
1128657636.54	10.2719360353
1128426411.13	10.6705669287
1127169666.27	14.1035356015
1128761563.27	11.5160884698
1127640626.8	13.0194539768
1127611754.66	12.1785651991
1128633103.76	15.0950122394
1127203274.53	13.0521940032
1129074846.18	13.8799508982
1128494673.06	25.2368324263
1128455276.27	12.6572194983
