GPStime 	 Hincoh64
1127262287.96	6.45734558475
1126655016.69	7.86661534983
1126988387.91	6.89194304336
1127038372.77	6.84223399862
1127652973.03	8.01641531106
1127602479.45	7.13446260957
1127205341.67	7.92799447889
1127061470.99	7.72296354952
1128630031.13	8.8191333628
1126644888.8	7.30759873548
1128914870.52	6.6949527619
1127239362.6	8.97427048056
1128285690.76	6.38281619322
1127640626.8	8.09188834558
1128123332.63	9.55759043992
1126574261.37	7.04386723791
1128273386.61	7.28994996534
1126626280.25	8.54561701061
1128419868.36	6.4316705904
1126571737.05	7.12985041809
1127187088.53	7.55268578309
1128814670.87	9.74115513239
1126799969.7	9.03291118473
1127690546.59	8.83866934304
1126804166.44	7.23213303017
1126690215.06	8.56325193419
1126910950.71	5.78872331816
1128446724.75	6.50917756689
1127651908.96	9.46927222929
1126848578.76	7.50585268175
1127407387.5	9.86544897914
1126659549.62	6.89242409557
1126801225.46	8.13476634437
1127405363.34	6.32813943839
1127434682.83	7.08139873374
1126627775.49	10.9639036595
1126770128.88	8.85590145818
1129249120.03	8.00648880491
1129117794.69	7.08474016041
1126568900.3	7.17588083358
1127785576.15	7.70620087427
1127789138.97	9.66200036975
1128706461.38	7.29138099154
1127611737.76	9.47462093681
1128666220.78	7.37875101385
1128273239.03	7.15105267846
1127733689.3	6.32973336874
1128656675.0	8.82915527384
1128057894.95	6.71173156521
1128633103.76	8.97851608108
1128171263.66	9.327677369
1128704866.36	7.61651418668
1127563066.44	7.39872060583
1128761563.27	11.4542134167
1129074846.18	8.06998537484
1129043244.3	6.59885989476
1127048512.1	11.7213945261
1127536358.64	7.55886116563
1128670114.12	8.43879272165
1126910878.97	9.65979183554
1128488513.47	9.20841506981
1128950294.18	7.57691252001
1127009244.39	7.86778807864
1129333578.26	7.04204713315
1128240966.51	6.54573208136
1127385788.18	9.01864311925
1127651778.66	9.51734041536
1128682542.16	8.03288432819
1127564634.87	9.23636002402
1128755290.98	6.83786777203
1127522744.5	10.1594806181
1127270292.37	8.13049125193
1128636846.88	8.75909283286
1127549669.97	10.8197702423
1127004140.55	7.21105401518
1128256099.44	9.01889786757
1127795327.13	9.01340150287
1127608000.89	9.75119183845
1128479412.37	7.94537585752
1128399614.4	8.69472930912
1128663652.48	10.0116892066
1127169666.27	8.85845037957
1127738037.11	7.5217217461
1127621496.93	7.97252914194
1127370445.59	7.81407061658
1128494673.06	7.75289865074
1126109425.59	8.21492625158
1128494876.65	6.85219194908
1127048190.05	8.51620433977
1126990301.7	8.44527121647
1127376114.99	10.5707924035
1128657039.4	11.2981795915
1128044136.39	8.14874288852
1127010131.28	6.55364347785
1127261423.39	7.37815385226
1127477587.89	8.6641546067
1128051935.27	9.3147761126
1128495877.36	7.76490600291
1126811046.44	6.87577534419
1129070227.86	9.71917573639
1128223407.57	7.73244591588
1128457175.84	8.06277919263
1127434694.13	7.81853703544
1127625972.1	6.79246734717
1127254296.83	6.5004001534
1127215863.8	6.33092411616
1127666650.08	8.06807691963
1127240358.58	7.46387967799
1127202366.25	8.27344015687
1128740991.91	6.76319034006
1128218515.88	7.24604641455
1128943896.58	8.53503369281
1127514977.75	7.13422679774
1127620092.28	8.02706565566
1127240257.64	12.7207389303
1127107012.93	8.96170652271
1127563746.2	7.22732972636
1128657044.22	10.3721499054
1128171518.67	10.0523448892
1128673113.87	8.96783065647
1128910873.35	8.41680828679
1128693014.48	8.26210931648
1128652618.37	9.0998007393
1127107012.92	10.0473103952
1128657636.54	7.2949530075
1128171518.69	10.0369563869
1128872711.5	8.99964451968
1129348517.16	9.82747697032
1128392318.28	8.59050007484
1127433034.29	8.67815126783
1128658434.58	10.1091687326
1128481003.16	8.07628905731
1128443202.05	11.0681596622
1127038542.12	10.0096075252
1126559715.17	9.32809631551
1127072188.19	9.12746645521
1128340483.07	8.73060536648
1127523212.58	8.28886733027
1127611754.66	9.0372092991
1128485640.4	8.04333403864
1128821272.83	9.30611315968
1128044942.34	8.99755910805
1127203274.53	7.38205151019
1128703355.55	9.18475136441
1128815977.86	8.77602634888
1127707470.88	11.5047143674
1127259415.1	8.92716328418
1128168603.81	10.8335897039
1128692057.64	7.68892211704
1128916526.36	7.56094611829
1127239497.14	10.8941750697
1127458533.8	9.21798983782
1126990892.29	9.02538434257
1128171518.68	10.2189338776
1128640338.16	9.08588292505
1128761243.95	9.38137658773
1128758349.11	9.47448096507
1128755912.91	13.3016099213
1129251773.02	4.53670759254
1127647114.66	10.8594597651
1128954745.38	9.05144030638
1126326860.84	11.4008458228
1127036380.99	10.957926178
1127613214.24	10.1822553909
1127990409.96	8.80659319727
1127045881.25	9.51583827856
1127619322.13	8.51473961522
1128624004.9	8.18396386743
1127183208.07	8.87384935183
1128338512.08	10.4762516538
1128656678.41	10.2974271751
1127406380.06	8.87539809282
1127514561.97	9.82879638226
1128344078.81	10.1055189949
1127259176.72	10.0071272294
1127695197.67	9.82415510255
1128230000.75	9.04289999901
1127792310.34	10.1899428051
1129041370.3	10.8433568378
1128455276.27	9.25139221684
1128148413.1	8.76784337917
1128116556.94	10.6151912338
1128673107.94	11.6513951513
1128250977.33	9.05970987833
1128296359.92	11.3402328469
1126991475.8	10.962588774
1128294478.68	9.90410388801
1128761572.64	12.2260820728
1127628436.96	10.4150834213
1128761443.57	12.8290407135
1127370820.53	10.9403155938
1127253722.89	13.5867908913
1127699470.58	11.3845896976
1128761549.3	13.6955713596
1127253723.87	14.0677007162
