11.0866	1128695072	1127722248	972824.3081
10.9206	1129552986	1135805077	-6252090.591
10.8919	1129552986	1129786893	-233906.8015
10.7952	1134327754	1129003030	5324723.887
10.7473	1134327754	1127051273	7276480.297
10.7398	1132048916	1130143143	1905773.597
10.7308	1132337955	1136366822	-4028866.908
10.7288	1132077879	1130203029	1874849.905
10.7166	1131319893	1129334344	1985549.088
10.7164	1129552986	1127179347	2373639.19
