         0 3.693757272e-35
     0.125 2.023788696e-37
      0.25 1.947251404e-37
     0.375 1.824571763e-37
       0.5 1.664728564e-37
     0.625 1.477441189e-37
      0.75 1.274806789e-37
     0.875 1.066733152e-37
         1 8.65161757e-38
     1.125 6.778164728e-38
      1.25 5.121262762e-38
     1.375 3.707578574e-38
       1.5 2.568923721e-38
     1.625 1.684110047e-38
      1.75 1.037239662e-38
     1.875 5.89532294e-39
         2 2.992425076e-39
     2.125 1.304941633e-39
      2.25 4.320517438e-40
     2.375 7.660805696e-41
       2.5 1.179350429e-42
     2.625 4.130320545e-41
      2.75 1.034226164e-40
     2.875 1.45067281e-40
         3 1.481942834e-40
     3.125 1.310059432e-40
      3.25 1.025264855e-40
     3.375 7.727454245e-41
       3.5 7.855875201e-41
     3.625 1.018292221e-40
      3.75 1.230770404e-40
     3.875 1.718581348e-40
         4 2.385199197e-40
     4.125 3.500133309e-40
      4.25 4.895749196e-40
     4.375 6.72527876e-40
       4.5 9.691643143e-40
     4.625 1.275660413e-39
      4.75 1.769294846e-39
     4.875 2.229655068e-39
         5 3.932573601e-39
     5.125 5.944029292e-39
      5.25 7.722644521e-39
     5.375 1.415445322e-38
       5.5 3.218051962e-38
     5.625 4.71952624e-38
      5.75 9.128909906e-38
     5.875 1.613989386e-37
         6 8.833806321e-37
     6.125 2.554743608e-36
      6.25 1.239329372e-36
     6.375 8.769231097e-37
       6.5 7.45808601e-37
     6.625 5.244678327e-37
      6.75 4.786164731e-37
     6.875 5.612608586e-37
         7 3.5996465e-37
     7.125 3.693021582e-37
      7.25 2.09736023e-37
     7.375 2.351290723e-37
       7.5 2.349164209e-37
     7.625 1.712068073e-37
      7.75 1.312956705e-37
     7.875 1.202496719e-37
         8 1.018166878e-37
     8.125 7.600985818e-38
      8.25 6.462343068e-38
     8.375 4.941127784e-38
       8.5 6.18364983e-38
     8.625 6.241520141e-38
      8.75 5.58620006e-38
     8.875 4.403480823e-38
         9 3.902391288e-38
     9.125 2.52964824e-38
      9.25 3.745685922e-39
     9.375 2.361673213e-39
       9.5 4.527077374e-39
     9.625 3.416784067e-38
      9.75 1.657787711e-39
     9.875 1.196543361e-39
        10 1.796363282e-39
    10.125 4.149169113e-39
     10.25 1.601467021e-38
    10.375 6.15372791e-38
      10.5 1.73472736e-37
    10.625 1.88367204e-37
     10.75 6.865767799e-38
    10.875 4.681166065e-38
        11 2.537457491e-38
    11.125 1.902671298e-38
     11.25 1.353999902e-38
    11.375 1.396543962e-38
      11.5 1.338497272e-38
    11.625 9.268102422e-39
     11.75 8.619706678e-39
    11.875 7.86999552e-39
        12 7.316233677e-39
    12.125 6.332633049e-39
     12.25 4.92442289e-39
    12.375 7.767204351e-39
      12.5 5.238291426e-39
    12.625 5.449106026e-39
     12.75 8.078000754e-39
    12.875 1.400267304e-38
        13 2.542585036e-38
    13.125 1.642944804e-38
     13.25 2.069343834e-39
    13.375 7.868723648e-40
      13.5 6.77064313e-40
    13.625 8.087439328e-40
     13.75 8.657359312e-40
    13.875 1.112983897e-39
        14 1.616985735e-39
    14.125 3.086434307e-39
     14.25 1.660950681e-38
    14.375 2.094383214e-37
      14.5 1.045405979e-38
    14.625 2.817843152e-39
     14.75 2.564154574e-39
    14.875 1.343827059e-39
        15 1.760404137e-39
    15.125 1.201192178e-39
     15.25 7.265793139e-40
    15.375 6.500212009e-40
      15.5 7.722225419e-40
    15.625 4.842035425e-40
     15.75 3.837172768e-40
    15.875 3.888906312e-40
        16 2.26908529e-40
    16.125 2.30492123e-40
     16.25 1.657851823e-40
    16.375 1.341293507e-40
      16.5 1.286053341e-40
    16.625 9.100396239e-41
     16.75 9.293701379e-41
    16.875 7.397263521e-41
        17 4.598519677e-41
    17.125 2.711018623e-41
     17.25 2.258027822e-41
    17.375 1.924643632e-41
      17.5 1.207763027e-41
    17.625 8.631370377e-42
     17.75 6.828322459e-42
    17.875 4.726196715e-42
        18 4.298362863e-42
    18.125 3.525373809e-42
     18.25 3.090706222e-42
    18.375 2.059402279e-42
      18.5 1.118317678e-42
    18.625 9.275425407e-43
     18.75 5.903700617e-43
    18.875 5.394917043e-43
        19 4.524059077e-43
    19.125 4.852539823e-43
     19.25 4.060729798e-43
    19.375 4.716909176e-43
      19.5 4.222206941e-43
    19.625 8.470949686e-43
     19.75 1.027423312e-42
    19.875 3.322550401e-43
        20 3.588455784e-43
    20.125 3.690318432e-43
     20.25 3.407219322e-43
    20.375 3.18800888e-43
      20.5 3.855230814e-43
    20.625 2.868402491e-43
     20.75 2.620508469e-43
    20.875 3.290552734e-43
        21 6.762590881e-43
    21.125 5.749342951e-43
     21.25 7.314270388e-43
    21.375 2.687054609e-43
      21.5 2.471875896e-43
    21.625 2.337868034e-43
     21.75 2.727135909e-43
    21.875 3.796889935e-43
        22 3.030892642e-43
    22.125 1.903328969e-43
     22.25 2.041205899e-43
    22.375 1.758407342e-43
      22.5 2.117695619e-43
    22.625 1.626167005e-43
     22.75 2.153954586e-43
    22.875 1.740443734e-43
        23 1.438467903e-43
    23.125 1.600411618e-43
