         0 -1.435217838e-17          0
     0.125 7.512624496e-19 2.647475884e-23
      0.25 7.369142153e-19 8.189309589e-22
     0.375 7.120065634e-19 1.544418245e-21
       0.5 6.814702321e-19 1.710786499e-21
     0.625 6.415003421e-19 2.052000645e-21
      0.75 5.958795855e-19 2.100009378e-21
     0.875 5.450189295e-19 2.203565498e-21
         1 4.908250936e-19 2.27088439e-21
     1.125 4.34443736e-19 1.848390664e-21
      1.25 3.775993152e-19 1.68603788e-21
     1.375 3.216966604e-19 2.068706184e-21
       1.5 2.672125627e-19 2.047269591e-21
     1.625 2.170492495e-19 1.305257891e-21
      1.75 1.702023323e-19 8.704375786e-22
     1.875 1.282260494e-19 3.92798347e-22
         2 9.146179915e-20 2.731057695e-22
     2.125 6.028340575e-20 9.070633546e-23
      2.25 3.457823322e-20 -1.086127208e-22
     2.375 1.438411019e-20 -1.71938172e-22
       2.5 -4.51279705e-22 1.411725861e-22
     2.625 -1.137774837e-20 4.09647694e-22
      2.75 -1.802986419e-20 9.602815319e-22
     2.875 -2.108384217e-20 1.757343719e-21
         3 -2.163550136e-20 2.639275721e-21
     3.125 -2.002947794e-20 3.688346226e-21
      3.25 -1.727833193e-20 4.992397084e-21
     3.375 -1.37009008e-20 6.252821153e-21
       3.5 -9.231674195e-21 7.430076467e-21
     3.625 -5.050205147e-21 8.732412118e-21
      3.75 -9.723763474e-22 1.003420822e-20
     3.875 2.611599595e-21 1.07632547e-20
         4 5.831865774e-21 1.111741055e-20
     4.125 8.596080379e-21 1.074825683e-20
      4.25 1.116659354e-20 9.745825213e-21
     4.375 1.340618562e-20 8.099602409e-21
       4.5 1.465899322e-20 4.128231366e-21
     4.625 1.389695011e-20 1.720917493e-21
      4.75 1.349472025e-20 -5.452714809e-21
     4.875 3.22851846e-20 -1.489075058e-20
         5 3.828993603e-20 -4.913228938e-20
     5.125 2.161456285e-20 -3.00884228e-20
      5.25 7.384993318e-20 -1.078251823e-19
     5.375 9.723936254e-20 -3.585526368e-20
       5.5 5.284384097e-20 -1.462801327e-19
     5.625 6.101068608e-20 -9.193683548e-20
      5.75 -7.726452381e-20 -1.926952831e-19
     5.875 -2.25963937e-19 -2.319104058e-19
         6 8.586156426e-20 -7.413255051e-19
     6.125 6.634761368e-19 5.350832613e-19
      6.25 -1.138769515e-18 1.019859672e-18
     6.375 -6.761590394e-19 3.452871752e-20
