         0 4.514272956e-41
     0.125 1.072517871e-39
      0.25 1.12613499e-39
     0.375 6.670280519e-41
       0.5 2.325480619e-41
     0.625 1.045810014e-41
      0.75 6.485888651e-42
     0.875 4.068516741e-42
         1 2.464467653e-42
     1.125 1.758750778e-42
      1.25 1.56587941e-42
     1.375 1.069974865e-42
       1.5 9.66819723e-43
     1.625 9.307264752e-43
      1.75 6.517850014e-43
     1.875 5.79801317e-43
         2 5.646244736e-43
     2.125 5.839387005e-43
      2.25 9.246633359e-43
     2.375 2.695885554e-42
       2.5 7.758884941e-42
     2.625 3.225940576e-41
      2.75 3.097280814e-41
     2.875 7.824162481e-42
         3 4.663330214e-42
     3.125 1.506686853e-41
      3.25 3.940654618e-41
     3.375 1.049382515e-40
       3.5 2.873841614e-40
     3.625 5.563634708e-41
      3.75 2.580596169e-41
     3.875 1.847365001e-41
         4 2.091671592e-41
     4.125 2.974411626e-41
      4.25 5.613368023e-41
     4.375 1.421521319e-40
       4.5 2.401174999e-40
     4.625 4.059411141e-40
      4.75 7.205258454e-40
     4.875 1.009476547e-39
         5 1.697255799e-39
     5.125 3.06327113e-39
      5.25 3.622059713e-39
     5.375 5.452822436e-39
       5.5 6.873930022e-39
     5.625 1.291955121e-38
      5.75 1.42870677e-38
     5.875 1.568862471e-38
         6 1.875771312e-38
     6.125 1.803687212e-38
      6.25 1.895234034e-38
     6.375 2.215282989e-38
       6.5 1.649194574e-38
     6.625 1.641845268e-38
      6.75 1.469606304e-38
     6.875 1.742963125e-38
         7 1.693672956e-38
     7.125 1.131007045e-38
      7.25 7.646473463e-39
     7.375 6.639323047e-39
       7.5 5.658084286e-39
     7.625 4.749548791e-39
      7.75 5.786458607e-39
     7.875 4.062439506e-39
         8 2.537529264e-39
     8.125 1.941570933e-39
      8.25 1.98282544e-39
     8.375 1.7265528e-39
       8.5 1.541619971e-39
     8.625 1.305019552e-39
      8.75 1.015906135e-39
     8.875 7.094952318e-40
         9 5.033555011e-40
     9.125 4.940946083e-40
      9.25 4.359757841e-40
     9.375 3.65283363e-40
       9.5 1.829570398e-40
     9.625 2.316093452e-40
      9.75 1.201352167e-40
     9.875 2.460477643e-40
        10 3.872980369e-40
    10.125 1.631327559e-40
     10.25 1.543077607e-40
    10.375 1.022779363e-40
      10.5 7.937351205e-41
    10.625 7.195256573e-41
     10.75 4.799102186e-41
    10.875 5.295171774e-41
        11 4.340541025e-41
    11.125 3.003660891e-41
     11.25 2.367427197e-41
    11.375 1.976094211e-41
      11.5 1.493268664e-41
    11.625 1.580639147e-41
     11.75 1.37259974e-41
    11.875 1.225646392e-41
        12 1.183095844e-41
    12.125 1.059347959e-41
     12.25 1.701273882e-41
    12.375 1.094060983e-41
      12.5 1.118515716e-41
    12.625 1.733683635e-41
     12.75 1.507935333e-41
    12.875 1.907213444e-41
        13 1.362533898e-41
    13.125 1.480812335e-41
     13.25 1.617527141e-41
    13.375 6.655387979e-42
      13.5 5.743991975e-42
    13.625 8.868348042e-42
     13.75 3.585730525e-41
    13.875 1.617091428e-40
        14 2.043576826e-40
    14.125 1.946256527e-41
     14.25 1.300962824e-41
    14.375 1.603356628e-41
      14.5 1.108311746e-41
    14.625 7.262595858e-42
     14.75 5.30509431e-42
    14.875 4.277081396e-42
        15 5.12413936e-42
    15.125 3.631503273e-42
     15.25 2.537959355e-42
    15.375 1.95573837e-42
      15.5 1.750315716e-42
    15.625 1.269820163e-42
     15.75 1.216083559e-42
    15.875 1.050266009e-42
        16 8.237426181e-43
    16.125 6.810738258e-43
     16.25 5.735598e-43
    16.375 7.345660594e-43
      16.5 4.765552626e-43
    16.625 5.863377897e-43
