GPStime 	 Lincoh8
1128636846.88	11.9954444763
1129249120.03	6.16219856828
1127695197.67	6.12841480555
1128656675.0	6.55283304255
1128693014.48	7.41047949285
1127259176.72	6.2065028238
1127647114.66	6.407364391
1127405363.34	6.67955055753
1129251773.02	6.24060312879
1127100483.06	6.84697981043
1126988387.91	7.13454915398
1126990301.7	7.39055385631
1128630031.13	6.02778730573
1128692057.64	7.0403158929
1128457175.84	5.75991897384
1127557023.8	6.42784364028
1127010131.28	5.91166898287
1128344078.81	5.48140781842
1128294478.68	6.56596776002
1128666220.78	5.76099005088
1128256099.44	6.47680939944
1126759600.57	7.90380167188
1126644888.8	6.56541695583
1128995282.66	8.3221958382
1128044942.34	5.34417718962
1127522744.5	6.06887945828
1128761463.65	7.06553891034
1127239362.6	5.37652374125
1127193911.72	5.78976166766
1127044136.03	5.73776197364
1127733689.3	5.0345915028
1127370820.53	7.79076903772
1128229543.99	7.4962776582
1128755290.98	9.87778688606
1128624004.9	6.10876088953
1126672284.98	6.11312873731
1128296359.92	7.87917275557
1127205341.67	6.2892665977
1128240966.51	15.188892945
1127602479.45	11.7431097318
1129082162.57	12.0688489315
1128503871.17	10.0680624083
1128050418.25	5.70452091805
1127394653.64	5.84658923933
1127406380.06	5.78915878098
1128706461.38	11.3737288507
1127460422.0	5.97040965179
1127734024.76	6.02358007346
1127611737.76	5.99305391199
1127549669.97	6.81691082554
1127738037.11	6.18378603156
1128814949.48	7.99736890948
1127004140.55	7.62212448439
1126659549.62	5.33826805378
1128914870.52	8.53262987924
1127253722.89	5.30624251743
1127240257.64	12.3019721618
1128483728.58	12.5365539293
1128419868.36	12.5640023366
1128455276.27	15.0422649239
1128426411.13	15.3589625679
1128443202.05	18.6793933894
1128488513.47	20.4593282735
1128403798.24	19.1732303282
1128485640.4	15.6049719205
1128494876.65	22.7599674945
1128393840.67	25.3628985043
1128446724.75	34.3230376626
1128494673.06	36.4259402456
1128454185.2	41.5723588678
