         0 -1.428558487e-17          0
     0.125 6.796048714e-19 3.472499454e-21
      0.25 7.786877383e-19 -4.237023871e-20
     0.375 7.180443493e-19 -1.937681215e-20
       0.5 6.826537951e-19 -1.580513605e-20
     0.625 6.472303348e-19 -4.463776149e-21
      0.75 5.967806728e-19 -8.089304705e-22
     0.875 5.466237419e-19 4.346841944e-21
         1 4.87625332e-19 -2.95112472e-21
     1.125 4.298677643e-19 6.995200459e-21
      1.25 3.836480648e-19 -5.17941437e-21
     1.375 3.198612864e-19 3.608827151e-21
       1.5 2.670583691e-19 4.538235156e-21
     1.625 2.242890334e-19 4.296525603e-21
      1.75 1.760266333e-19 5.677275281e-21
     1.875 1.344414454e-19 3.761327755e-21
         2 9.682222617e-20 2.792792224e-21
     2.125 6.474115786e-20 2.243228576e-21
      2.25 3.628956222e-20 1.148200676e-23
     2.375 1.503647456e-20 1.474817419e-21
       2.5 4.51281878e-21 2.751617394e-21
     2.625 -1.328768617e-20 2.685751079e-21
      2.75 -2.188385585e-20 4.424328399e-21
     2.875 -2.554139779e-20 4.243494003e-21
         3 -2.722850954e-20 6.859266271e-21
     3.125 -2.525235609e-20 1.04846096e-20
      3.25 -2.051925202e-20 1.569240608e-20
     3.375 -1.020271784e-20 2.222175416e-20
       3.5 -2.856034627e-21 2.811460903e-20
     3.625 6.978379384e-21 3.229102719e-20
      3.75 2.165366421e-20 4.026405358e-20
     3.875 3.76828636e-20 4.750928473e-20
         4 5.529976185e-20 5.417945336e-20
     4.125 7.469361163e-20 6.005758954e-20
      4.25 9.560165402e-20 6.513184431e-20
     4.375 1.166484837e-19 6.51301397e-20
       4.5 1.458538464e-19 6.067550724e-20
     4.625 1.760802345e-19 6.692114944e-20
      4.75 1.950011015e-19 6.099010861e-20
     4.875 2.215382767e-19 -2.277561878e-20
         5 3.463617829e-19 -1.524907892e-19
     5.125 -4.072174293e-20 -2.368910646e-19
      5.25 2.99404447e-19 -5.26858634e-19
     5.375 -2.492105149e-19 5.531388655e-19
       5.5 6.669233441e-19 -4.380653877e-19
     5.625 -1.188432417e-19 -5.610156639e-19
      5.75 -1.727405314e-19 1.456536752e-19
     5.875 -3.660746974e-19 -1.352485159e-18
         6 5.209964211e-20 -1.214492678e-18
     6.125 -2.549084395e-18 7.956130547e-20
      6.25 5.548092154e-19 -3.84673045e-19
     6.375 -2.656628521e-18 7.504299588e-19
       6.5 -1.084150282e-19 3.465293655e-19
     6.625 -3.570684183e-20 1.110599636e-18
      6.75 -2.754321319e-20 1.612944949e-18
     6.875 4.165137442e-19 1.435971752e-19
         7 1.040742894e-18 4.926130857e-19
     7.125 5.767769156e-19 2.055166595e-19
      7.25 8.607384829e-19 3.310277884e-19
     7.375 5.382295079e-19 -3.460783671e-19
       7.5 2.878731554e-19 9.787533746e-20
     7.625 3.084150387e-20 2.718479388e-19
      7.75 2.346004252e-19 8.769813879e-20
     7.875 4.052371285e-19 2.3282705e-20
         8 -5.848968339e-20 1.21185125e-19
     8.125 -3.694954487e-19 1.160800067e-19
      8.25 -2.812794232e-19 3.395173764e-19
     8.375 -3.259524979e-20 3.515445334e-19
       8.5 -5.493711828e-19 -1.570780145e-19
     8.625 -3.272469626e-19 1.269154462e-19
      8.75 -1.596848231e-19 2.807182821e-19
     8.875 -1.495112829e-18 -7.692737825e-19
         9 -2.005160013e-18 -9.257055875e-19
     9.125 -1.041223123e-18 -7.529490452e-19
      9.25 -8.583764635e-19 -3.356607247e-19
     9.375 -2.113538976e-18 -4.611509e-19
       9.5 -4.483859291e-18 -1.816194984e-18
     9.625 1.172615248e-17 -7.518425636e-18
      9.75 4.163859062e-19 5.824681497e-18
     9.875 3.848386729e-18 -3.880186335e-19
        10 2.568862553e-19 9.42916423e-19
    10.125 -4.994156172e-19 8.060313246e-19
     10.25 -3.914358143e-19 1.082280279e-19
    10.375 -2.002974009e-19 -9.911765235e-20
      10.5 -1.760446365e-19 5.84239825e-19
    10.625 -2.465327702e-19 1.055940311e-18
     10.75 -2.13867194e-19 4.564026007e-19
    10.875 -1.451584473e-19 7.95672091e-20
        11 -2.143428929e-19 4.405707875e-19
    11.125 -2.633044686e-19 1.045437974e-19
     11.25 -1.933512574e-19 1.574240863e-19
    11.375 -2.410479916e-19 1.345363002e-19
      11.5 -1.076667973e-19 -2.651122061e-20
    11.625 -1.793046934e-19 5.942118679e-20
     11.75 -1.437188352e-19 -5.199412605e-21
    11.875 -7.784681484e-20 -1.347681554e-19
        12 -5.320088329e-20 -6.734424231e-21
    12.125 1.037054878e-20 -9.490048246e-20
     12.25 8.868498407e-21 -3.242663867e-20
    12.375 -5.359795014e-21 -1.363653912e-19
      12.5 -4.899517927e-21 -4.508269503e-20
    12.625 1.862009488e-20 -4.031290358e-20
     12.75 7.050872365e-20 -5.112782182e-20
    12.875 5.560320695e-20 -7.729846973e-20
        13 2.173116567e-20 -5.918768576e-20
    13.125 -4.662063312e-20 -3.035682009e-21
     13.25 -7.065964114e-20 -1.508148151e-20
    13.375 -1.525869367e-20 -5.899272158e-20
      13.5 -3.653205675e-19 6.610323468e-20
    13.625 -7.246993149e-19 1.792044053e-19
     13.75 2.343700092e-19 4.109044675e-19
    13.875 -8.395473487e-20 2.12774166e-19
        14 2.316950488e-19 -1.496057918e-19
    14.125 1.352414512e-19 -8.127751536e-20
     14.25 1.053570063e-19 -3.729111843e-20
    14.375 8.140641954e-20 -5.350194512e-20
      14.5 1.733239498e-20 -1.501248055e-19
    14.625 5.312385652e-20 -7.08129415e-20
     14.75 5.698452475e-21 -1.784950138e-20
    14.875 1.662268185e-20 -2.142717627e-20
        15 3.222813544e-20 -4.65336563e-20
    15.125 6.625410936e-21 -3.233501536e-20
     15.25 2.032693335e-20 -1.952063032e-20
    15.375 2.658785214e-20 -1.294156363e-20
      15.5 4.412508563e-21 -1.465988074e-20
    15.625 -2.416196263e-20 1.446646417e-20
     15.75 9.647264916e-21 6.898610616e-21
    15.875 -1.105814465e-20 3.461435277e-20
        16 -1.755238104e-20 3.052402941e-20
    16.125 2.385389333e-20 -1.013745198e-20
     16.25 -8.22340026e-21 -1.573548925e-20
    16.375 -2.579187474e-20 2.155484454e-21
      16.5 -1.504188323e-20 1.093691508e-20
    16.625 -1.192062416e-20 7.644578621e-21
     16.75 -1.943656591e-20 -1.775775925e-21
    16.875 5.235904644e-21 -1.249976942e-20
        17 -4.138602116e-21 -3.392151093e-21
    17.125 2.070136666e-20 -1.406790384e-20
     17.25 -1.031728808e-20 1.324389645e-20
    17.375 1.454583865e-20 -1.03091674e-20
      17.5 2.033435118e-20 -2.168943539e-20
    17.625 -5.743116496e-21 -2.041560148e-20
     17.75 -5.070594762e-22 -2.733587954e-21
    17.875 1.38921396e-21 1.581788564e-20
        18 3.463658548e-21 -1.071049433e-20
    18.125 -2.11912533e-21 1.045716488e-20
     18.25 -4.428295159e-21 -2.736653799e-21
    18.375 -1.442000102e-20 -1.449307773e-21
      18.5 -2.150970758e-20 1.177308405e-20
    18.625 6.357038226e-22 2.057307595e-20
     18.75 1.821003985e-20 -1.506995735e-20
    18.875 -6.268646067e-21 8.847867445e-21
        19 -2.259513675e-20 1.663919222e-20
    19.125 2.232832013e-20 -7.466558537e-21
     19.25 -1.58328169e-20 1.281372712e-20
    19.375 4.174667909e-21 -1.521689885e-20
      19.5 5.306284266e-21 6.508752833e-22
    19.625 -1.530462372e-20 -3.949520321e-21
     19.75 2.941315493e-20 -1.069227968e-21
    19.875 -2.248950082e-20 -8.916672713e-22
        20 5.657500693e-21 6.649437709e-21
    20.125 -4.894229166e-21 -6.687968999e-21
     20.25 9.918466006e-21 -1.964969367e-20
    20.375 -6.789319588e-21 -9.980378638e-21
      20.5 1.083659803e-20 2.612771694e-20
    20.625 7.515716659e-21 -1.135883747e-20
     20.75 4.658824718e-21 2.941151831e-22
    20.875 -7.091361396e-21 -9.834401254e-21
        21 6.455293817e-21 4.549759741e-21
    21.125 -1.296465512e-20 5.816085574e-21
     21.25 5.425512205e-21 1.598911847e-21
    21.375 1.061802142e-20 -1.79142705e-20
