         0 2.228365786e-41
     0.125 2.632691979e-40
      0.25 2.066878648e-40
     0.375 1.47732368e-41
       0.5 6.591629409e-42
     0.625 2.875257563e-42
      0.75 1.275344982e-42
     0.875 7.528234695e-43
         1 5.392926356e-43
     1.125 4.448648688e-43
      1.25 4.1394556e-43
     1.375 2.948809632e-43
       1.5 2.736780421e-43
     1.625 2.736245102e-43
      1.75 2.78311593e-43
     1.875 2.828204271e-43
         2 3.244803612e-43
     2.125 4.260848175e-43
      2.25 8.330196256e-43
     2.375 2.860951624e-42
       2.5 7.712735942e-42
     2.625 2.717105546e-41
      2.75 4.229111175e-41
     2.875 7.738070517e-42
         3 4.951121028e-42
     3.125 1.4771724e-41
      3.25 3.365853341e-41
     3.375 9.106707594e-41
       3.5 2.471839784e-40
     3.625 7.281646978e-41
      3.75 2.196217545e-41
     3.875 1.712072129e-41
         4 1.936503483e-41
     4.125 3.005363418e-41
      4.25 5.610691892e-41
     4.375 1.019779622e-40
       4.5 2.73703225e-40
     4.625 3.926913843e-40
      4.75 7.895173991e-40
     4.875 9.51532565e-40
         5 1.835687181e-39
     5.125 2.582275296e-39
      5.25 3.977029017e-39
     5.375 5.718630564e-39
       5.5 8.630530938e-39
     5.625 1.041398314e-38
      5.75 1.594251229e-38
     5.875 1.465460206e-38
         6 1.978616913e-38
     6.125 2.065493677e-38
      6.25 1.872418054e-38
     6.375 1.442509566e-38
       6.5 1.745931271e-38
     6.625 1.544952215e-38
      6.75 1.143141383e-38
     6.875 1.342012384e-38
         7 1.273380133e-38
     7.125 1.044552657e-38
      7.25 7.613079978e-39
     7.375 7.497589306e-39
       7.5 8.351703453e-39
     7.625 9.038557413e-39
      7.75 7.659431781e-39
     7.875 4.793296854e-39
         8 4.086248641e-39
     8.125 3.754283827e-39
      8.25 2.629151287e-39
     8.375 2.037831044e-39
       8.5 2.410280628e-39
     8.625 2.790798318e-39
      8.75 1.46420915e-39
     8.875 1.121711011e-39
         9 1.184609264e-39
     9.125 8.147109202e-40
      9.25 8.043649996e-40
     9.375 7.524683725e-40
       9.5 3.784034911e-40
     9.625 5.166097305e-40
      9.75 2.901447769e-40
     9.875 2.47582594e-39
        10 1.469606446e-39
    10.125 7.980847509e-40
     10.25 5.426002373e-40
    10.375 3.210641636e-40
      10.5 2.461669835e-40
    10.625 2.371643983e-40
