-0.661	1127711242.79
-2.112	1127651778.66
-0.452	1129105774.02
-0.650	1127407387.5
-106.825	1126796497.07
-3.071	1128657039.4
0.124	1127564634.87
0.057	1126910878.97
-1.059	1128457175.84
-0.097	1127696899.77
0.083	1127365568.72
0.469	1128227171.02
-0.068	1129074846.18
-0.255	1127708824.65
-1.164	1127512704.75
-0.118	1128932085.61
0.959	1126626280.25
-0.103	1126990301.7
-1.268	1127434694.13
-0.869	1127608000.89
-0.107	1128044136.39
0.370	1127699470.58
0.593	1128250583.68
-6.485	1128414893.47
0.280	1127197078.86
0.592	1126811046.44
-0.648	1127514516.08
0.056	1128129991.22
-1.698	1128419868.36
0.348	1127433122.83
0.408	1127477587.89
-0.400	1126660463.48
0.190	1126799969.7
-0.580	1127734024.76
-0.608	1128248527.11
0.744	1127259176.72
0.233	1128051935.27
0.198	1127240358.58
-1.157	1127514561.97
-0.769	1127602479.45
1.112	1127203274.53
-0.669	1127183208.07
-2.040	1128340483.07
-0.335	1127625972.1
-1.225	1128657636.54
-0.069	1128220237.17
-1.354	1127718903.33
-0.652	1127563066.44
-1.704	1128663652.48
0.359	1127619322.13
1.061	1128752538.75
-0.018	1128168660.77
-0.469	1128633103.76
0.396	1128399614.4
0.079	1126988387.91
-5.069	1128273239.03
-1.775	1128656675.0
-0.038	1127036380.99
-3.773	1127785576.15
-0.202	1128658434.58
-0.045	1127048512.1
0.282	1128666220.78
-23.698	1127240257.64
-0.620	1128229543.99
-0.287	1126652504.18
-0.618	1127621496.93
-1.065	1128656678.41
0.986	1128230000.75
0.338	1127181965.06
-0.669	1127707470.88
0.707	1129069137.67
-1.195	1127048190.05
-24.135	1128652618.37
-0.926	1128658598.19
-0.163	1128050418.25
0.487	1127270292.37
-17.957	1127460422.0
0.136	1127613184.2
-0.379	1127370445.59
4.062	1128755932.47
-0.852	1127563746.2
-0.140	1128688216.65
0.397	1127038542.12
-2.956	1128171518.67
-0.353	1127795327.13
-10.428	1128349728.33
-1.018	1128761549.31
-1.750	1128171518.69
-1.304	1127666650.08
-0.287	1127536358.64
-0.563	1128344078.81
-0.768	1128704866.36
1.522	1128223407.57
-2.852	1127792310.34
-0.982	1128657044.22
-0.518	1127613214.24
-0.576	1127690546.59
-4.158	1127220379.28
-2.747	1127239888.6
-0.116	1128814300.66
0.031	1126999148.36
-0.614	1128240966.51
0.394	1127789138.97
-5.798	1128338512.08
-5.589	1128481003.16
-1.052	1128171263.66
-5.871	1128483728.58
-0.284	1127434682.83
1.543	1128443202.05
0.031	1126742304.84
