File 	 GPStime 	 Hincoh8
posterior_H1_1127999992.18-999.hdf5	1127999992.18	5.93538796059
posterior_H1_1127048190.05-1234.hdf5	1127048190.05	5.58198146526
posterior_H1_1127261423.39-1129.hdf5	1127261423.39	6.89540782132
posterior_H1_1128995282.66-1054.hdf5	1128995282.66	6.20349934126
posterior_H1_1128118929.13-1075.hdf5	1128118929.13	6.56263332799
posterior_H1_1127563066.44-1167.hdf5	1127563066.44	7.09745657544
posterior_H1_1127407387.5-1015.hdf5	1127407387.5	7.97103310036
posterior_H1_1128703355.55-1103.hdf5	1128703355.55	6.9315132442
posterior_H1_1127004140.55-1247.hdf5	1127004140.55	6.96690243933
posterior_H1_1128223407.57-962.hdf5	1128223407.57	6.67338234081
posterior_H1_1129117794.69-1094.hdf5	1129117794.69	6.85883298305
posterior_H1_1128129991.22-1104.hdf5	1128129991.22	6.12984307508
posterior_H1_1127107012.92-1039.hdf5	1127107012.92	5.56345857838
posterior_H1_1127187088.53-1005.hdf5	1127187088.53	7.96322825871
posterior_H1_1127695197.67-1170.hdf5	1127695197.67	9.79791036387
posterior_H1_1127385788.18-1083.hdf5	1127385788.18	8.13767531281
posterior_H1_1129043244.3-1079.hdf5	1129043244.3	7.74051986004
posterior_H1_1128230000.75-1213.hdf5	1128230000.75	7.34168409781
posterior_H1_1126990301.7-1056.hdf5	1126990301.7	6.85662501456
posterior_H1_1128340483.07-1160.hdf5	1128340483.07	8.73709043829
posterior_H1_1127239362.6-1227.hdf5	1127239362.6	7.0198641762
posterior_H1_1127197078.86-1090.hdf5	1127197078.86	5.52043860418
posterior_H1_1127048545.6-1102.hdf5	1127048545.6	8.01006419699
posterior_H1_1127045881.25-1078.hdf5	1127045881.25	7.8131907934
posterior_H1_1127434694.13-1058.hdf5	1127434694.13	8.49114336743
posterior_H1_1127738037.11-1066.hdf5	1127738037.11	6.43672391579
posterior_H1_1128815977.86-1105.hdf5	1128815977.86	7.40072083585
posterior_H1_1128943896.58-1190.hdf5	1128943896.58	7.98240386199
posterior_H1_1127563746.2-938.hdf5	1127563746.2	7.8778730677
posterior_H1_1127611737.76-1074.hdf5	1127611737.76	8.91433257668
posterior_H1_1128256099.44-1064.hdf5	1128256099.44	10.5981931495
posterior_H1_1127522744.5-1010.hdf5	1127522744.5	7.82619822282
posterior_H1_1128814670.87-1096.hdf5	1128814670.87	9.04965576505
posterior_H1_1127647114.66-1097.hdf5	1127647114.66	6.9656088303
posterior_H1_1128123332.63-1126.hdf5	1128123332.63	7.88622745091
posterior_H1_1127737863.12-1025.hdf5	1127737863.12	8.13489717692
posterior_H1_1127621496.93-1206.hdf5	1127621496.93	8.42345340624
posterior_H1_1128296359.92-1157.hdf5	1128296359.92	11.0392085051
posterior_H1_1127795327.13-946.hdf5	1127795327.13	8.01213426066
posterior_H1_1128814300.66-971.hdf5	1128814300.66	6.56527803205
posterior_H1_1127259415.1-1117.hdf5	1127259415.1	8.03637576463
posterior_H1_1128656310.42-1024.hdf5	1128656310.42	7.87338366406
posterior_H1_1126990892.29-1067.hdf5	1126990892.29	7.35747256001
posterior_H1_1126988387.91-1184.hdf5	1126988387.91	7.24694019065
posterior_H1_1128294478.68-948.hdf5	1128294478.68	7.48789938008
posterior_H1_1127370820.53-1110.hdf5	1127370820.53	7.88037958499
posterior_H1_1127434682.83-994.hdf5	1127434682.83	7.34810634821
posterior_H1_1128761443.57-1139.hdf5	1128761443.57	8.11870092456
posterior_H1_1127613214.24-965.hdf5	1127613214.24	7.3428975907
posterior_H1_1128171518.67-945.hdf5	1128171518.67	8.98765287447
posterior_H1_1128704866.36-961.hdf5	1128704866.36	9.54016996046
posterior_H1_1128443202.05-997.hdf5	1128443202.05	7.53932451536
posterior_H1_1128171518.68-1032.hdf5	1128171518.68	9.33007097439
posterior_H1_1126999148.36-974.hdf5	1126999148.36	7.89542646193
posterior_H1_1128344078.81-958.hdf5	1128344078.81	7.75340895136
posterior_H1_1128338512.08-977.hdf5	1128338512.08	8.52609612213
posterior_H1_1128171518.69-950.hdf5	1128171518.69	8.96409608278
posterior_H1_1127611754.66-1098.hdf5	1127611754.66	6.85683616289
posterior_H1_1127220379.28-969.hdf5	1127220379.28	8.67550826147
posterior_H1_1126801225.46-1222.hdf5	1126801225.46	6.80046637948
posterior_H1_1127718903.33-1166.hdf5	1127718903.33	7.70676631683
posterior_H1_1126659549.62-942.hdf5	1126659549.62	5.93491759526
posterior_H1_1127107012.93-1053.hdf5	1127107012.93	6.65345727755
posterior_H1_1127734024.76-1137.hdf5	1127734024.76	7.03882980548
posterior_H1_1128910873.35-1108.hdf5	1128910873.35	6.91733794633
posterior_H1_1128051935.27-1145.hdf5	1128051935.27	6.73336072744
posterior_H1_1128947771.55-1113.hdf5	1128947771.55	7.46893927176
posterior_H1_1127259176.72-1144.hdf5	1127259176.72	6.63367432017
posterior_H1_1128446724.75-1048.hdf5	1128446724.75	6.30538830788
posterior_H1_1128134491.19-1135.hdf5	1128134491.19	8.53722838362
posterior_H1_1126655016.69-978.hdf5	1126655016.69	6.76677703518
posterior_H1_1128240966.51-975.hdf5	1128240966.51	6.95487181678
posterior_H1_1128121760.76-982.hdf5	1128121760.76	6.13185366121
posterior_H1_1128044942.34-1152.hdf5	1128044942.34	8.15564829026
posterior_H1_1128057894.95-1084.hdf5	1128057894.95	6.7708623043
posterior_H1_1128457175.84-1026.hdf5	1128457175.84	7.01389878261
posterior_H1_1127523212.58-1243.hdf5	1127523212.58	7.31309315279
posterior_H1_1127370445.59-1246.hdf5	1127370445.59	6.29056913338
posterior_H1_1127365568.72-1034.hdf5	1127365568.72	7.21652441385
posterior_H1_1126559715.17-1000.hdf5	1126559715.17	8.49941988859
posterior_H1_1127536358.64-957.hdf5	1127536358.64	7.00269800825
posterior_H1_1129067990.67-1011.hdf5	1129067990.67	7.10849251556
posterior_H1_1127514561.97-1150.hdf5	1127514561.97	7.95903056852
posterior_H1_1129074846.18-1041.hdf5	1129074846.18	6.87870070015
posterior_H1_1127620092.28-981.hdf5	1127620092.28	5.95932757467
posterior_H1_1127205341.67-1125.hdf5	1127205341.67	8.18655726906
posterior_H1_1128168603.81-1215.hdf5	1128168603.81	7.24746583992
posterior_H1_1127405363.34-1147.hdf5	1127405363.34	7.45274604741
posterior_H1_1127625972.1-1161.hdf5	1127625972.1	7.17997045743
posterior_H1_1128430997.75-1076.hdf5	1128430997.75	6.29126402765
posterior_H1_1128755290.98-1042.hdf5	1128755290.98	5.89744719324
posterior_H1_1127002734.67-1018.hdf5	1127002734.67	8.15579260284
posterior_H1_1128640338.16-1149.hdf5	1128640338.16	7.22075379915
posterior_H1_1128494876.65-1191.hdf5	1128494876.65	7.25865996477
posterior_H1_1127613184.2-1245.hdf5	1127613184.2	7.53828059629
posterior_H1_1126109425.59-1233.hdf5	1126109425.59	6.84761210011
posterior_H1_1128657039.4-1019.hdf5	1128657039.4	10.0098409038
posterior_H1_1127183208.07-1158.hdf5	1127183208.07	8.36573354636
posterior_H1_1128740991.91-1162.hdf5	1128740991.91	6.14279910329
posterior_H1_1127990409.96-1230.hdf5	1127990409.96	7.71118281244
posterior_H1_1128706461.38-1040.hdf5	1128706461.38	7.79942323267
posterior_H1_1126626280.25-1052.hdf5	1126626280.25	6.57905897834
posterior_H1_1128419868.36-1111.hdf5	1128419868.36	9.18660356999
posterior_H1_1128657636.54-1163.hdf5	1128657636.54	8.00825717002
posterior_H1_1127072188.19-1046.hdf5	1127072188.19	6.48979562838
posterior_H1_1128932085.61-1051.hdf5	1128932085.61	6.0270957196
posterior_H1_1128624004.9-1244.hdf5	1128624004.9	7.40923342502
posterior_H1_1127783006.16-967.hdf5	1127783006.16	4.66638370352
posterior_H1_1128656678.41-1207.hdf5	1128656678.41	7.96115852147
posterior_H1_1127651778.66-1003.hdf5	1127651778.66	7.62242938594
posterior_H1_1127036380.99-1192.hdf5	1127036380.99	7.08441065563
posterior_H1_1128273386.61-1089.hdf5	1128273386.61	7.72848999878
posterior_H1_1127394653.64-1035.hdf5	1127394653.64	5.21608669049
posterior_H1_1128116556.94-996.hdf5	1128116556.94	8.57028094341
posterior_H1_1127010131.28-1118.hdf5	1127010131.28	5.35991359008
posterior_H1_1128044136.39-1065.hdf5	1128044136.39	7.17699767169
posterior_H1_1126257549.25-973.hdf5	1126257549.25	7.55813301001
posterior_H1_1128663652.48-1175.hdf5	1128663652.48	8.5358863767
posterior_H1_1128657044.22-964.hdf5	1128657044.22	8.8433079979
posterior_H1_1126991475.8-1070.hdf5	1126991475.8	8.24196784635
posterior_H1_1128171263.66-985.hdf5	1128171263.66	7.53215970735
posterior_H1_1127458533.8-1087.hdf5	1127458533.8	8.04569190372
posterior_H1_1128673113.87-1044.hdf5	1128673113.87	10.1144699692
posterior_H1_1127628436.96-989.hdf5	1127628436.96	7.92634692189
posterior_H1_1127253722.89-1220.hdf5	1127253722.89	9.12122379277
posterior_H1_1127253723.87-1197.hdf5	1127253723.87	9.11445024141
posterior_H1_1127376114.99-1115.hdf5	1127376114.99	9.45761812266
posterior_H1_1128670114.12-1099.hdf5	1128670114.12	10.6708337313
posterior_H1_1128693014.48-1080.hdf5	1128693014.48	9.59365041003
posterior_H1_1129041370.3-991.hdf5	1129041370.3	9.15326176397
posterior_H1_1128148413.1-1106.hdf5	1128148413.1	8.10927419272
posterior_H1_1128658434.58-1196.hdf5	1128658434.58	7.9399812089
posterior_H1_1127792310.34-963.hdf5	1127792310.34	9.26179860029
posterior_H1_1127608000.89-1061.hdf5	1127608000.89	10.3303117628
posterior_H1_1127169666.27-995.hdf5	1127169666.27	8.71596428943
posterior_H1_1127699470.58-1071.hdf5	1127699470.58	8.96835934216
posterior_H1_1128761549.3-959.hdf5	1128761549.3	9.14826706828
posterior_H1_1128761549.31-949.hdf5	1128761549.31	8.73155946886
posterior_H1_1127253716.57-1138.hdf5	1127253716.57	11.4865022136
posterior_H1_1127048512.1-1198.hdf5	1127048512.1	10.6613171151
posterior_H1_1128673107.94-960.hdf5	1128673107.94	11.1111225127
posterior_H1_1128488513.47-1195.hdf5	1128488513.47	9.24375280459
posterior_H1_1128755912.91-1028.hdf5	1128755912.91	9.45099797955
posterior_H1_1128481003.16-983.hdf5	1128481003.16	5.87888170504
posterior_H1_1128636846.88-1047.hdf5	1128636846.88	7.22241603113
posterior_H1_1127627590.64-943.hdf5	1127627590.64	7.22831576831
posterior_H1_1128050418.25-1238.hdf5	1128050418.25	6.87012637914
posterior_H1_1128761243.95-1031.hdf5	1128761243.95	6.40542554367
posterior_H1_1127406380.06-1235.hdf5	1127406380.06	7.2105477459
posterior_H1_1126955590.62-1004.hdf5	1126955590.62	6.45883074864
posterior_H1_1126796497.07-1016.hdf5	1126796497.07	5.85113871624
posterior_H1_1127696899.77-1027.hdf5	1127696899.77	5.64439288978
posterior_H1_1127651908.96-980.hdf5	1127651908.96	8.55225180364
posterior_H1_1127514516.08-1095.hdf5	1127514516.08	7.49057018764
posterior_H1_1128758349.11-1132.hdf5	1128758349.11	6.22068722835
posterior_H1_1127602479.45-1153.hdf5	1127602479.45	4.51362197206
posterior_H1_1126403558.96-1014.hdf5	1126403558.96	6.32752381389
posterior_H1_1127733689.3-1165.hdf5	1127733689.3	6.77811855732
posterior_H1_1127564634.87-1021.hdf5	1127564634.87	6.11487592557
posterior_H1_1127477587.89-1128.hdf5	1127477587.89	6.48896735191
posterior_H1_1128954745.38-1171.hdf5	1128954745.38	7.84504653753
posterior_H1_1129249120.03-1225.hdf5	1129249120.03	6.1880234296
posterior_H1_1127549669.97-1020.hdf5	1127549669.97	9.96990628237
posterior_H1_1127254296.83-1049.hdf5	1127254296.83	7.02156760638
posterior_H1_1127038542.12-940.hdf5	1127038542.12	6.11211937861
posterior_H1_1127009244.39-1091.hdf5	1127009244.39	7.38887208028
posterior_H1_1128821272.83-951.hdf5	1128821272.83	6.73977656983
posterior_H1_1128761563.27-1037.hdf5	1128761563.27	6.85597375523
posterior_H1_1127789138.97-976.hdf5	1127789138.97	5.59260339471
posterior_H1_1128656675.0-1187.hdf5	1128656675.0	9.80620554958
posterior_H1_1127240257.64-1201.hdf5	1127240257.64	10.7232736352
posterior_H1_1128495877.36-1085.hdf5	1128495877.36	10.2034451889
posterior_H1_1128455276.27-1136.hdf5	1128455276.27	8.85760288254
posterior_H1_1127482452.16-986.hdf5	1127482452.16	7.60873845713
posterior_H1_1128761572.64-1038.hdf5	1128761572.64	10.3405057235
posterior_H1_1127211582.81-990.hdf5	1127211582.81	7.15111934313
posterior_H1_1126074827.15-992.hdf5	1126074827.15	6.39635466569
posterior_H1_1128916526.36-1185.hdf5	1128916526.36	7.41923188828
posterior_H1_1127711242.79-1001.hdf5	1127711242.79	8.28289239767
posterior_H1_1126562421.57-984.hdf5	1126562421.57	6.33211807201
posterior_H1_1126690215.06-1033.hdf5	1126690215.06	6.32059715983
posterior_H1_1129077080.87-1217.hdf5	1129077080.87	6.5040698158
posterior_H1_1128688216.65-939.hdf5	1128688216.65	6.41970277558
posterior_H1_1128430632.89-1101.hdf5	1128430632.89	7.0860316862
posterior_H1_1127433034.29-1174.hdf5	1127433034.29	7.37649940638
posterior_H1_1127785576.15-1194.hdf5	1127785576.15	7.57626254367
posterior_H1_1126768359.74-1209.hdf5	1126768359.74	6.67726612889
posterior_H1_1127690546.59-966.hdf5	1127690546.59	7.62450624299
posterior_H1_1128273239.03-1186.hdf5	1128273239.03	7.29110268969
posterior_H1_1128169326.19-1204.hdf5	1128169326.19	6.47669939668
posterior_H1_1127512704.75-1050.hdf5	1127512704.75	7.20788406136
posterior_H1_1128392318.28-1068.hdf5	1128392318.28	7.04153017324
posterior_H1_1127699133.26-993.hdf5	1127699133.26	6.05045825235
posterior_H1_1128479412.37-1127.hdf5	1128479412.37	7.68323409117
posterior_H1_1128227171.02-1036.hdf5	1128227171.02	6.0615585979
posterior_H1_1128652618.37-1236.hdf5	1128652618.37	6.56244839466
posterior_H1_1129347653.96-1130.hdf5	1129347653.96	6.58290461493
posterior_H1_1128403798.24-1216.hdf5	1128403798.24	6.60058481432
posterior_H1_1127262287.96-1017.hdf5	1127262287.96	5.09151874857
posterior_H1_1128914870.52-1008.hdf5	1128914870.52	6.77950602434
posterior_H1_1128692057.64-1180.hdf5	1128692057.64	7.60853049947
posterior_H1_1126568900.3-1210.hdf5	1126568900.3	6.7570695433
posterior_H1_1127038372.77-1159.hdf5	1127038372.77	5.45890537604
posterior_H1_1126660463.48-1131.hdf5	1126660463.48	7.10867732251
posterior_H1_1127215863.8-1072.hdf5	1127215863.8	6.80995859906
posterior_H1_1127514977.75-952.hdf5	1127514977.75	6.3989131189
posterior_H1_1128682542.16-1141.hdf5	1128682542.16	7.63400028918
posterior_H1_1127652973.03-1022.hdf5	1127652973.03	5.7736221186
posterior_H1_1126811046.44-1093.hdf5	1126811046.44	5.82934291071
posterior_H1_1129040988.14-1007.hdf5	1129040988.14	5.26506467625
posterior_H1_1128998665.83-1086.hdf5	1128998665.83	6.99107491083
posterior_H1_1127666650.08-956.hdf5	1127666650.08	5.87070161284
posterior_H1_1129070227.86-1077.hdf5	1129070227.86	7.50903909109
posterior_H1_1127640626.8-954.hdf5	1127640626.8	5.94609361265
posterior_H1_1126770128.88-1009.hdf5	1126770128.88	7.27337622729
posterior_H1_1128934599.22-1239.hdf5	1128934599.22	7.16434183943
posterior_H1_1126326860.84-955.hdf5	1126326860.84	7.09763967012
posterior_H1_1129348517.16-1060.hdf5	1129348517.16	6.18345193675
posterior_H1_1128485640.4-1124.hdf5	1128485640.4	6.46661300895
posterior_H1_1127050603.11-1120.hdf5	1127050603.11	5.65604242993
posterior_H1_1126848578.76-1073.hdf5	1126848578.76	7.43004244511
posterior_H1_1128757091.07-972.hdf5	1128757091.07	5.73867093163
posterior_H1_1128454185.2-1189.hdf5	1128454185.2	5.56825456502
posterior_H1_1126799969.7-1133.hdf5	1126799969.7	6.44540256912
posterior_H1_1128761463.65-1029.hdf5	1128761463.65	6.56782451553
posterior_H1_1128426411.13-1119.hdf5	1128426411.13	6.24677647773
posterior_H1_1126742304.84-998.hdf5	1126742304.84	5.87640111518
posterior_H1_1126759521.57-1081.hdf5	1126759521.57	5.54156592994
posterior_H1_1129080224.54-1134.hdf5	1129080224.54	5.8437961387
posterior_H1_1127708824.65-1045.hdf5	1127708824.65	7.27944895394
posterior_H1_1128630031.13-1173.hdf5	1128630031.13	7.16762668414
posterior_H1_1129074352.51-1183.hdf5	1129074352.51	7.22448905059
posterior_H1_1128989188.46-968.hdf5	1128989188.46	5.71833843069
posterior_H1_1128250977.33-1100.hdf5	1128250977.33	6.3470809637
posterior_H1_1128872711.5-1012.hdf5	1128872711.5	6.15019773622
posterior_H1_1126672284.98-1154.hdf5	1126672284.98	5.55843483795
posterior_H1_1126571737.05-1107.hdf5	1126571737.05	5.26586487071
posterior_H1_1128250583.68-1082.hdf5	1128250583.68	6.42476768919
posterior_H1_1128633103.76-1181.hdf5	1128633103.76	6.67893317359
posterior_H1_1128248527.11-1143.hdf5	1128248527.11	6.53179689651
posterior_H1_1126566977.35-953.hdf5	1126566977.35	6.35082491144
posterior_H1_1128762891.24-1211.hdf5	1128762891.24	5.45170700054
posterior_H1_1127193911.72-1069.hdf5	1127193911.72	5.9397156304
posterior_H1_1126644888.8-1122.hdf5	1126644888.8	6.94815498391
posterior_H1_1128229543.99-1202.hdf5	1128229543.99	5.51470830753
posterior_H1_1128755861.57-1006.hdf5	1128755861.57	12.9158916653
posterior_H1_1127188687.82-1151.hdf5	1127188687.82	5.73741068264
posterior_H1_1128991246.34-1062.hdf5	1128991246.34	6.17934421814
posterior_H1_1127620166.41-1172.hdf5	1127620166.41	6.19491347525
posterior_H1_1129251773.02-1116.hdf5	1129251773.02	6.50176687752
posterior_H1_1127619322.13-1176.hdf5	1127619322.13	5.29052863892
posterior_H1_1128343287.36-979.hdf5	1128343287.36	6.43798796223
posterior_H1_1128399614.4-1182.hdf5	1128399614.4	6.41683924358
posterior_H1_1127061470.99-1057.hdf5	1127061470.99	6.15150934223
posterior_H1_1127707470.88-1224.hdf5	1127707470.88	5.91704074424
posterior_H1_1128393840.67-1059.hdf5	1128393840.67	5.8889054605
posterior_H1_1128128183.41-1092.hdf5	1128128183.41	6.86014681893
posterior_H1_1127239497.14-1221.hdf5	1127239497.14	7.53124816236
posterior_H1_1128752538.75-1177.hdf5	1128752538.75	5.76759164717
posterior_H1_1127557023.8-1208.hdf5	1127557023.8	6.67473977849
posterior_H1_1129105774.02-1013.hdf5	1129105774.02	6.73508597618
posterior_H1_1128658598.19-1237.hdf5	1128658598.19	5.86151938789
posterior_H1_1127389906.76-1043.hdf5	1127389906.76	6.22612186255
posterior_H1_1126627775.49-987.hdf5	1126627775.49	8.00541100725
posterior_H1_1128950294.18-1140.hdf5	1128950294.18	5.76814448985
posterior_H1_1128755932.47-937.hdf5	1128755932.47	17.9263716688
posterior_H1_1128755932.49-936.hdf5	1128755932.49	19.2409517227
posterior_H1_1128349728.33-947.hdf5	1128349728.33	37.831053569
