File 	 GPStime 	 Lincoh8
posterior_L1_1128755932.49-936.hdf5	1128755932.49	7.11945336307
posterior_L1_1128343287.36-979.hdf5	1128343287.36	9.99932345856
posterior_L1_1129074846.18-1041.hdf5	1129074846.18	11.7091948347
posterior_L1_1128737615.34-1179.hdf5	1128737615.34	7.64070859583
posterior_L1_1127434694.13-1058.hdf5	1127434694.13	8.55613639693
posterior_L1_1127514977.75-952.hdf5	1127514977.75	9.3744797635
posterior_L1_1128755861.57-1006.hdf5	1128755861.57	7.91607078109
posterior_L1_1126796497.07-1016.hdf5	1126796497.07	11.411025599
posterior_L1_1126991475.8-1070.hdf5	1126991475.8	9.77266578374
posterior_L1_1127261423.39-1129.hdf5	1127261423.39	9.18057483172
posterior_L1_1128495877.36-1085.hdf5	1128495877.36	9.18257801266
posterior_L1_1126559715.17-1000.hdf5	1126559715.17	10.3951218448
posterior_L1_1127696899.77-1027.hdf5	1127696899.77	9.27952152633
posterior_L1_1127262287.96-1017.hdf5	1127262287.96	9.49683810797
posterior_L1_1128704866.36-961.hdf5	1128704866.36	11.8756994749
posterior_L1_1129074352.51-1183.hdf5	1129074352.51	8.93497912666
posterior_L1_1126627903.68-1030.hdf5	1126627903.68	11.6593331651
posterior_L1_1128658598.19-1237.hdf5	1128658598.19	9.9512681568
posterior_L1_1126811046.44-1093.hdf5	1126811046.44	9.56506892494
posterior_L1_1126655016.69-978.hdf5	1126655016.69	11.7727427854
posterior_L1_1128761549.3-959.hdf5	1128761549.3	9.67025002304
posterior_L1_1127385788.18-1083.hdf5	1127385788.18	10.0336421834
posterior_L1_1127038372.77-1159.hdf5	1127038372.77	9.44289022955
posterior_L1_1127220379.28-969.hdf5	1127220379.28	10.5126403181
posterior_L1_1128821272.83-951.hdf5	1128821272.83	9.91255197371
posterior_L1_1127628436.96-989.hdf5	1127628436.96	10.5450152488
posterior_L1_1128755912.91-1028.hdf5	1128755912.91	7.82116962981
posterior_L1_1128761563.27-1037.hdf5	1128761563.27	10.3477839749
posterior_L1_1126568900.3-1210.hdf5	1126568900.3	7.47016406787
posterior_L1_1128752538.75-1177.hdf5	1128752538.75	7.68609387751
posterior_L1_1128658434.58-1196.hdf5	1128658434.58	7.36367867509
posterior_L1_1128430632.89-1101.hdf5	1128430632.89	8.05275181662
posterior_L1_1127240358.58-1148.hdf5	1127240358.58	8.45042256933
posterior_L1_1128285690.76-1112.hdf5	1128285690.76	9.41763309727
posterior_L1_1127254296.83-1049.hdf5	1127254296.83	6.50796671683
posterior_L1_1127555078.79-1242.hdf5	1127555078.79	7.15813577398
posterior_L1_1128399614.4-1182.hdf5	1128399614.4	9.25284545406
posterior_L1_1128640338.16-1149.hdf5	1128640338.16	6.74461870703
posterior_L1_1126999148.36-974.hdf5	1126999148.36	5.89466966185
posterior_L1_1129105774.02-1013.hdf5	1129105774.02	7.9752464685
posterior_L1_1127458533.8-1087.hdf5	1127458533.8	7.38086544482
posterior_L1_1128998665.83-1086.hdf5	1128998665.83	6.72118110279
posterior_L1_1127259415.1-1117.hdf5	1127259415.1	6.52536774422
posterior_L1_1126990892.29-1067.hdf5	1126990892.29	8.05548861553
posterior_L1_1128168603.81-1215.hdf5	1128168603.81	5.60717234315
posterior_L1_1127651778.66-1003.hdf5	1127651778.66	11.9315345511
posterior_L1_1127611754.66-1098.hdf5	1127611754.66	10.4415296165
posterior_L1_1127620092.28-981.hdf5	1127620092.28	11.4452113385
posterior_L1_1127253723.87-1197.hdf5	1127253723.87	8.30457810683
posterior_L1_1126848578.76-1073.hdf5	1126848578.76	11.8616775473
posterior_L1_1128761549.31-949.hdf5	1128761549.31	9.64047539349
posterior_L1_1128633103.76-1181.hdf5	1128633103.76	11.6322145517
posterior_L1_1127270292.37-1240.hdf5	1127270292.37	11.8056822872
posterior_L1_1126799969.7-1133.hdf5	1126799969.7	10.6790036672
posterior_L1_1128415542.2-1226.hdf5	1128415542.2	12.3153787974
posterior_L1_1126910878.97-1023.hdf5	1126910878.97	10.7970341445
posterior_L1_1128657039.4-1019.hdf5	1128657039.4	10.6966284661
posterior_L1_1127640626.8-954.hdf5	1127640626.8	11.4891971829
posterior_L1_1129077080.87-1217.hdf5	1129077080.87	11.1843448861
posterior_L1_1127009244.39-1091.hdf5	1127009244.39	6.49482062395
posterior_L1_1126759521.57-1081.hdf5	1126759521.57	7.87695223763
posterior_L1_1128673107.94-960.hdf5	1128673107.94	6.6888912647
posterior_L1_1128248527.11-1143.hdf5	1128248527.11	7.13238882545
posterior_L1_1128171518.68-1032.hdf5	1128171518.68	5.81049564338
posterior_L1_1128636846.88-1047.hdf5	1128636846.88	11.9954444763
posterior_L1_1129249120.03-1225.hdf5	1129249120.03	6.16219856828
posterior_L1_1127695197.67-1170.hdf5	1127695197.67	6.12841480555
posterior_L1_1128656675.0-1187.hdf5	1128656675.0	6.55283304255
posterior_L1_1128693014.48-1080.hdf5	1128693014.48	7.41047949285
posterior_L1_1127259176.72-1144.hdf5	1127259176.72	6.2065028238
posterior_L1_1127647114.66-1097.hdf5	1127647114.66	6.407364391
posterior_L1_1127405363.34-1147.hdf5	1127405363.34	6.67955055753
posterior_L1_1129251773.02-1116.hdf5	1129251773.02	6.24060312879
posterior_L1_1127100483.06-1218.hdf5	1127100483.06	6.84697981043
posterior_L1_1126988387.91-1184.hdf5	1126988387.91	7.13454915398
posterior_L1_1126990301.7-1056.hdf5	1126990301.7	7.39055385631
posterior_L1_1128630031.13-1173.hdf5	1128630031.13	6.02778730573
posterior_L1_1128692057.64-1180.hdf5	1128692057.64	7.0403158929
posterior_L1_1128457175.84-1026.hdf5	1128457175.84	5.75991897384
posterior_L1_1127557023.8-1208.hdf5	1127557023.8	6.42784364028
posterior_L1_1127010131.28-1118.hdf5	1127010131.28	5.91166898287
posterior_L1_1128344078.81-958.hdf5	1128344078.81	5.48140781842
posterior_L1_1128294478.68-948.hdf5	1128294478.68	6.56596776002
posterior_L1_1128666220.78-1199.hdf5	1128666220.78	5.76099005088
posterior_L1_1128256099.44-1064.hdf5	1128256099.44	6.47680939944
posterior_L1_1126759600.57-1200.hdf5	1126759600.57	7.90380167188
posterior_L1_1126644888.8-1122.hdf5	1126644888.8	6.56541695583
posterior_L1_1128995282.66-1054.hdf5	1128995282.66	8.3221958382
posterior_L1_1128044942.34-1152.hdf5	1128044942.34	5.34417718962
posterior_L1_1127522744.5-1010.hdf5	1127522744.5	6.06887945828
posterior_L1_1128761463.65-1029.hdf5	1128761463.65	7.06553891034
posterior_L1_1127239362.6-1227.hdf5	1127239362.6	5.37652374125
posterior_L1_1127193911.72-1069.hdf5	1127193911.72	5.78976166766
posterior_L1_1127044136.03-1212.hdf5	1127044136.03	5.73776197364
posterior_L1_1127733689.3-1165.hdf5	1127733689.3	5.0345915028
posterior_L1_1127370820.53-1110.hdf5	1127370820.53	7.79076903772
posterior_L1_1128229543.99-1202.hdf5	1128229543.99	7.4962776582
posterior_L1_1128755290.98-1042.hdf5	1128755290.98	9.87778688606
posterior_L1_1128624004.9-1244.hdf5	1128624004.9	6.10876088953
posterior_L1_1126672284.98-1154.hdf5	1126672284.98	6.11312873731
posterior_L1_1128296359.92-1157.hdf5	1128296359.92	7.87917275557
posterior_L1_1127205341.67-1125.hdf5	1127205341.67	6.2892665977
posterior_L1_1128240966.51-975.hdf5	1128240966.51	15.188892945
posterior_L1_1127602479.45-1153.hdf5	1127602479.45	11.7431097318
posterior_L1_1129082162.57-1214.hdf5	1129082162.57	12.0688489315
posterior_L1_1128503871.17-1203.hdf5	1128503871.17	10.0680624083
posterior_L1_1128050418.25-1238.hdf5	1128050418.25	5.70452091805
posterior_L1_1127394653.64-1035.hdf5	1127394653.64	5.84658923933
posterior_L1_1127406380.06-1235.hdf5	1127406380.06	5.78915878098
posterior_L1_1128706461.38-1040.hdf5	1128706461.38	11.3737288507
posterior_L1_1127460422.0-1241.hdf5	1127460422.0	5.97040965179
posterior_L1_1127734024.76-1137.hdf5	1127734024.76	6.02358007346
posterior_L1_1127611737.76-1074.hdf5	1127611737.76	5.99305391199
posterior_L1_1127549669.97-1020.hdf5	1127549669.97	6.81691082554
posterior_L1_1127738037.11-1066.hdf5	1127738037.11	6.18378603156
posterior_L1_1128814949.48-1223.hdf5	1128814949.48	7.99736890948
posterior_L1_1127004140.55-1247.hdf5	1127004140.55	7.62212448439
posterior_L1_1126659549.62-942.hdf5	1126659549.62	5.33826805378
posterior_L1_1128914870.52-1008.hdf5	1128914870.52	8.53262987924
posterior_L1_1127253722.89-1220.hdf5	1127253722.89	5.30624251743
posterior_L1_1127240257.64-1201.hdf5	1127240257.64	12.3019721618
posterior_L1_1128483728.58-988.hdf5	1128483728.58	12.5365539293
posterior_L1_1128419868.36-1111.hdf5	1128419868.36	12.5640023366
posterior_L1_1128455276.27-1136.hdf5	1128455276.27	15.0422649239
posterior_L1_1128426411.13-1119.hdf5	1128426411.13	15.3589625679
posterior_L1_1128443202.05-997.hdf5	1128443202.05	18.6793933894
posterior_L1_1128488513.47-1195.hdf5	1128488513.47	20.4593282735
posterior_L1_1128403798.24-1216.hdf5	1128403798.24	19.1732303282
posterior_L1_1128485640.4-1124.hdf5	1128485640.4	15.6049719205
posterior_L1_1128494876.65-1191.hdf5	1128494876.65	22.7599674945
posterior_L1_1128393840.67-1059.hdf5	1128393840.67	25.3628985043
posterior_L1_1128446724.75-1048.hdf5	1128446724.75	34.3230376626
posterior_L1_1128494673.06-1193.hdf5	1128494673.06	36.4259402456
posterior_L1_1128454185.2-1189.hdf5	1128454185.2	41.5723588678
