File 	 GPStime 	 Hincoh16
posterior_H1_1127621496.93-270.hdf5	1127621496.93	7.56640292028
posterior_H1_1127044136.03-276.hdf5	1127044136.03	5.91615798896
posterior_H1_1127718903.33-230.hdf5	1127718903.33	6.7981598993
posterior_H1_1127433122.83-187.hdf5	1127433122.83	3.10387734139
posterior_H1_1128403798.24-280.hdf5	1128403798.24	6.91026881426
posterior_H1_1127048190.05-298.hdf5	1127048190.05	5.16620996044
posterior_H1_1127188687.82-215.hdf5	1127188687.82	5.15537066202
posterior_H1_1129333578.26-66.hdf5	1129333578.26	6.93889112716
posterior_H1_1128872711.5-76.hdf5	1128872711.5	5.57357428573
posterior_H1_1128415542.2-290.hdf5	1128415542.2	5.48091054698
posterior_H1_1127738037.11-130.hdf5	1127738037.11	5.55531371638
posterior_H1_1126568900.3-274.hdf5	1126568900.3	6.4738169257
posterior_H1_1128285690.76-176.hdf5	1128285690.76	5.49310925052
posterior_H1_1126627903.68-94.hdf5	1126627903.68	5.01591649302
posterior_H1_1128681523.31-232.hdf5	1128681523.31	6.07262481725
posterior_H1_1129105774.02-77.hdf5	1129105774.02	5.60178913413
posterior_H1_1128652618.37-300.hdf5	1128652618.37	6.98946577641
posterior_H1_1127549669.97-84.hdf5	1127549669.97	8.360623587
posterior_H1_1128933299.79-296.hdf5	1128933299.79	5.40388135658
posterior_H1_1126768359.74-273.hdf5	1126768359.74	6.23231152279
posterior_H1_1126799969.7-197.hdf5	1126799969.7	6.32326690149
posterior_H1_1128248527.11-207.hdf5	1128248527.11	5.71423454684
posterior_H1_1126571737.05-171.hdf5	1126571737.05	6.34794779842
posterior_H1_1127652973.03-86.hdf5	1127652973.03	5.17730575931
posterior_H1_1128757091.07-36.hdf5	1128757091.07	4.67191288184
posterior_H1_1127038372.77-223.hdf5	1127038372.77	4.99356099252
posterior_H1_1128740991.91-226.hdf5	1128740991.91	5.90243163047
posterior_H1_1126804166.44-119.hdf5	1126804166.44	5.35506374186
posterior_H1_1128752538.75-241.hdf5	1128752538.75	6.34993670251
posterior_H1_1127215863.8-136.hdf5	1127215863.8	5.73636979226
posterior_H1_1128814949.48-287.hdf5	1128814949.48	5.492514297
posterior_H1_1127202366.25-206.hdf5	1127202366.25	5.38748206872
posterior_H1_1127460422.0-305.hdf5	1127460422.0	5.34344645269
posterior_H1_1129348517.16-124.hdf5	1129348517.16	5.76390361096
posterior_H1_1127240358.58-212.hdf5	1127240358.58	5.18258937145
posterior_H1_1126644888.8-186.hdf5	1126644888.8	5.49334064285
posterior_H1_1128446724.75-112.hdf5	1128446724.75	5.39141210731
posterior_H1_1127240257.64-265.hdf5	1127240257.64	9.468564663
posterior_H1_1128737615.34-243.hdf5	1128737615.34	6.28080050552
posterior_H1_1128169326.19-268.hdf5	1128169326.19	5.91598093498
posterior_H1_1129047221.4-178.hdf5	1129047221.4	6.10510096757
posterior_H1_1128296359.92-221.hdf5	1128296359.92	11.121162056
posterior_H1_1129251773.02-180.hdf5	1129251773.02	6.34181778022
posterior_H1_1126652504.18-269.hdf5	1126652504.18	6.8375238556
posterior_H1_1128229543.99-266.hdf5	1128229543.99	5.03785409004
posterior_H1_1128218515.88-210.hdf5	1128218515.88	5.64094623637
posterior_H1_1127707470.88-288.hdf5	1127707470.88	5.42295501321
posterior_H1_1127107012.93-117.hdf5	1127107012.93	5.82193755985
posterior_H1_1128758349.11-196.hdf5	1128758349.11	5.64930916528
posterior_H1_1126672284.98-218.hdf5	1126672284.98	6.29878625068
posterior_H1_1127699133.26-57.hdf5	1127699133.26	5.4879380444
posterior_H1_1126759521.57-145.hdf5	1126759521.57	6.82812504174
posterior_H1_1127004140.55-311.hdf5	1127004140.55	7.10445230704
posterior_H1_1127564634.87-85.hdf5	1127564634.87	6.64663143838
posterior_H1_1128128183.41-156.hdf5	1128128183.41	5.80289419111
posterior_H1_1127619322.13-240.hdf5	1127619322.13	5.73360921675
posterior_H1_1127406380.06-299.hdf5	1127406380.06	5.98423014508
posterior_H1_1127010131.28-182.hdf5	1127010131.28	6.26153788954
posterior_H1_1129249120.03-289.hdf5	1129249120.03	6.72592476233
posterior_H1_1128050418.25-302.hdf5	1128050418.25	6.35638663858
posterior_H1_1128761463.65-93.hdf5	1128761463.65	6.4982166521
posterior_H1_1128658598.19-301.hdf5	1128658598.19	5.52569313728
posterior_H1_1126626280.25-116.hdf5	1126626280.25	5.10902234076
posterior_H1_1126999148.36-38.hdf5	1126999148.36	6.98738149116
posterior_H1_1128118929.13-139.hdf5	1128118929.13	6.15790144495
posterior_H1_1127999992.18-63.hdf5	1127999992.18	4.6594544571
posterior_H1_1127107012.92-103.hdf5	1127107012.92	4.6409037606
posterior_H1_1129077080.87-281.hdf5	1129077080.87	6.09662399122
posterior_H1_1127695197.67-234.hdf5	1127695197.67	10.2442838504
posterior_H1_1128454185.2-253.hdf5	1128454185.2	6.11232830355
posterior_H1_1127239362.6-291.hdf5	1127239362.6	7.09922939049
posterior_H1_1127783006.16-31.hdf5	1127783006.16	6.01905480663
posterior_H1_1127647114.66-161.hdf5	1127647114.66	5.926768454
posterior_H1_1127389906.76-107.hdf5	1127389906.76	5.86371105424
posterior_H1_1127002734.67-82.hdf5	1127002734.67	8.02318463514
posterior_H1_1127169666.27-59.hdf5	1127169666.27	8.72977251219
posterior_H1_1128250583.68-146.hdf5	1128250583.68	5.74053610057
posterior_H1_1128343287.36-43.hdf5	1128343287.36	5.65184117159
posterior_H1_1127239888.6-34.hdf5	1127239888.6	4.90005643574
posterior_H1_1127620092.28-45.hdf5	1127620092.28	6.50722917382
posterior_H1_1126074827.15-56.hdf5	1126074827.15	5.22958457941
posterior_H1_1128657039.4-83.hdf5	1128657039.4	8.87331354125
posterior_H1_1126109425.59-297.hdf5	1126109425.59	6.49008220379
posterior_H1_1126660463.48-195.hdf5	1126660463.48	5.88817308425
posterior_H1_1126742304.84-62.hdf5	1126742304.84	6.60255594365
posterior_H1_1127666650.08-20.hdf5	1127666650.08	6.09435648352
posterior_H1_1126796497.07-80.hdf5	1126796497.07	6.5046328343
posterior_H1_1127477587.89-192.hdf5	1127477587.89	3.64515293968
posterior_H1_1128688216.65-3.hdf5	1128688216.65	6.83188337253
posterior_H1_1127434682.83-58.hdf5	1127434682.83	5.49966340504
posterior_H1_1127259176.72-208.hdf5	1127259176.72	6.17786575104
posterior_H1_1126988387.91-248.hdf5	1126988387.91	7.33863775216
posterior_H1_1127038542.12-4.hdf5	1127038542.12	7.02627977042
posterior_H1_1127365568.72-98.hdf5	1127365568.72	6.92984387896
posterior_H1_1127187088.53-69.hdf5	1127187088.53	6.19407380697
posterior_H1_1126848578.76-137.hdf5	1126848578.76	6.30434193508
posterior_H1_1129080224.54-198.hdf5	1129080224.54	6.20319784288
posterior_H1_1126811046.44-157.hdf5	1126811046.44	6.64547539331
posterior_H1_1128815977.86-169.hdf5	1128815977.86	7.40265261923
posterior_H1_1128121760.76-46.hdf5	1128121760.76	6.40264084398
posterior_H1_1127708824.65-109.hdf5	1127708824.65	6.24092591357
posterior_H1_1128998665.83-150.hdf5	1128998665.83	5.68201850491
posterior_H1_1127061470.99-121.hdf5	1127061470.99	4.902652
posterior_H1_1127651778.66-67.hdf5	1127651778.66	6.59853146691
posterior_H1_1127696899.77-91.hdf5	1127696899.77	6.37557900265
posterior_H1_1127036380.99-256.hdf5	1127036380.99	7.06718316523
posterior_H1_1126955590.62-68.hdf5	1126955590.62	6.70039984375
posterior_H1_1128761563.27-101.hdf5	1128761563.27	7.41501563855
posterior_H1_1128485640.4-188.hdf5	1128485640.4	4.98724681523
posterior_H1_1128430997.75-140.hdf5	1128430997.75	6.62528323387
posterior_H1_1127990409.96-294.hdf5	1127990409.96	6.30144378929
posterior_H1_1126655016.69-42.hdf5	1126655016.69	6.59786186294
posterior_H1_1128989188.46-32.hdf5	1128989188.46	6.96109285414
posterior_H1_1127193911.72-133.hdf5	1127193911.72	6.79654883739
posterior_H1_1128706461.38-104.hdf5	1128706461.38	6.7718506398
posterior_H1_1128627448.9-233.hdf5	1128627448.9	6.21998595942
posterior_H1_1127613184.2-309.hdf5	1127613184.2	6.44064797394
posterior_H1_1127514977.75-16.hdf5	1127514977.75	6.57788611728
posterior_H1_1129074846.18-105.hdf5	1129074846.18	6.6137317468
posterior_H1_1127433034.29-238.hdf5	1127433034.29	7.62875411977
posterior_H1_1127220379.28-33.hdf5	1127220379.28	7.22834153561
posterior_H1_1128914870.52-72.hdf5	1128914870.52	6.19723828407
posterior_H1_1129117794.69-158.hdf5	1129117794.69	6.21393242459
posterior_H1_1128991246.34-126.hdf5	1128991246.34	4.9238776422
posterior_H1_1128057894.95-148.hdf5	1128057894.95	7.11758543431
posterior_H1_1129041370.3-55.hdf5	1129041370.3	8.2939773241
posterior_H1_1127211582.81-54.hdf5	1127211582.81	6.19473336435
posterior_H1_1127787846.61-127.hdf5	1127787846.61	5.64269674586
posterior_H1_1127536358.64-21.hdf5	1127536358.64	6.11369855289
posterior_H1_1126574261.37-8.hdf5	1126574261.37	5.50363393788
posterior_H1_1128419868.36-175.hdf5	1128419868.36	8.43321892393
posterior_H1_1128755290.98-106.hdf5	1128755290.98	5.33467120508
posterior_H1_1127557023.8-272.hdf5	1127557023.8	6.37866585525
posterior_H1_1126770128.88-73.hdf5	1126770128.88	7.37788848465
posterior_H1_1128693014.48-144.hdf5	1128693014.48	5.84977157661
posterior_H1_1126990301.7-120.hdf5	1126990301.7	6.80291343911
posterior_H1_1128692057.64-244.hdf5	1128692057.64	6.65647444067
posterior_H1_1127434694.13-122.hdf5	1127434694.13	7.15967501435
posterior_H1_1127602479.45-217.hdf5	1127602479.45	7.34887659182
posterior_H1_1127072188.19-110.hdf5	1127072188.19	8.58137599866
posterior_H1_1129067990.67-75.hdf5	1129067990.67	6.32887616086
posterior_H1_1127394653.64-99.hdf5	1127394653.64	7.20495249108
posterior_H1_1127253723.87-261.hdf5	1127253723.87	10.8074108025
posterior_H1_1128703355.55-167.hdf5	1128703355.55	7.50587913446
posterior_H1_1128134491.19-199.hdf5	1128134491.19	7.64276735158
posterior_H1_1128995282.66-118.hdf5	1128995282.66	6.75144448128
posterior_H1_1127261423.39-193.hdf5	1127261423.39	6.91960703906
posterior_H1_1128657636.54-227.hdf5	1128657636.54	6.57325026598
posterior_H1_1126326860.84-19.hdf5	1126326860.84	6.3807282069
posterior_H1_1127050603.11-184.hdf5	1127050603.11	4.33672961822
posterior_H1_1126627775.49-51.hdf5	1126627775.49	7.71704272922
posterior_H1_1128273386.61-153.hdf5	1128273386.61	7.20029619491
posterior_H1_1126566977.35-17.hdf5	1126566977.35	7.5925413639
posterior_H1_1128704866.36-25.hdf5	1128704866.36	9.29589699055
posterior_H1_1127523212.58-307.hdf5	1127523212.58	7.14108870402
posterior_H1_1126659549.62-6.hdf5	1126659549.62	6.17991979055
posterior_H1_1127262287.96-81.hdf5	1127262287.96	6.07766862513
posterior_H1_1127203274.53-219.hdf5	1127203274.53	6.85711868486
posterior_H1_1128682542.16-205.hdf5	1128682542.16	7.44710188845
posterior_H1_1127045881.25-142.hdf5	1127045881.25	8.20002443111
posterior_H1_1127254296.83-113.hdf5	1127254296.83	7.57395644785
posterior_H1_1129040988.14-71.hdf5	1129040988.14	6.49120227015
posterior_H1_1127405363.34-211.hdf5	1127405363.34	8.21352004636
posterior_H1_1128250977.33-164.hdf5	1128250977.33	6.87938507777
posterior_H1_1127370445.59-310.hdf5	1127370445.59	5.72131528386
posterior_H1_1128393840.67-123.hdf5	1128393840.67	5.64651502902
posterior_H1_1128457175.84-90.hdf5	1128457175.84	7.11386161324
posterior_H1_1127048545.6-166.hdf5	1127048545.6	6.84284724121
posterior_H1_1127183208.07-222.hdf5	1127183208.07	7.27899308587
posterior_H1_1127205341.67-189.hdf5	1127205341.67	8.21575277529
posterior_H1_1127625972.1-225.hdf5	1127625972.1	7.25751289181
posterior_H1_1127711242.79-65.hdf5	1127711242.79	7.95166989428
posterior_H1_1127789138.97-40.hdf5	1127789138.97	7.1130329946
posterior_H1_1128488513.47-259.hdf5	1128488513.47	7.20173361891
posterior_H1_1127613214.24-29.hdf5	1127613214.24	7.8929508242
posterior_H1_1128129991.22-168.hdf5	1128129991.22	7.17489953167
posterior_H1_1126990892.29-131.hdf5	1126990892.29	7.49324511816
posterior_H1_1129074352.51-247.hdf5	1129074352.51	5.75652101003
posterior_H1_1128657044.22-28.hdf5	1128657044.22	8.74970903212
posterior_H1_1128636846.88-111.hdf5	1128636846.88	6.4182295705
posterior_H1_1128910873.35-172.hdf5	1128910873.35	8.92989841551
posterior_H1_1128044136.39-129.hdf5	1128044136.39	7.27318037271
posterior_H1_1128934599.22-303.hdf5	1128934599.22	6.73656023679
posterior_H1_1127785576.15-258.hdf5	1127785576.15	8.37515748659
posterior_H1_1128821272.83-15.hdf5	1128821272.83	6.77452867527
posterior_H1_1127522744.5-74.hdf5	1127522744.5	8.11348789605
posterior_H1_1126991475.8-134.hdf5	1126991475.8	9.87609043877
posterior_H1_1128943896.58-254.hdf5	1128943896.58	7.16228038361
posterior_H1_1129070227.86-141.hdf5	1129070227.86	7.19112661796
posterior_H1_1127482452.16-50.hdf5	1127482452.16	6.56440656984
posterior_H1_1127792310.34-27.hdf5	1127792310.34	6.98236212038
posterior_H1_1128044942.34-216.hdf5	1128044942.34	8.4367863378
posterior_H1_1127690546.59-30.hdf5	1127690546.59	7.26913137664
posterior_H1_1128814300.66-35.hdf5	1128814300.66	6.45164933245
posterior_H1_1128656678.41-271.hdf5	1128656678.41	8.88100095557
posterior_H1_1128168603.81-279.hdf5	1128168603.81	6.86290827566
posterior_H1_1127270292.37-304.hdf5	1127270292.37	6.16272199739
posterior_H1_1127737863.12-89.hdf5	1127737863.12	7.73190401809
posterior_H1_1128640338.16-213.hdf5	1128640338.16	6.95429178849
posterior_H1_1127795327.13-10.hdf5	1127795327.13	7.53519060688
posterior_H1_1128230000.75-277.hdf5	1128230000.75	5.72312720607
posterior_H1_1127385788.18-147.hdf5	1127385788.18	8.76524975159
posterior_H1_1128240966.51-39.hdf5	1128240966.51	7.61715173364
posterior_H1_1128947771.55-177.hdf5	1128947771.55	8.23866528057
posterior_H1_1127699470.58-135.hdf5	1127699470.58	9.41013674147
posterior_H1_1127253722.89-284.hdf5	1127253722.89	9.0066626107
posterior_H1_1127259415.1-181.hdf5	1127259415.1	6.30330876105
posterior_H1_1128338512.08-41.hdf5	1128338512.08	8.37386264977
posterior_H1_1127640626.8-18.hdf5	1127640626.8	8.28660479411
posterior_H1_1128171263.66-49.hdf5	1128171263.66	8.27199334281
posterior_H1_1128123332.63-190.hdf5	1128123332.63	8.00665945894
posterior_H1_1128148413.1-170.hdf5	1128148413.1	7.56457431012
posterior_H1_1128761243.95-95.hdf5	1128761243.95	7.56793487679
posterior_H1_1127407387.5-79.hdf5	1127407387.5	7.32646633097
posterior_H1_1129347653.96-194.hdf5	1129347653.96	5.79889436832
posterior_H1_1128761572.64-102.hdf5	1128761572.64	9.44191101505
posterior_H1_1126257549.25-37.hdf5	1126257549.25	6.92341501675
posterior_H1_1127611754.66-162.hdf5	1127611754.66	8.95151999629
posterior_H1_1128051935.27-209.hdf5	1128051935.27	9.05626024812
posterior_H1_1127370820.53-174.hdf5	1127370820.53	9.08247079326
posterior_H1_1127048512.1-262.hdf5	1127048512.1	11.4695516191
posterior_H1_1128663652.48-239.hdf5	1128663652.48	9.26840640833
posterior_H1_1128294478.68-12.hdf5	1128294478.68	7.91943670122
posterior_H1_1127563746.2-2.hdf5	1127563746.2	7.28046691943
posterior_H1_1127514561.97-214.hdf5	1127514561.97	6.74476287248
posterior_H1_1128814670.87-160.hdf5	1128814670.87	9.43271711249
posterior_H1_1128171518.69-14.hdf5	1128171518.69	8.89386681951
posterior_H1_1128116556.94-60.hdf5	1128116556.94	8.48883975097
posterior_H1_1128171518.67-9.hdf5	1128171518.67	8.81144452931
posterior_H1_1128344078.81-22.hdf5	1128344078.81	8.83153707196
posterior_H1_1127651908.96-44.hdf5	1127651908.96	8.82512417869
posterior_H1_1128223407.57-26.hdf5	1128223407.57	8.60893260166
posterior_H1_1127376114.99-179.hdf5	1127376114.99	9.47157025905
posterior_H1_1127611737.76-138.hdf5	1127611737.76	8.07703299549
posterior_H1_1128392318.28-132.hdf5	1128392318.28	7.94479126212
posterior_H1_1128495877.36-149.hdf5	1128495877.36	8.3837750784
posterior_H1_1128256099.44-128.hdf5	1128256099.44	9.42795792041
posterior_H1_1128171518.68-96.hdf5	1128171518.68	8.85356929142
posterior_H1_1128455276.27-200.hdf5	1128455276.27	9.32419563358
posterior_H1_1127512704.75-114.hdf5	1127512704.75	8.17258958695
posterior_H1_1128340483.07-224.hdf5	1128340483.07	8.28111617871
posterior_H1_1128673113.87-108.hdf5	1128673113.87	9.12871437269
posterior_H1_1128443202.05-61.hdf5	1128443202.05	8.43589236504
posterior_H1_1127514516.08-159.hdf5	1127514516.08	8.26821457985
posterior_H1_1128658434.58-260.hdf5	1128658434.58	9.99781644949
posterior_H1_1128479412.37-191.hdf5	1128479412.37	8.02509649587
posterior_H1_1128670114.12-163.hdf5	1128670114.12	10.5438878504
posterior_H1_1127458533.8-151.hdf5	1127458533.8	9.58430936901
posterior_H1_1128761443.57-203.hdf5	1128761443.57	8.73016862016
posterior_H1_1128755912.91-92.hdf5	1128755912.91	9.7986879644
posterior_H1_1128673107.94-24.hdf5	1128673107.94	11.7467314928
posterior_H1_1128761549.31-13.hdf5	1128761549.31	10.541978988
posterior_H1_1128755932.49-0.hdf5	1128755932.49	14.781777837
posterior_H1_1127628436.96-53.hdf5	1127628436.96	9.11350637591
posterior_H1_1127253716.57-202.hdf5	1127253716.57	11.2230041495
posterior_H1_1127608000.89-125.hdf5	1127608000.89	10.5015812796
posterior_H1_1128761549.3-23.hdf5	1128761549.3	10.4924149516
posterior_H1_1128755861.57-70.hdf5	1128755861.57	10.5884320235
posterior_H1_1128755932.47-1.hdf5	1128755932.47	14.9497954719
posterior_H1_1128349728.33-11.hdf5	1128349728.33	33.1824815983
