File 	 GPStime 	 Lincoh16
posterior_L1_1128933299.79-296.hdf5	1128933299.79	7.53580814387
posterior_L1_1127699470.58-135.hdf5	1127699470.58	9.679294554
posterior_L1_1128344078.81-22.hdf5	1128344078.81	6.84053966148
posterior_L1_1128169326.19-268.hdf5	1128169326.19	6.15658213992
posterior_L1_1128349728.33-11.hdf5	1128349728.33	4.79507817074
posterior_L1_1127036380.99-256.hdf5	1127036380.99	4.86378416831
posterior_L1_1128682542.16-205.hdf5	1128682542.16	7.11238267051
posterior_L1_1127009244.39-155.hdf5	1127009244.39	5.71867478144
posterior_L1_1127253723.87-261.hdf5	1127253723.87	7.77207100781
posterior_L1_1127048190.05-298.hdf5	1127048190.05	4.03908784584
posterior_L1_1127181965.06-283.hdf5	1127181965.06	4.81246131479
posterior_L1_1127433034.29-238.hdf5	1127433034.29	5.07700076946
posterior_L1_1127707470.88-288.hdf5	1127707470.88	4.48160273439
posterior_L1_1127563066.44-231.hdf5	1127563066.44	5.73004482302
posterior_L1_1128657636.54-227.hdf5	1128657636.54	7.95464794583
posterior_L1_1128171518.68-96.hdf5	1128171518.68	3.94615601049
posterior_L1_1128121760.76-46.hdf5	1128121760.76	9.32917719573
posterior_L1_1127433122.83-187.hdf5	1127433122.83	5.80610386618
posterior_L1_1126659549.62-6.hdf5	1126659549.62	3.76685205331
posterior_L1_1126109425.59-297.hdf5	1126109425.59	8.45372755644
posterior_L1_1128656675.0-251.hdf5	1128656675.0	5.72775155468
posterior_L1_1128118929.13-139.hdf5	1128118929.13	4.81023854824
posterior_L1_1128943896.58-254.hdf5	1128943896.58	8.39374473514
posterior_L1_1127613214.24-29.hdf5	1127613214.24	5.8872927699
posterior_L1_1127734024.76-201.hdf5	1127734024.76	7.16378747934
posterior_L1_1127785576.15-258.hdf5	1127785576.15	5.12439424275
posterior_L1_1127197078.86-154.hdf5	1127197078.86	8.29181811984
posterior_L1_1126768359.74-273.hdf5	1126768359.74	5.9812502344
posterior_L1_1128057894.95-148.hdf5	1128057894.95	5.88026113178
posterior_L1_1128051935.27-209.hdf5	1128051935.27	5.20937786296
posterior_L1_1127608000.89-125.hdf5	1127608000.89	6.4336239114
posterior_L1_1127405363.34-211.hdf5	1127405363.34	6.35676932825
posterior_L1_1128670114.12-163.hdf5	1128670114.12	5.65157656684
posterior_L1_1128652618.37-300.hdf5	1128652618.37	6.57333538865
posterior_L1_1127711242.79-65.hdf5	1127711242.79	5.07876793405
posterior_L1_1128624004.9-308.hdf5	1128624004.9	5.85322970757
posterior_L1_1127651908.96-44.hdf5	1127651908.96	4.86924020604
posterior_L1_1127239497.14-285.hdf5	1127239497.14	6.76107219761
posterior_L1_1128627448.9-233.hdf5	1128627448.9	6.26549179262
posterior_L1_1127557023.8-272.hdf5	1127557023.8	5.92145866956
posterior_L1_1127010131.28-182.hdf5	1127010131.28	5.79013560092
posterior_L1_1127365568.72-98.hdf5	1127365568.72	6.07458731516
posterior_L1_1127203274.53-219.hdf5	1127203274.53	6.26443503372
posterior_L1_1127738037.11-130.hdf5	1127738037.11	5.70977208329
posterior_L1_1128666220.78-263.hdf5	1128666220.78	6.05629324169
posterior_L1_1127619322.13-240.hdf5	1127619322.13	6.31188932209
posterior_L1_1127549669.97-84.hdf5	1127549669.97	5.70038538738
posterior_L1_1127376114.99-179.hdf5	1127376114.99	5.93944222258
posterior_L1_1126988387.91-248.hdf5	1126988387.91	5.83460265844
posterior_L1_1126990892.29-131.hdf5	1126990892.29	8.24738828825
posterior_L1_1128681523.31-232.hdf5	1128681523.31	11.1401275794
posterior_L1_1128630031.13-237.hdf5	1128630031.13	5.87144513241
posterior_L1_1128673107.94-24.hdf5	1128673107.94	5.71951826924
posterior_L1_1127239362.6-291.hdf5	1127239362.6	5.80627699709
posterior_L1_1127990409.96-294.hdf5	1127990409.96	10.1213708463
posterior_L1_1127205341.67-189.hdf5	1127205341.67	5.70231030364
posterior_L1_1126566977.35-17.hdf5	1126566977.35	4.45621850768
posterior_L1_1128457175.84-90.hdf5	1128457175.84	6.90081302218
posterior_L1_1127193911.72-133.hdf5	1127193911.72	5.88870683475
posterior_L1_1129251773.02-180.hdf5	1129251773.02	6.97875370928
posterior_L1_1128737615.34-243.hdf5	1128737615.34	7.05625264696
posterior_L1_1128914870.52-72.hdf5	1128914870.52	8.34959972147
posterior_L1_1128916526.36-249.hdf5	1128916526.36	6.34751670183
posterior_L1_1126672284.98-218.hdf5	1126672284.98	5.96873500141
posterior_L1_1127792310.34-27.hdf5	1127792310.34	5.31464748998
posterior_L1_1126990301.7-120.hdf5	1126990301.7	5.01480267529
posterior_L1_1129067990.67-75.hdf5	1129067990.67	9.12699229906
posterior_L1_1129069137.67-293.hdf5	1129069137.67	7.89787968376
posterior_L1_1129080224.54-198.hdf5	1129080224.54	6.6988738173
posterior_L1_1127100483.06-282.hdf5	1127100483.06	6.87797443876
posterior_L1_1129249120.03-289.hdf5	1129249120.03	6.89195282825
posterior_L1_1127695197.67-234.hdf5	1127695197.67	6.42606391615
posterior_L1_1128256099.44-128.hdf5	1128256099.44	5.85738697774
posterior_L1_1128430997.75-140.hdf5	1128430997.75	5.30916035743
posterior_L1_1129117794.69-158.hdf5	1129117794.69	7.30429930424
posterior_L1_1128044942.34-216.hdf5	1128044942.34	5.62746707197
posterior_L1_1127107012.93-117.hdf5	1127107012.93	7.58491402864
posterior_L1_1128171518.67-9.hdf5	1128171518.67	5.30748466578
posterior_L1_1127699133.26-57.hdf5	1127699133.26	9.33307873698
posterior_L1_1126955590.62-68.hdf5	1126955590.62	5.29788069567
posterior_L1_1127737863.12-89.hdf5	1127737863.12	6.97446715814
posterior_L1_1127733689.3-229.hdf5	1127733689.3	7.0768325107
posterior_L1_1127038372.77-223.hdf5	1127038372.77	9.07353469983
posterior_L1_1128636846.88-111.hdf5	1128636846.88	11.2812502616
posterior_L1_1127183208.07-222.hdf5	1127183208.07	9.86666513481
posterior_L1_1128273386.61-153.hdf5	1128273386.61	6.0758702212
posterior_L1_1127370445.59-310.hdf5	1127370445.59	7.82166391078
posterior_L1_1128116556.94-60.hdf5	1128116556.94	7.56991784556
posterior_L1_1127536358.64-21.hdf5	1127536358.64	6.92177094205
posterior_L1_1128954745.38-235.hdf5	1128954745.38	9.15912095549
posterior_L1_1128998665.83-150.hdf5	1128998665.83	6.17685190728
posterior_L1_1128761563.27-101.hdf5	1128761563.27	11.287794072
posterior_L1_1128934599.22-303.hdf5	1128934599.22	7.23198006777
posterior_L1_1127004140.55-311.hdf5	1127004140.55	7.37831510109
posterior_L1_1128761463.65-93.hdf5	1128761463.65	8.32281758145
posterior_L1_1127458533.8-151.hdf5	1127458533.8	7.91327369952
posterior_L1_1128658598.19-301.hdf5	1128658598.19	8.50592581041
posterior_L1_1126759600.57-264.hdf5	1126759600.57	7.6343810522
posterior_L1_1128273239.03-250.hdf5	1128273239.03	7.08399136247
posterior_L1_1127370820.53-174.hdf5	1127370820.53	6.48014158755
posterior_L1_1127522744.5-74.hdf5	1127522744.5	6.68834185289
posterior_L1_1128688216.65-3.hdf5	1128688216.65	7.05952722098
posterior_L1_1128248527.11-207.hdf5	1128248527.11	7.52317052095
posterior_L1_1127555078.79-306.hdf5	1127555078.79	6.52484238258
posterior_L1_1128693014.48-144.hdf5	1128693014.48	7.43617819244
posterior_L1_1126652504.18-269.hdf5	1126652504.18	8.18133643871
posterior_L1_1126571737.05-171.hdf5	1126571737.05	6.79745175964
posterior_L1_1126759521.57-145.hdf5	1126759521.57	7.34354113353
posterior_L1_1126770128.88-73.hdf5	1126770128.88	9.33615586995
posterior_L1_1127169666.27-59.hdf5	1127169666.27	10.1160585312
posterior_L1_1126562421.57-48.hdf5	1126562421.57	7.32088293431
posterior_L1_1126568900.3-274.hdf5	1126568900.3	7.7391023402
posterior_L1_1128250977.33-164.hdf5	1128250977.33	7.43314011522
posterior_L1_1127620166.41-236.hdf5	1127620166.41	6.63313837277
posterior_L1_1128755912.91-92.hdf5	1128755912.91	7.6839804866
posterior_L1_1129070227.86-141.hdf5	1129070227.86	9.51670740071
posterior_L1_1127240257.64-265.hdf5	1127240257.64	9.95732561851
posterior_L1_1126910950.71-295.hdf5	1126910950.71	6.58785124634
posterior_L1_1129105774.02-77.hdf5	1129105774.02	8.25546748622
posterior_L1_1128134491.19-199.hdf5	1128134491.19	7.09406840306
posterior_L1_1127783006.16-31.hdf5	1127783006.16	7.33165081229
posterior_L1_1127240358.58-212.hdf5	1127240358.58	7.86709419193
posterior_L1_1128229543.99-266.hdf5	1128229543.99	6.56640260376
posterior_L1_1128910873.35-172.hdf5	1128910873.35	8.68463200508
posterior_L1_1129043244.3-143.hdf5	1129043244.3	7.45199774586
posterior_L1_1128230000.75-277.hdf5	1128230000.75	8.40848300112
posterior_L1_1127647114.66-161.hdf5	1127647114.66	6.83385654871
posterior_L1_1128703355.55-167.hdf5	1128703355.55	5.30226750974
posterior_L1_1127602479.45-217.hdf5	1127602479.45	7.50920663942
posterior_L1_1128657044.22-28.hdf5	1128657044.22	7.11673592701
posterior_L1_1127072188.19-110.hdf5	1127072188.19	7.05208639284
posterior_L1_1127434682.83-58.hdf5	1127434682.83	8.31722406201
posterior_L1_1129040988.14-71.hdf5	1129040988.14	8.40204143825
posterior_L1_1127259415.1-181.hdf5	1127259415.1	8.56224737774
posterior_L1_1127787846.61-127.hdf5	1127787846.61	7.58682969201
posterior_L1_1126074827.15-56.hdf5	1126074827.15	12.5063249473
posterior_L1_1127187088.53-69.hdf5	1127187088.53	6.4361445548
posterior_L1_1128392318.28-132.hdf5	1128392318.28	6.92867530691
posterior_L1_1128761572.64-102.hdf5	1128761572.64	6.87660103547
posterior_L1_1127033331.87-252.hdf5	1127033331.87	6.45924495922
posterior_L1_1128415542.2-290.hdf5	1128415542.2	12.0255181634
posterior_L1_1128814300.66-35.hdf5	1128814300.66	7.20738349854
posterior_L1_1127434694.13-122.hdf5	1127434694.13	7.17273899217
posterior_L1_1128285690.76-176.hdf5	1128285690.76	7.122686955
posterior_L1_1128755932.49-0.hdf5	1128755932.49	7.06877523956
posterior_L1_1126403558.96-78.hdf5	1126403558.96	6.47573694509
posterior_L1_1129047221.4-178.hdf5	1129047221.4	7.21183962839
posterior_L1_1127795327.13-10.hdf5	1127795327.13	8.26023911654
posterior_L1_1126660463.48-195.hdf5	1126660463.48	8.40091581366
posterior_L1_1127239888.6-34.hdf5	1127239888.6	6.03299161986
posterior_L1_1128296359.92-221.hdf5	1128296359.92	10.2694955701
posterior_L1_1126574261.37-8.hdf5	1126574261.37	9.69836837828
posterior_L1_1126257549.25-37.hdf5	1126257549.25	9.45609277387
posterior_L1_1128950294.18-204.hdf5	1128950294.18	8.01048330299
posterior_L1_1128758349.11-196.hdf5	1128758349.11	8.15067335658
posterior_L1_1128761443.57-203.hdf5	1128761443.57	8.71609675092
posterior_L1_1129041370.3-55.hdf5	1129041370.3	8.01224069806
posterior_L1_1128171263.66-49.hdf5	1128171263.66	8.49141862788
posterior_L1_1127999992.18-63.hdf5	1127999992.18	7.77064461784
posterior_L1_1127220379.28-33.hdf5	1127220379.28	8.73781809261
posterior_L1_1128633103.76-245.hdf5	1128633103.76	13.098412971
posterior_L1_1128872711.5-76.hdf5	1128872711.5	9.65770740319
posterior_L1_1127666650.08-20.hdf5	1127666650.08	11.0856723712
posterior_L1_1127514977.75-16.hdf5	1127514977.75	10.1283912583
posterior_L1_1127625972.1-225.hdf5	1127625972.1	9.03570294811
posterior_L1_1126690215.06-97.hdf5	1126690215.06	10.3884414936
posterior_L1_1127789138.97-40.hdf5	1127789138.97	9.20655564289
posterior_L1_1127261423.39-193.hdf5	1127261423.39	9.63465622376
posterior_L1_1128761243.95-95.hdf5	1128761243.95	7.06597526183
posterior_L1_1127512704.75-114.hdf5	1127512704.75	8.76129337888
posterior_L1_1128250583.68-146.hdf5	1128250583.68	7.32894634041
posterior_L1_1128762891.24-275.hdf5	1128762891.24	8.26993226268
posterior_L1_1128479412.37-191.hdf5	1128479412.37	9.1220123953
posterior_L1_1126799969.7-197.hdf5	1126799969.7	11.2348404523
posterior_L1_1127627590.64-7.hdf5	1127627590.64	9.14880140821
posterior_L1_1128814949.48-287.hdf5	1128814949.48	8.95348888517
posterior_L1_1128991246.34-126.hdf5	1128991246.34	6.13897546133
posterior_L1_1126627775.49-51.hdf5	1126627775.49	8.27020115539
posterior_L1_1127611754.66-162.hdf5	1127611754.66	10.7412181786
posterior_L1_1127202366.25-206.hdf5	1127202366.25	9.35635900575
posterior_L1_1127002734.67-82.hdf5	1127002734.67	9.19199248753
posterior_L1_1127389906.76-107.hdf5	1127389906.76	10.6333371194
posterior_L1_1126742304.84-62.hdf5	1126742304.84	10.1407646617
posterior_L1_1127385788.18-147.hdf5	1127385788.18	9.88712640441
posterior_L1_1128495877.36-149.hdf5	1128495877.36	9.88414724696
posterior_L1_1127652973.03-86.hdf5	1127652973.03	6.20320292492
posterior_L1_1127564634.87-85.hdf5	1127564634.87	9.30511458274
posterior_L1_1128223407.57-26.hdf5	1128223407.57	9.82939248382
posterior_L1_1129333578.26-66.hdf5	1129333578.26	9.73976214839
posterior_L1_1126559715.17-64.hdf5	1126559715.17	9.5303562217
posterior_L1_1128932085.61-115.hdf5	1128932085.61	6.573920283
posterior_L1_1127718903.33-230.hdf5	1127718903.33	10.8453488501
posterior_L1_1128343287.36-43.hdf5	1128343287.36	10.7524639368
posterior_L1_1128148413.1-170.hdf5	1128148413.1	7.14664137133
posterior_L1_1128340483.07-224.hdf5	1128340483.07	7.91305597678
posterior_L1_1128947771.55-177.hdf5	1128947771.55	9.43523499943
posterior_L1_1126627903.68-94.hdf5	1126627903.68	10.0175135508
posterior_L1_1126655016.69-42.hdf5	1126655016.69	12.3430112773
posterior_L1_1126848578.76-137.hdf5	1126848578.76	12.4849982605
posterior_L1_1126910878.97-87.hdf5	1126910878.97	11.3255350628
posterior_L1_1127620092.28-45.hdf5	1127620092.28	11.4122709624
posterior_L1_1128761549.3-23.hdf5	1128761549.3	8.4185922162
posterior_L1_1127696899.77-91.hdf5	1127696899.77	10.0943902231
posterior_L1_1128704866.36-25.hdf5	1128704866.36	12.8136609726
posterior_L1_1128129991.22-168.hdf5	1128129991.22	8.02423819249
posterior_L1_1129077080.87-281.hdf5	1129077080.87	10.9760591808
posterior_L1_1128755290.98-106.hdf5	1128755290.98	9.89509141889
posterior_L1_1128995282.66-118.hdf5	1128995282.66	8.40230860436
posterior_L1_1127407387.5-79.hdf5	1127407387.5	8.80749637041
posterior_L1_1128755861.57-70.hdf5	1128755861.57	8.50074643387
posterior_L1_1127651778.66-67.hdf5	1127651778.66	12.0801634984
posterior_L1_1128757091.07-36.hdf5	1128757091.07	11.6613161619
posterior_L1_1126811046.44-157.hdf5	1126811046.44	11.7752083236
posterior_L1_1129074846.18-105.hdf5	1129074846.18	12.4110471689
posterior_L1_1127640626.8-18.hdf5	1127640626.8	13.0083509939
posterior_L1_1128814670.87-160.hdf5	1128814670.87	9.49818294762
posterior_L1_1128338512.08-41.hdf5	1128338512.08	9.93739740782
posterior_L1_1126991475.8-134.hdf5	1126991475.8	9.77165191538
posterior_L1_1128706461.38-104.hdf5	1128706461.38	12.0057728024
posterior_L1_1127262287.96-81.hdf5	1127262287.96	9.89307795761
posterior_L1_1128481003.16-47.hdf5	1128481003.16	10.7180221941
posterior_L1_1127613184.2-309.hdf5	1127613184.2	9.14326182351
posterior_L1_1127038542.12-4.hdf5	1127038542.12	8.49938332621
posterior_L1_1127628436.96-53.hdf5	1127628436.96	11.0821428906
posterior_L1_1128240966.51-39.hdf5	1128240966.51	15.1436783065
posterior_L1_1129082162.57-278.hdf5	1129082162.57	9.69287779301
posterior_L1_1128443202.05-61.hdf5	1128443202.05	17.3632350201
posterior_L1_1128483728.58-52.hdf5	1128483728.58	10.8394548407
posterior_L1_1128815977.86-169.hdf5	1128815977.86	10.8285517419
posterior_L1_1128761549.31-13.hdf5	1128761549.31	10.0259785395
posterior_L1_1129074352.51-247.hdf5	1129074352.51	12.4748428503
posterior_L1_1126796497.07-80.hdf5	1126796497.07	12.0552954413
posterior_L1_1128657039.4-83.hdf5	1128657039.4	11.0781274071
posterior_L1_1127270292.37-304.hdf5	1127270292.37	13.4412592866
posterior_L1_1128821272.83-15.hdf5	1128821272.83	11.1671503734
posterior_L1_1128752538.75-241.hdf5	1128752538.75	8.01345713156
posterior_L1_1128399614.4-246.hdf5	1128399614.4	11.1824222378
posterior_L1_1128494876.65-255.hdf5	1128494876.65	19.4441392138
posterior_L1_1128426411.13-183.hdf5	1128426411.13	12.3955072474
posterior_L1_1128485640.4-188.hdf5	1128485640.4	11.9215262111
posterior_L1_1128455276.27-200.hdf5	1128455276.27	12.6179763886
posterior_L1_1128419868.36-175.hdf5	1128419868.36	14.2811741332
posterior_L1_1128403798.24-280.hdf5	1128403798.24	13.7461911542
posterior_L1_1128393840.67-123.hdf5	1128393840.67	17.0344201332
posterior_L1_1128488513.47-259.hdf5	1128488513.47	15.5746727547
posterior_L1_1128446724.75-112.hdf5	1128446724.75	16.5230015856
posterior_L1_1128454185.2-253.hdf5	1128454185.2	26.6636710231
posterior_L1_1128494673.06-257.hdf5	1128494673.06	32.3603142798
