File 	 GPStime 	 HCoh16	 LCoh16
posterior_H1L1_1127990409.96-294.hdf5	1127990409.96	7.69303129275	9.62017603558
posterior_H1L1_1127107012.92-103.hdf5	1127107012.92	4.85687585646	3.94825588143
posterior_H1L1_1126571737.05-171.hdf5	1126571737.05	5.21511391051	5.17520557485
posterior_H1L1_1127708824.65-109.hdf5	1127708824.65	5.17941489889	4.34630832495
posterior_H1L1_1128682542.16-205.hdf5	1128682542.16	6.66816940226	5.77331271859
posterior_H1L1_1128218515.88-210.hdf5	1128218515.88	5.77074916811	6.10759651792
posterior_H1L1_1127181965.06-283.hdf5	1127181965.06	5.29786453091	4.33803869204
posterior_H1L1_1127215863.8-136.hdf5	1127215863.8	4.95515457412	4.2300688208
posterior_H1L1_1128129991.22-168.hdf5	1128129991.22	6.56414322946	7.59845633916
posterior_H1L1_1126811046.44-157.hdf5	1126811046.44	5.48780348081	5.33276842264
posterior_H1L1_1127625972.1-225.hdf5	1127625972.1	7.78126956757	8.64229693389
posterior_H1L1_1127061470.99-121.hdf5	1127061470.99	4.20468037478	4.10342464848
posterior_H1L1_1127259176.72-208.hdf5	1127259176.72	6.14425459012	6.31992630694
posterior_H1L1_1126910878.97-87.hdf5	1126910878.97	4.57230669027	7.27353451401
posterior_H1L1_1128248527.11-207.hdf5	1128248527.11	6.35534985152	6.16067228322
posterior_H1L1_1127621496.93-270.hdf5	1127621496.93	6.15654883411	5.66490113203
posterior_H1L1_1127733689.3-229.hdf5	1127733689.3	7.04366227045	5.45615812951
posterior_H1L1_1127707470.88-288.hdf5	1127707470.88	4.8386259382	4.17356260896
posterior_H1L1_1127044136.03-276.hdf5	1127044136.03	5.38826019729	5.37746840315
posterior_H1L1_1128663652.48-239.hdf5	1128663652.48	9.01432514693	5.25493213693
posterior_H1L1_1128399614.4-246.hdf5	1128399614.4	7.24301074778	9.0657153023
posterior_H1L1_1127433122.83-187.hdf5	1127433122.83	4.76525105039	4.88060838717
posterior_H1L1_1127202366.25-206.hdf5	1127202366.25	6.19296410847	8.21811753957
posterior_H1L1_1128656675.0-251.hdf5	1128656675.0	5.75045859353	5.30014918999
posterior_H1L1_1128050418.25-302.hdf5	1128050418.25	5.67779435591	4.98624096689
posterior_H1L1_1128666220.78-263.hdf5	1128666220.78	5.40023677511	6.27317734221
posterior_H1L1_1128933299.79-296.hdf5	1128933299.79	6.40867204468	7.21902421198
posterior_H1L1_1128762891.24-275.hdf5	1128762891.24	5.23113935782	7.51096594586
posterior_H1L1_1128169326.19-268.hdf5	1128169326.19	5.96977267542	5.37869389445
posterior_H1L1_1127203274.53-219.hdf5	1127203274.53	6.29604663067	5.87278764953
posterior_H1L1_1127738037.11-130.hdf5	1127738037.11	5.23354095868	5.3788247949
posterior_H1L1_1126955590.62-68.hdf5	1126955590.62	5.54947457679	4.73976201084
posterior_H1L1_1129080224.54-198.hdf5	1129080224.54	5.37488621656	5.35110579368
posterior_H1L1_1127394653.64-99.hdf5	1127394653.64	6.16982003982	5.43905412412
posterior_H1L1_1127370820.53-174.hdf5	1127370820.53	6.78369012886	6.17501697107
posterior_H1L1_1127460422.0-305.hdf5	1127460422.0	5.18080788752	4.44713158104
posterior_H1L1_1126326860.84-19.hdf5	1126326860.84	5.35469109567	4.51964887524
posterior_H1L1_1127482452.16-50.hdf5	1127482452.16	5.43823707271	3.90779667615
posterior_H1L1_1127365568.72-98.hdf5	1127365568.72	5.87119636652	5.00739017807
posterior_H1L1_1127033331.87-252.hdf5	1127033331.87	4.97558715139	5.91765957353
posterior_H1L1_1128503871.17-267.hdf5	1128503871.17	5.48728073468	5.90571137967
posterior_H1L1_1127999992.18-63.hdf5	1127999992.18	5.57349147062	6.46516485215
posterior_H1L1_1126759521.57-145.hdf5	1126759521.57	6.28328805269	6.04533494937
posterior_H1L1_1126659549.62-6.hdf5	1126659549.62	5.63567236713	4.70067279423
posterior_H1L1_1126672284.98-218.hdf5	1126672284.98	4.65591960841	4.36894627028
posterior_H1L1_1129251773.02-180.hdf5	1129251773.02	5.72802091131	5.2097225383
posterior_H1L1_1127619322.13-240.hdf5	1127619322.13	6.38886900481	6.07656064782
posterior_H1L1_1128998665.83-150.hdf5	1128998665.83	6.24079874371	5.54733736911
posterior_H1L1_1127205341.67-189.hdf5	1127205341.67	6.67090193196	6.06936214382
posterior_H1L1_1127787846.61-127.hdf5	1127787846.61	5.29141201567	6.53555849918
posterior_H1L1_1127048545.6-166.hdf5	1127048545.6	6.15230808511	4.68730387923
posterior_H1L1_1126768359.74-273.hdf5	1126768359.74	6.24104509012	6.04555656222
posterior_H1L1_1129347653.96-194.hdf5	1129347653.96	5.13184328503	4.73200450465
posterior_H1L1_1126644888.8-186.hdf5	1126644888.8	6.08978931815	6.81423755579
posterior_H1L1_1127563746.2-2.hdf5	1127563746.2	6.37529414606	4.64144374966
posterior_H1L1_1128273386.61-153.hdf5	1128273386.61	6.29608207987	5.64628489857
posterior_H1L1_1128947771.55-177.hdf5	1128947771.55	4.96254875102	6.39619176148
posterior_H1L1_1127004140.55-311.hdf5	1127004140.55	6.48221087642	5.26784475343
posterior_H1L1_1128740991.91-226.hdf5	1128740991.91	4.86507258468	6.21591741112
posterior_H1L1_1127734024.76-201.hdf5	1127734024.76	5.84543685176	4.85053310001
posterior_H1L1_1128914870.52-72.hdf5	1128914870.52	5.57167317112	7.17016227472
posterior_H1L1_1128273239.03-250.hdf5	1128273239.03	5.39819066918	7.02801349516
posterior_H1L1_1127536358.64-21.hdf5	1127536358.64	4.92445568079	4.18530851
posterior_H1L1_1127009244.39-155.hdf5	1127009244.39	5.82609030029	5.55291455611
posterior_H1L1_1128171518.68-96.hdf5	1128171518.68	7.68378897189	5.53816575936
posterior_H1L1_1128227171.02-100.hdf5	1128227171.02	5.59416009683	5.92105350675
posterior_H1L1_1126770128.88-73.hdf5	1126770128.88	7.27318334668	8.08661729611
posterior_H1L1_1128118929.13-139.hdf5	1128118929.13	5.89896474044	5.53972434009
posterior_H1L1_1127193911.72-133.hdf5	1127193911.72	6.65272312855	5.50765194373
posterior_H1L1_1128430997.75-140.hdf5	1128430997.75	5.72556741494	4.84509591252
posterior_H1L1_1127434694.13-122.hdf5	1127434694.13	6.85742767081	6.17137209797
posterior_H1L1_1127458533.8-151.hdf5	1127458533.8	7.64120317911	6.74932003364
posterior_H1L1_1126627775.49-51.hdf5	1126627775.49	7.12186195256	5.75550264212
posterior_H1L1_1127477587.89-192.hdf5	1127477587.89	5.89979999586	5.29545529418
posterior_H1L1_1126990301.7-120.hdf5	1126990301.7	6.9563062381	5.47495902768
posterior_H1L1_1127376114.99-179.hdf5	1127376114.99	6.5266490407	4.93888289314
posterior_H1L1_1129041370.3-55.hdf5	1129041370.3	6.94724855151	7.20342682311
posterior_H1L1_1127711242.79-65.hdf5	1127711242.79	6.58109596391	5.30011063793
posterior_H1L1_1126403558.96-78.hdf5	1126403558.96	5.2666808939	5.47458703942
posterior_H1L1_1128658598.19-301.hdf5	1128658598.19	5.45780167226	6.35613596
posterior_H1L1_1127002734.67-82.hdf5	1127002734.67	7.10389570616	7.16795138611
posterior_H1L1_1126990892.29-131.hdf5	1126990892.29	6.71601850153	7.48166695301
posterior_H1L1_1126626280.25-116.hdf5	1126626280.25	6.64144615373	6.66174112153
posterior_H1L1_1127254296.83-113.hdf5	1127254296.83	7.08461069652	6.1331445698
posterior_H1L1_1127620166.41-236.hdf5	1127620166.41	5.88054513795	6.73284041957
posterior_H1L1_1128128183.41-156.hdf5	1128128183.41	5.31625600473	5.46955196191
posterior_H1L1_1128171518.67-9.hdf5	1128171518.67	7.77485609846	5.59206005188
posterior_H1L1_1128934599.22-303.hdf5	1128934599.22	5.76789824895	6.50382522172
posterior_H1L1_1126566977.35-17.hdf5	1126566977.35	6.79695909887	5.48605482322
posterior_H1L1_1127240358.58-212.hdf5	1127240358.58	5.83659482566	6.29279097079
posterior_H1L1_1126652504.18-269.hdf5	1126652504.18	5.82466260702	6.02527486217
posterior_H1L1_1127211582.81-54.hdf5	1127211582.81	6.47744287048	5.06873246405
posterior_H1L1_1129047221.4-178.hdf5	1129047221.4	5.16528225779	5.63748762349
posterior_H1L1_1127785576.15-258.hdf5	1127785576.15	6.14851218976	4.9166803506
posterior_H1L1_1127514977.75-16.hdf5	1127514977.75	6.85893668215	8.46042447838
posterior_H1L1_1128457175.84-90.hdf5	1128457175.84	6.40546699938	5.410913042
posterior_H1L1_1127107012.93-117.hdf5	1127107012.93	5.89713653326	6.68897737095
posterior_H1L1_1127690546.59-30.hdf5	1127690546.59	7.06190077186	5.83123624579
posterior_H1L1_1128624004.9-308.hdf5	1128624004.9	6.34061916265	5.86678811381
posterior_H1L1_1126690215.06-97.hdf5	1126690215.06	5.64075258833	9.9851495823
posterior_H1L1_1128430632.89-165.hdf5	1128430632.89	6.69324292163	5.48887173898
posterior_H1L1_1127038542.12-4.hdf5	1127038542.12	6.7036525443	8.29564691457
posterior_H1L1_1127792310.34-27.hdf5	1127792310.34	6.86519379445	5.05422809738
posterior_H1L1_1127647114.66-161.hdf5	1127647114.66	5.02195381802	5.18360766641
posterior_H1L1_1127239497.14-285.hdf5	1127239497.14	6.76706931747	6.92304958157
posterior_H1L1_1128285690.76-176.hdf5	1128285690.76	5.03090994744	5.85540871629
posterior_H1L1_1128872711.5-76.hdf5	1128872711.5	6.04892333586	8.96987549971
posterior_H1L1_1128932085.61-115.hdf5	1128932085.61	4.56653221303	6.46832318667
posterior_H1L1_1128681523.31-232.hdf5	1128681523.31	5.39374981247	7.04182766856
posterior_H1L1_1129105774.02-77.hdf5	1129105774.02	5.74883355873	6.90473550438
posterior_H1L1_1128652618.37-300.hdf5	1128652618.37	6.70733719546	5.98230166264
posterior_H1L1_1128693014.48-144.hdf5	1128693014.48	6.78946046988	6.80130245024
posterior_H1L1_1127405363.34-211.hdf5	1127405363.34	5.35706354058	4.72408857285
posterior_H1L1_1128761243.95-95.hdf5	1128761243.95	6.14568140201	5.99787321211
posterior_H1L1_1128044942.34-216.hdf5	1128044942.34	7.04359663235	6.17818141432
posterior_H1L1_1127611737.76-138.hdf5	1127611737.76	6.68658201776	5.55671719946
posterior_H1L1_1126999148.36-38.hdf5	1126999148.36	6.82251897103	5.44757666488
posterior_H1L1_1127406380.06-299.hdf5	1127406380.06	6.31059462968	5.68251984591
posterior_H1L1_1127613184.2-309.hdf5	1127613184.2	6.53538981606	8.59936516648
posterior_H1L1_1127433034.29-238.hdf5	1127433034.29	7.13638959183	5.88732449288
posterior_H1L1_1128910873.35-172.hdf5	1128910873.35	7.05991746935	7.40786436592
posterior_H1L1_1128954745.38-235.hdf5	1128954745.38	7.29778404817	7.30337037961
posterior_H1L1_1128692057.64-244.hdf5	1128692057.64	6.28784390231	6.24598887992
posterior_H1L1_1127651908.96-44.hdf5	1127651908.96	7.02470889919	5.49729184121
posterior_H1L1_1127045881.25-142.hdf5	1127045881.25	7.21000040025	4.85513008853
posterior_H1L1_1129117794.69-158.hdf5	1129117794.69	6.33478585862	6.02171125506
posterior_H1L1_1129040988.14-71.hdf5	1129040988.14	5.61374418699	7.72729047667
posterior_H1L1_1127407387.5-79.hdf5	1127407387.5	7.25627168101	5.95371625706
posterior_H1L1_1128656678.41-271.hdf5	1128656678.41	7.46518500662	6.38066009082
posterior_H1L1_1127699133.26-57.hdf5	1127699133.26	5.9509580855	8.70097506232
posterior_H1L1_1127239888.6-34.hdf5	1127239888.6	4.56712620672	4.67594781004
posterior_H1L1_1128991246.34-126.hdf5	1128991246.34	5.35664928091	6.32193171314
posterior_H1L1_1128250977.33-164.hdf5	1128250977.33	6.16743553531	4.94443847602
posterior_H1L1_1127197078.86-154.hdf5	1127197078.86	5.64459677468	7.3467580626
posterior_H1L1_1128116556.94-60.hdf5	1128116556.94	7.94343623215	6.34100955796
posterior_H1L1_1126910950.71-295.hdf5	1126910950.71	5.91478176871	5.87552223262
posterior_H1L1_1126559715.17-64.hdf5	1126559715.17	8.75823972898	9.15237487022
posterior_H1L1_1128815977.86-169.hdf5	1128815977.86	5.37704303565	5.60259869928
posterior_H1L1_1127522744.5-74.hdf5	1127522744.5	8.06406584727	7.67299452476
posterior_H1L1_1129043244.3-143.hdf5	1129043244.3	6.07371603236	7.18832252006
posterior_H1L1_1126801225.46-286.hdf5	1126801225.46	6.8486852798	6.15741242127
posterior_H1L1_1127187088.53-69.hdf5	1127187088.53	5.5975730119	6.15488234164
posterior_H1L1_1127699470.58-135.hdf5	1127699470.58	8.18921543621	8.43992635699
posterior_H1L1_1128415542.2-290.hdf5	1128415542.2	6.37591546759	11.0281181108
posterior_H1L1_1127072188.19-110.hdf5	1127072188.19	6.69028494082	7.77289017429
posterior_H1L1_1126109425.59-297.hdf5	1126109425.59	7.33020238577	7.62860337678
posterior_H1L1_1128344078.81-22.hdf5	1128344078.81	6.87390145625	5.42308401452
posterior_H1L1_1128703355.55-167.hdf5	1128703355.55	5.83230343347	5.35142558822
posterior_H1L1_1128256099.44-128.hdf5	1128256099.44	8.2981826884	5.73957629155
posterior_H1L1_1126660463.48-195.hdf5	1126660463.48	6.02333697943	7.58592338148
posterior_H1L1_1127627590.64-7.hdf5	1127627590.64	7.9052264514	7.93463696787
posterior_H1L1_1127514561.97-214.hdf5	1127514561.97	6.63099167769	6.05565903538
posterior_H1L1_1127253722.89-284.hdf5	1127253722.89	8.06765533344	5.9611445928
posterior_H1L1_1128950294.18-204.hdf5	1128950294.18	6.27775049044	6.72868051385
posterior_H1L1_1128223407.57-26.hdf5	1128223407.57	5.70461349513	8.98361582263
posterior_H1L1_1128051935.27-209.hdf5	1128051935.27	6.4886874493	4.62591519182
posterior_H1L1_1127262287.96-81.hdf5	1127262287.96	7.2168019193	7.61843193862
posterior_H1L1_1128148413.1-170.hdf5	1128148413.1	6.82080682404	5.58490067286
posterior_H1L1_1127602479.45-217.hdf5	1127602479.45	6.87323662766	6.3085394983
posterior_H1L1_1128250583.68-146.hdf5	1128250583.68	5.53383990021	5.73570421752
posterior_H1L1_1127259415.1-181.hdf5	1127259415.1	6.76971836149	6.17339483318
posterior_H1L1_1127549669.97-84.hdf5	1127549669.97	7.41089121079	5.83758262475
posterior_H1L1_1127434682.83-58.hdf5	1127434682.83	6.94698405135	8.01199534513
posterior_H1L1_1128761463.65-93.hdf5	1128761463.65	5.49702753417	6.40478039854
posterior_H1L1_1128392318.28-132.hdf5	1128392318.28	6.87745617964	6.32233838258
posterior_H1L1_1128916526.36-249.hdf5	1128916526.36	6.25585414579	6.27026045834
posterior_H1L1_1127512704.75-114.hdf5	1127512704.75	6.40994813472	7.15386756377
posterior_H1L1_1127370445.59-310.hdf5	1127370445.59	6.81360165437	7.04136151091
posterior_H1L1_1128752538.75-241.hdf5	1128752538.75	5.62858457827	5.65169460077
posterior_H1L1_1127795327.13-10.hdf5	1127795327.13	6.47631249295	8.03671111652
posterior_H1L1_1128296359.92-221.hdf5	1128296359.92	9.7609141902	5.9680679006
posterior_H1L1_1128294478.68-12.hdf5	1128294478.68	6.12783397219	6.05514509663
posterior_H1L1_1127652973.03-86.hdf5	1127652973.03	5.8611923473	5.79934870694
posterior_H1L1_1128758349.11-196.hdf5	1128758349.11	6.1051901568	6.43148809415
posterior_H1L1_1128121760.76-46.hdf5	1128121760.76	6.46767090832	8.66866057841
posterior_H1L1_1128761443.57-203.hdf5	1128761443.57	7.11805438178	6.84975089832
posterior_H1L1_1128134491.19-199.hdf5	1128134491.19	7.38486579067	5.94730301404
posterior_H1L1_1128657044.22-28.hdf5	1128657044.22	6.77716569413	6.72729669996
posterior_H1L1_1128814949.48-287.hdf5	1128814949.48	6.47560334755	8.46628614429
posterior_H1L1_1128343287.36-43.hdf5	1128343287.36	7.25291151438	7.942920454
posterior_H1L1_1127514516.08-159.hdf5	1127514516.08	6.64003831933	5.27898654782
posterior_H1L1_1128340483.07-224.hdf5	1128340483.07	7.48481405386	6.58266265588
posterior_H1L1_1127620092.28-45.hdf5	1127620092.28	5.59704513963	11.5089613297
posterior_H1L1_1128171263.66-49.hdf5	1128171263.66	6.61563863816	7.33286060184
posterior_H1L1_1129067990.67-75.hdf5	1129067990.67	6.01049711845	7.42727182802
posterior_H1L1_1128943896.58-254.hdf5	1128943896.58	7.40807289317	8.17230257209
posterior_H1L1_1127038372.77-223.hdf5	1127038372.77	6.27663932105	8.74787867843
posterior_H1L1_1128481003.16-47.hdf5	1128481003.16	6.918612557	8.98763359985
posterior_H1L1_1127048512.1-262.hdf5	1127048512.1	11.3144536902	6.71863234129
posterior_H1L1_1128658434.58-260.hdf5	1128658434.58	7.54630490731	6.01624493699
posterior_H1L1_1128057894.95-148.hdf5	1128057894.95	7.67310415368	5.92300079617
posterior_H1L1_1126257549.25-37.hdf5	1126257549.25	5.84483138879	8.69183287034
posterior_H1L1_1128495877.36-149.hdf5	1128495877.36	6.8781666044	7.33440972307
posterior_H1L1_1127613214.24-29.hdf5	1127613214.24	6.71807261982	5.72710326805
posterior_H1L1_1127220379.28-33.hdf5	1127220379.28	7.64222722421	7.80399683228
posterior_H1L1_1128755932.49-0.hdf5	1128755932.49	14.3042405359	6.36838593189
posterior_H1L1_1127240257.64-265.hdf5	1127240257.64	10.083698233	7.83394726535
posterior_H1L1_1127389906.76-107.hdf5	1127389906.76	5.6641481104	9.99399714333
posterior_H1L1_1127261423.39-193.hdf5	1127261423.39	6.53916966704	9.56682350036
posterior_H1L1_1126627903.68-94.hdf5	1126627903.68	6.04646755182	7.69360775268
posterior_H1L1_1128761572.64-102.hdf5	1128761572.64	8.69678673477	6.21250459096
posterior_H1L1_1128488513.47-259.hdf5	1128488513.47	8.21847327368	14.6334581303
posterior_H1L1_1128479412.37-191.hdf5	1128479412.37	8.24296802729	7.68757648243
posterior_H1L1_1129082162.57-278.hdf5	1129082162.57	5.7807907398	6.60419263997
posterior_H1L1_1128704866.36-25.hdf5	1128704866.36	7.26969128093	12.516344437
posterior_H1L1_1127666650.08-20.hdf5	1127666650.08	7.3707338139	8.46178623076
posterior_H1L1_1127628436.96-53.hdf5	1127628436.96	10.5732048645	10.1552520821
posterior_H1L1_1129070227.86-141.hdf5	1129070227.86	7.61760232312	9.0666529411
posterior_H1L1_1128755912.91-92.hdf5	1128755912.91	7.61964096572	6.91057844652
posterior_H1L1_1128761563.27-101.hdf5	1128761563.27	6.21055161859	10.6271400259
posterior_H1L1_1128706461.38-104.hdf5	1128706461.38	6.58902930228	11.6892224075
posterior_H1L1_1129333578.26-66.hdf5	1129333578.26	6.96225664887	8.81913388817
posterior_H1L1_1127695197.67-234.hdf5	1127695197.67	8.87711912643	6.07959185943
posterior_H1L1_1126796497.07-80.hdf5	1126796497.07	7.81034763239	11.2846661902
posterior_H1L1_1128814300.66-35.hdf5	1128814300.66	6.88599146162	6.86524367171
posterior_H1L1_1127737863.12-89.hdf5	1127737863.12	7.04238327814	6.74317736106
posterior_H1L1_1128670114.12-163.hdf5	1128670114.12	8.88176229767	5.67003860773
posterior_H1L1_1126991475.8-134.hdf5	1126991475.8	7.60753261331	8.42852066928
posterior_H1L1_1127169666.27-59.hdf5	1127169666.27	6.94170038834	9.0536215141
posterior_H1L1_1127564634.87-85.hdf5	1127564634.87	6.97824909357	9.56915685636
posterior_H1L1_1128455276.27-200.hdf5	1128455276.27	6.72324082606	7.41397758833
posterior_H1L1_1127611754.66-162.hdf5	1127611754.66	6.06891134202	8.93413012667
posterior_H1L1_1129077080.87-281.hdf5	1129077080.87	7.64489666154	10.3916115674
posterior_H1L1_1128757091.07-36.hdf5	1128757091.07	6.9498941832	9.54325085886
posterior_H1L1_1128636846.88-111.hdf5	1128636846.88	9.23559364425	11.1230745356
posterior_H1L1_1128485640.4-188.hdf5	1128485640.4	5.87322175194	9.97531149344
posterior_H1L1_1126848578.76-137.hdf5	1126848578.76	7.24311050754	12.3339296995
posterior_H1L1_1129074846.18-105.hdf5	1129074846.18	7.03459968139	9.05422509326
posterior_H1L1_1127718903.33-230.hdf5	1127718903.33	6.34391622156	10.8329753182
posterior_H1L1_1127253716.57-202.hdf5	1127253716.57	10.876820766	6.29583806398
posterior_H1L1_1127608000.89-125.hdf5	1127608000.89	8.52869065313	6.37937327568
posterior_H1L1_1127696899.77-91.hdf5	1127696899.77	6.24288396654	9.10908630365
posterior_H1L1_1126742304.84-62.hdf5	1126742304.84	6.9683344264	8.95455032356
posterior_H1L1_1127789138.97-40.hdf5	1127789138.97	6.59828116839	9.01955277553
posterior_H1L1_1127183208.07-222.hdf5	1127183208.07	7.57140559983	9.84030610732
posterior_H1L1_1129074352.51-247.hdf5	1129074352.51	6.58376629094	11.8786085685
posterior_H1L1_1126574261.37-8.hdf5	1126574261.37	6.91511036787	9.33088939102
posterior_H1L1_1128171518.69-14.hdf5	1128171518.69	9.50979802925	5.86670852065
posterior_H1L1_1128755290.98-106.hdf5	1128755290.98	6.73701566805	9.72991604275
posterior_H1L1_1126655016.69-42.hdf5	1126655016.69	7.60674012258	11.5806197386
posterior_H1L1_1127253723.87-261.hdf5	1127253723.87	9.93999387789	7.37289702919
posterior_H1L1_1126799969.7-197.hdf5	1126799969.7	7.82929111406	9.62745163544
posterior_H1L1_1127270292.37-304.hdf5	1127270292.37	8.17801235646	12.104868612
posterior_H1L1_1126074827.15-56.hdf5	1126074827.15	6.29099856094	11.4530036794
posterior_H1L1_1127385788.18-147.hdf5	1127385788.18	8.78478219641	10.1813558378
posterior_H1L1_1128403798.24-280.hdf5	1128403798.24	9.12623822388	10.6861308616
posterior_H1L1_1128426411.13-183.hdf5	1128426411.13	7.17345207194	10.176221237
posterior_H1L1_1127640626.8-18.hdf5	1127640626.8	7.51024745023	12.1616934999
posterior_H1L1_1128814670.87-160.hdf5	1128814670.87	8.41824181079	9.46585811404
posterior_H1L1_1128338512.08-41.hdf5	1128338512.08	8.75236691527	10.2991322265
posterior_H1L1_1128633103.76-245.hdf5	1128633103.76	5.74386041402	12.1277394369
posterior_H1L1_1128761549.3-23.hdf5	1128761549.3	10.1051727997	7.7931849891
posterior_H1L1_1128657039.4-83.hdf5	1128657039.4	9.47968950829	11.1211566869
posterior_H1L1_1128673107.94-24.hdf5	1128673107.94	11.3647132297	5.98350181004
posterior_H1L1_1128483728.58-52.hdf5	1128483728.58	5.94732645686	8.54052906118
posterior_H1L1_1128821272.83-15.hdf5	1128821272.83	7.73741686727	10.7239447644
posterior_H1L1_1127651778.66-67.hdf5	1127651778.66	7.14197703157	10.7351059616
posterior_H1L1_1128761549.31-13.hdf5	1128761549.31	9.71766865447	8.99809801027
posterior_H1L1_1128494876.65-255.hdf5	1128494876.65	4.49037183221	18.9669544922
posterior_H1L1_1128755861.57-70.hdf5	1128755861.57	10.1233774384	9.74864627118
posterior_H1L1_1128419868.36-175.hdf5	1128419868.36	8.82671037975	12.0938775668
posterior_H1L1_1128393840.67-123.hdf5	1128393840.67	6.71543901629	14.2808271016
